"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
254,19805.564,19806.497,2106.8,2108.966,2326.433,2326.933,3435.066,3435.366,4580.4,4581.466,NA,NA
255,19817.631,19819.797,2109.166,2109.366,2327.866,2328.233,3442.066,3442.1,4581.5,4581.7,NA,NA
256,NA,NA,2110.233,2110.266,2328.266,2329.233,3453.133,3471.7,4581.766,4581.866,NA,NA
257,NA,NA,2119.233,2119.433,2335.733,2336,3471.7,3527.3,4582.066,4582.1,NA,NA
258,NA,NA,2119.466,2119.633,2336.466,2336.766,3581.166,3591.9,4582.133,4582.4,NA,NA
259,NA,NA,2119.8,2119.866,2337.466,2338.466,3593.266,3593.3,4582.5,4584.1,NA,NA
260,NA,NA,2125.866,2125.933,2340.433,2345.566,3593.333,3598.533,4584.7,4584.966,NA,NA
261,NA,NA,2126.7,2130.1,2346.733,2347.133,3598.733,3623.166,4587.033,4587.4,NA,NA
262,NA,NA,2132.466,2132.7,2347.3,2347.833,3768.233,3768.466,4587.666,4608,NA,NA
263,NA,NA,2133.1,2133.333,2349.066,2353.433,3770.066,3775.566,4609.033,4616.566,NA,NA
264,NA,NA,2134.066,2134.333,2359.266,2359.333,4009.333,4017.933,4639.766,4644.066,NA,NA
265,NA,NA,2138.666,2138.966,2359.433,2359.5,4018.033,4018.133,4644.2,4644.266,NA,NA
266,NA,NA,2139.033,2157.2,2360.633,2361.933,4018.2,4023.633,4644.3,4648.633,NA,NA
267,NA,NA,2198.866,2200.733,2362.933,2362.966,4023.933,4024.3,4942.8,4943.566,NA,NA
268,NA,NA,2200.766,2200.8,2555.666,2555.833,4024.866,4028.3,4943.633,4947.733,NA,NA
269,NA,NA,2203.9,2204.6,2555.933,2555.966,4242,4242.1,5038.533,5038.8,NA,NA
270,NA,NA,2204.733,2205.1,2556,2556.066,4242.333,4242.533,5045.1,5045.466,NA,NA
271,NA,NA,2205.2,2205.366,2556.233,2556.3,4244.433,4244.9,5046.833,5047.066,NA,NA
272,NA,NA,2205.433,2206.833,2556.5,2556.666,4253.1,4253.7,5198.766,5205.2,NA,NA
273,NA,NA,2208.333,2230.133,2557.033,2557.333,4255.433,4255.833,5211.833,5211.9,NA,NA
274,NA,NA,2230.166,2230.2,2563.7,2563.966,4256.066,4256.266,5211.966,5212.4,NA,NA
275,NA,NA,2230.366,2230.533,2564.366,2564.4,4257.033,4258.833,5212.633,5215.333,NA,NA
276,NA,NA,2230.566,2230.633,2564.633,2568.4,4259.766,4260.033,5216.733,5227.633,NA,NA
277,NA,NA,2230.666,2256.7,2571.166,2572.433,4260.266,4260.566,5227.733,5236.766,NA,NA
278,NA,NA,2314.333,2315.7,2575.266,2575.3,4260.6,4260.766,5509.566,5509.8,NA,NA
279,NA,NA,2317.433,2317.466,2579,2579.166,4261.066,4261.166,5650.6,5651.466,NA,NA
280,NA,NA,2324.3,2324.933,2579.233,2580.266,4261.433,4261.466,5660.833,5661.266,NA,NA
281,NA,NA,2325.866,2326.433,2585.066,2590.1,4262.1,4262.9,5661.433,5661.466,NA,NA
282,NA,NA,2326.933,2327.866,2590.4,2604.8,4313.066,4313.1,5662.2,5662.7,NA,NA
283,NA,NA,2328.233,2328.266,2605,2605.133,4314.266,4315.466,5664.9,5665.433,NA,NA
284,NA,NA,2329.233,2335.733,2605.266,2608.166,4315.566,4315.8,5665.5,5665.533,NA,NA
285,NA,NA,2336,2336.466,2608.566,2610.733,4315.933,4316,5665.9,5666.066,NA,NA
286,NA,NA,2336.766,2337.466,2614.2,2614.3,4316.066,4317.433,5666.2,5666.3,NA,NA
287,NA,NA,2338.466,2340.433,2614.566,2614.866,4325,4326.533,5679.566,5694.733,NA,NA
288,NA,NA,2345.566,2346.733,2614.9,2614.966,4327.466,4329.1,5699.3,5700.1,NA,NA
289,NA,NA,2347.133,2347.3,2615.466,2616.433,4437.866,4438.133,5913.533,5914.333,NA,NA
290,NA,NA,2347.833,2349.066,2616.733,2617.4,4438.3,4438.366,5914.833,5914.866,NA,NA
291,NA,NA,2353.433,2359.266,2621.966,2622.933,4438.5,4442.333,5970.9,5974.266,NA,NA
292,NA,NA,2359.333,2359.433,2627.533,2628.933,4444.5,4444.866,5975.5,5975.533,NA,NA
293,NA,NA,2359.5,2360.633,2643.1,2644.233,4552.3,4556.233,5975.666,5975.733,NA,NA
294,NA,NA,2361.933,2362.933,2644.566,2644.6,4556.3,4557.4,5975.766,5976.566,NA,NA
295,NA,NA,2362.966,2374.366,2644.8,2645.366,4557.433,4560.366,5976.666,5978.7,NA,NA
296,NA,NA,2554.233,2555.666,2645.5,2645.633,4560.466,4560.866,6179.166,6179.3,NA,NA
297,NA,NA,2555.833,2555.933,2650.1,2650.233,4561,4561.066,6180.066,6180.1,NA,NA
298,NA,NA,2555.966,2556,2652.633,2652.766,4561.933,4562.133,6180.233,6181.3,NA,NA
299,NA,NA,2556.066,2556.233,2720.3,2720.366,4562.733,4562.866,6185.3,6185.466,NA,NA
300,NA,NA,2556.3,2556.5,2747.1,2747.133,4563.766,4563.9,6476.2,6486.733,NA,NA
301,NA,NA,2556.666,2557.033,2749.366,2753.533,4566.966,4568.4,6487.366,6502.5,NA,NA
302,NA,NA,2557.333,2563.7,2757.666,2757.833,4568.966,4569,7980.766,7984.466,NA,NA
303,NA,NA,2563.966,2564.366,2761.533,2761.566,4577.6,4577.633,7986.366,7992.166,NA,NA
304,NA,NA,2564.4,2564.633,2761.833,2764.4,4577.666,4578.866,7992.532,7992.632,NA,NA
305,NA,NA,2568.4,2571.166,2765.133,2765.6,4579.633,4580.2,7996.299,7996.832,NA,NA
306,NA,NA,2572.433,2575.266,2766.933,2767.5,4580.3,4580.4,7998.899,7999.799,NA,NA
307,NA,NA,2575.3,2579,2767.966,2768.033,4581.466,4581.5,8068.799,8069.666,NA,NA
308,NA,NA,2579.166,2579.233,2768.1,2769.066,4581.7,4581.766,8069.932,8071.066,NA,NA
309,NA,NA,2580.266,2580.566,2843.133,2843.233,4581.866,4582.066,11540.265,11540.298,NA,NA
310,NA,NA,2590.1,2590.4,2849.733,2856.8,4582.1,4582.133,11540.331,11540.398,NA,NA
311,NA,NA,2604.8,2605,2859.1,2859.766,4582.4,4582.5,11540.598,11553.531,NA,NA
312,NA,NA,2605.133,2605.266,2860.233,2860.266,4584.1,4584.7,11553.931,11554.765,NA,NA
313,NA,NA,2608.166,2608.566,2860.433,2860.466,4584.966,4587.033,11589.365,11589.431,NA,NA
314,NA,NA,2610.733,2614.2,2860.533,2860.733,4587.4,4587.666,11589.498,11589.565,NA,NA
315,NA,NA,2614.3,2614.566,2873.733,2894.766,4608,4609.033,11590.998,11591.098,NA,NA
316,NA,NA,2614.866,2614.9,2895.033,2895.066,4616.566,4639.766,11592.298,11596.965,NA,NA
317,NA,NA,2614.966,2615.466,2895.1,2895.266,4644.066,4644.2,11597.465,11599.765,NA,NA
318,NA,NA,2616.433,2616.733,2895.566,2899.733,4644.266,4644.3,11599.898,11601.465,NA,NA
319,NA,NA,2617.4,2621.966,2948.466,2949.566,4648.633,4653.366,11740.165,11740.465,NA,NA
320,NA,NA,2622.933,2627.533,2949.866,2950.066,4938.9,4942.8,11816.965,11817.931,NA,NA
321,NA,NA,2628.933,2643.1,2951.833,2952.8,4943.566,4943.633,11818.031,11819.198,NA,NA
322,NA,NA,2644.233,2644.566,2979.3,2983.366,4947.733,4948.033,12119.831,12119.865,NA,NA
323,NA,NA,2644.6,2644.8,2990.1,2990.3,5033.733,5038.533,12119.965,12120.098,NA,NA
324,NA,NA,2645.366,2645.5,2990.333,2990.566,5038.8,5045.1,12120.398,12120.731,NA,NA
325,NA,NA,2645.633,2645.733,2990.7,2990.933,5045.466,5046.833,12120.765,12120.898,NA,NA
326,NA,NA,2650,2650.1,2990.966,2991,5047.066,5198.766,12121.631,12123.398,NA,NA
327,NA,NA,2650.233,2651.1,2999.933,2999.966,5205.2,5211.833,12133.098,12134.165,NA,NA
328,NA,NA,2652.333,2652.633,3001.366,3001.4,5211.9,5211.966,12135.065,12135.165,NA,NA
329,NA,NA,2652.766,2653.066,3001.433,3002.033,5212.4,5212.633,12135.565,12135.898,NA,NA
330,NA,NA,2654.5,2654.966,3002.566,3002.7,5215.333,5216.733,12405.665,12405.731,NA,NA
331,NA,NA,2746.233,2747.1,3003,3003.7,5227.633,5227.733,12405.998,12415.565,NA,NA
332,NA,NA,2747.133,2749.366,3087.966,3088.366,5236.766,5236.866,12415.598,12415.631,NA,NA
333,NA,NA,2753.533,2757.666,3099,3099.033,5294.033,5509.566,12415.798,12415.898,NA,NA
334,NA,NA,2757.833,2761.533,3099.066,3099.133,5509.8,5517.333,12415.931,12415.998,NA,NA
335,NA,NA,2761.566,2761.833,3099.266,3099.966,5650.066,5650.6,12416.031,12420.531,NA,NA
336,NA,NA,2764.4,2765.133,3100.566,3107.633,5651.466,5660.833,12420.998,12426.198,NA,NA
337,NA,NA,2765.6,2765.633,3107.733,3107.8,5661.266,5661.433,12428.198,12432.031,NA,NA
338,NA,NA,2766.766,2766.933,3108.466,3108.566,5661.466,5662.2,12455.565,12455.865,NA,NA
339,NA,NA,2767.5,2767.966,3108.633,3109.1,5662.7,5664.9,12456.631,12456.865,NA,NA
340,NA,NA,2768.033,2768.1,3109.366,3114.866,5665.433,5665.5,12705.131,12705.431,NA,NA
341,NA,NA,2843,2843.133,3115.166,3115.266,5665.533,5665.9,12706.331,12727.598,NA,NA
342,NA,NA,2843.233,2849.733,3115.433,3118.433,5666.066,5666.2,12728.765,12734.465,NA,NA
343,NA,NA,2856.8,2859.1,3118.533,3121.133,5666.3,5679.566,12734.565,12734.631,NA,NA
344,NA,NA,2859.766,2860.233,3121.366,3122.666,5694.733,5699.3,12734.831,12735.098,NA,NA
345,NA,NA,2860.266,2860.433,3127.466,3128.033,5700.1,5799.033,12735.265,12735.398,NA,NA
346,NA,NA,2860.466,2860.533,3128.6,3128.866,5799.566,5802.166,12736.465,12736.665,NA,NA
347,NA,NA,2860.733,2870.433,3147.366,3147.533,5914.333,5914.833,12736.831,12736.865,NA,NA
348,NA,NA,2894.766,2895.033,3147.566,3147.6,5914.866,5970.9,12737.198,12745.365,NA,NA
349,NA,NA,2895.066,2895.1,3147.833,3148.033,5974.266,5975.5,12745.698,12748.465,NA,NA
350,NA,NA,2895.266,2895.566,3162.666,3163.066,5975.533,5975.666,12750.031,12750.131,NA,NA
351,NA,NA,2899.733,2904.466,3163.2,3163.266,5975.733,5975.766,12750.165,12750.198,NA,NA
352,NA,NA,2942.533,2943.066,3164.6,3165,5976.566,5976.666,12753.198,12757.798,NA,NA
353,NA,NA,2943.933,2944.933,3177.266,3177.3,5978.7,6001.566,12759.998,12760.331,NA,NA
354,NA,NA,2946.5,2947.766,3177.433,3177.466,6002.966,6006.566,12760.398,12760.431,NA,NA
355,NA,NA,2947.866,2948.466,3177.533,3178.033,6078.4,6172.433,12760.498,12765.631,NA,NA
356,NA,NA,2949.566,2949.866,3178.533,3179.9,6174.866,6179.166,12765.731,12765.765,NA,NA
357,NA,NA,2950.066,2951.833,3532.7,3532.8,6179.3,6180.066,12766.031,12769.398,NA,NA
358,NA,NA,2952.8,2957.533,3532.933,3533.066,6180.1,6180.233,12770.665,12773.065,NA,NA
359,NA,NA,2974.3,2979.3,3533.1,3533.4,6181.3,6185.3,12783.565,12784.231,NA,NA
360,NA,NA,2983.366,2990.1,3533.466,3534.766,6185.466,6197.6,12784.298,12789.465,NA,NA
361,NA,NA,2990.3,2990.333,3635.1,3635.2,6474.566,6476.2,12789.698,12790.865,NA,NA
362,NA,NA,2990.566,2990.7,3640.933,3641.1,6486.733,6487.366,12790.931,12791.065,NA,NA
363,NA,NA,2990.933,2990.966,3641.2,3642.166,6502.5,6502.9,12791.165,12791.831,NA,NA
364,NA,NA,2991,2999.933,3642.2,3642.8,7980.132,7980.766,12792.331,12792.498,NA,NA
365,NA,NA,2999.966,3001.366,3724.233,3725.266,7984.466,7986.366,12792.598,12794.565,NA,NA
366,NA,NA,3001.4,3001.433,3725.5,3726,7992.166,7992.532,12796.031,12804.598,NA,NA
367,NA,NA,3002.033,3002.566,3732.633,3732.666,7992.632,7996.299,12805.465,12805.665,NA,NA
368,NA,NA,3002.7,3003,3732.9,3732.933,7996.832,7998.899,12808.065,12810.765,NA,NA
369,NA,NA,3003.7,3003.933,3825.3,3825.6,7999.799,8022.166,12811.165,12811.731,NA,NA
370,NA,NA,3087.633,3087.966,3825.866,3825.9,8027.066,8066.232,12813.765,12814.198,NA,NA
371,NA,NA,3088.366,3099,3825.966,3826.9,8068.466,8068.799,12814.365,12814.998,NA,NA
372,NA,NA,3099.033,3099.066,3828.533,3829.433,8069.666,8069.932,12816.398,12816.898,NA,NA
373,NA,NA,3099.133,3099.266,3829.933,3830.366,8071.066,8071.866,12817.365,12817.431,NA,NA
374,NA,NA,3099.966,3100.566,3830.7,3831.766,11533.898,11540.265,12820.131,12820.598,NA,NA
375,NA,NA,3107.633,3107.733,3833.066,3834.266,11540.298,11540.331,12820.665,12820.698,NA,NA
376,NA,NA,3107.8,3108.466,3835.5,3835.533,11540.398,11540.598,12893.731,12894.331,NA,NA
377,NA,NA,3108.566,3108.633,3846.233,3846.633,11553.531,11553.931,12897.665,12897.798,NA,NA
378,NA,NA,3109.1,3109.366,3852.5,3854.566,11554.765,11555.598,12902.265,12902.331,NA,NA
379,NA,NA,3114.866,3115.166,3862.533,3862.633,11570.531,11589.365,12903.231,12903.331,NA,NA
380,NA,NA,3115.266,3115.433,3947.7,3949.333,11589.431,11589.498,12903.565,12903.765,NA,NA
381,NA,NA,3118.433,3118.533,3949.533,3949.566,11589.565,11590.998,12906.765,12906.965,NA,NA
382,NA,NA,3121.133,3121.366,3951.566,3951.666,11591.098,11592.298,12908.831,12910.631,NA,NA
383,NA,NA,3122.666,3127.466,4101.033,4105.666,11596.965,11597.465,12910.765,12912.298,NA,NA
384,NA,NA,3128.033,3128.6,4120.766,4121.533,11599.765,11599.898,12914.165,12914.198,NA,NA
385,NA,NA,3132.433,3133.866,4121.6,4124,11601.465,11601.765,12914.231,12915.065,NA,NA
386,NA,NA,3147.633,3147.833,4124.2,4124.566,11663.865,11740.165,12915.131,12915.331,NA,NA
387,NA,NA,3148.033,3162.666,4133.966,4134.8,11740.465,11816.965,12915.398,12915.998,NA,NA
388,NA,NA,3163.066,3163.2,4134.933,4135.066,11817.931,11818.031,12922.098,12922.865,NA,NA
389,NA,NA,3163.266,3164.6,4341.1,4347.866,11819.198,11929.831,12923.131,12923.398,NA,NA
390,NA,NA,3165,3177.266,4368.233,4369.433,12118.165,12119.831,12923.998,12925.165,NA,NA
391,NA,NA,3177.3,3177.433,4369.933,4376.166,12119.865,12119.965,12926.698,12926.865,NA,NA
392,NA,NA,3177.466,3177.533,4376.266,4399.466,12120.098,12120.398,12926.898,12927.698,NA,NA
393,NA,NA,3178.033,3178.533,4414.333,4424.766,12120.731,12120.765,12927.765,12927.998,NA,NA
394,NA,NA,3179.9,3181.333,4445.633,4446.3,12120.898,12121.631,12928.131,12928.165,NA,NA
395,NA,NA,3532.266,3532.7,4446.633,4447.566,12123.398,12133.098,12929.031,12929.298,NA,NA
396,NA,NA,3532.8,3532.933,4447.633,4447.7,12134.165,12135.065,12929.431,12930.931,NA,NA
397,NA,NA,3533.066,3533.1,4447.766,4447.9,12135.165,12135.565,12931.098,12931.931,NA,NA
398,NA,NA,3533.4,3533.466,4447.933,4448.766,12135.898,12177.731,12938.631,12938.865,NA,NA
399,NA,NA,3534.766,3546.633,4451.466,4452.2,12179.298,12180.398,12940.298,12940.965,NA,NA
400,NA,NA,3633.066,3635.1,4452.9,4453.1,12404.098,12405.665,12941.065,12941.098,NA,NA
401,NA,NA,3635.2,3640.933,4453.3,4453.5,12405.731,12405.998,12941.731,12947.398,NA,NA
402,NA,NA,3641.1,3641.2,4453.566,4453.666,12415.565,12415.598,12953.331,12953.498,NA,NA
403,NA,NA,3642.166,3642.2,4454.1,4454.433,12415.631,12415.798,12955.765,12955.865,NA,NA
404,NA,NA,3642.8,3724.233,4454.6,4457.1,12415.898,12415.931,12955.965,12956.131,NA,NA
405,NA,NA,3725.266,3725.5,4457.466,4457.9,12415.998,12416.031,12956.198,12956.231,NA,NA
406,NA,NA,3726,3732.633,4461.7,4464.366,12420.531,12420.998,12956.331,12956.531,NA,NA
407,NA,NA,3732.666,3732.9,4464.466,4464.533,12426.198,12428.198,12956.565,12956.731,NA,NA
408,NA,NA,3732.933,3754.466,4464.9,4465,12432.031,12455.565,12957.631,12958.365,NA,NA
409,NA,NA,3825.233,3825.3,4466.366,4468.5,12455.865,12456.631,12960.665,12961.398,NA,NA
410,NA,NA,3825.6,3825.866,4469.7,4470.466,12456.865,12534.898,12962.165,12962.331,NA,NA
411,NA,NA,3825.9,3825.966,4470.5,4470.666,12542.431,12543.431,12962.898,12963.131,NA,NA
412,NA,NA,3826.9,3828.533,4470.7,4474.3,12546.598,12551.731,12963.831,12964.765,NA,NA
413,NA,NA,3829.433,3829.933,4474.766,4475.7,12703.498,12705.131,12965.565,12965.631,NA,NA
414,NA,NA,3830.366,3830.7,4475.966,4480.533,12705.431,12706.331,12965.698,12965.965,NA,NA
415,NA,NA,3831.766,3833.066,4503.166,4507.6,12727.598,12728.765,12966.065,12966.198,NA,NA
416,NA,NA,3834.266,3835.5,4796.8,4797.733,12734.465,12734.565,12966.231,12972.165,NA,NA
417,NA,NA,3835.533,3846.233,4797.8,4798.966,12734.631,12734.831,12972.365,12972.498,NA,NA
418,NA,NA,3846.633,3852.5,4799.1,4799.366,12735.098,12735.265,12972.631,12972.698,NA,NA
419,NA,NA,3854.566,3862.533,4799.4,4800.6,12735.398,12736.465,12972.831,12973.231,NA,NA
420,NA,NA,3939.6,3947.7,4800.833,4806.933,12736.665,12736.831,12974.098,12974.631,NA,NA
421,NA,NA,3949.333,3949.533,4808.733,4808.833,12736.865,12737.198,12974.765,12975.031,NA,NA
422,NA,NA,3949.566,3951.566,4808.9,4810.833,12745.365,12745.698,12975.165,12976.765,NA,NA
423,NA,NA,3951.666,3951.8,4811.9,4813.033,12748.465,12750.031,12976.965,12978.098,NA,NA
424,NA,NA,4030.7,4080.966,4813.1,4813.333,12750.131,12750.165,12978.131,12978.231,NA,NA
425,NA,NA,4086.7,4101.033,4813.366,4821.033,12750.198,12753.198,12978.365,12980.098,NA,NA
426,NA,NA,4105.666,4120.766,4877.5,4877.9,12757.798,12759.998,12980.265,12981.065,NA,NA
427,NA,NA,4121.533,4121.6,4878.166,4878.333,12760.331,12760.398,12981.131,12981.498,NA,NA
428,NA,NA,4124,4124.2,4878.466,4878.933,12760.431,12760.498,12982.131,12982.665,NA,NA
429,NA,NA,4124.566,4128.766,4878.966,4887.666,12765.631,12765.731,12982.865,12983.065,NA,NA
430,NA,NA,4134.8,4134.933,4957.8,4958.366,12765.765,12766.031,13005.798,13006.131,NA,NA
431,NA,NA,4135.066,4217.333,4960.966,4961.366,12769.398,12770.665,13082.498,13085.131,NA,NA
432,NA,NA,4219.066,4225.8,4961.433,4961.566,12773.065,12776.665,13185.398,13191.165,NA,NA
433,NA,NA,4226.266,4226.533,4963.4,4968.3,12782.465,12783.565,13240.665,13240.698,NA,NA
434,NA,NA,4227.233,4240.766,4968.466,4976,12784.231,12784.298,13241.298,13241.398,NA,NA
435,NA,NA,4245.433,4250.8,4977.066,4978.833,12789.465,12789.698,13242.531,13243.431,NA,NA
436,NA,NA,4263.5,4263.766,5000.6,5023.7,12790.865,12790.931,13243.865,13243.898,NA,NA
437,NA,NA,4264.633,4264.666,5023.8,5023.833,12791.065,12791.165,13244.398,13246.565,NA,NA
438,NA,NA,4265.333,4265.5,5028.2,5028.266,12791.831,12792.331,13315.365,13316.265,NA,NA
439,NA,NA,4265.566,4266.033,5028.333,5028.366,12792.498,12792.598,13317.931,13318.598,NA,NA
440,NA,NA,4266.066,4266.166,5028.566,5028.6,12794.565,12796.031,13320.898,13331.498,NA,NA
441,NA,NA,4266.266,4285.366,5028.666,5028.766,12804.598,12805.465,13331.865,13345.665,NA,NA
442,NA,NA,4285.6,4312.033,5241.1,5241.7,12805.665,12808.065,13345.765,13345.931,NA,NA
443,NA,NA,4329.6,4341.1,5245.1,5245.2,12810.765,12811.165,13345.998,13346.031,NA,NA
444,NA,NA,4347.866,4368.233,5245.233,5245.266,12811.731,12813.765,13348.698,13348.798,NA,NA
445,NA,NA,4369.433,4369.933,5245.666,5246.566,12814.198,12814.365,13348.831,13348.898,NA,NA
446,NA,NA,4376.166,4376.266,5246.733,5246.9,12814.998,12816.398,13349.098,13351.898,NA,NA
447,NA,NA,4399.466,4414.333,5249.033,5249.166,12816.898,12817.365,13351.931,13352.398,NA,NA
448,NA,NA,4424.766,4425.3,5249.433,5250.266,12817.431,12820.131,13355.698,13355.798,NA,NA
449,NA,NA,4446.3,4446.633,5250.366,5250.6,12820.598,12820.665,13386.331,13389.598,NA,NA
450,NA,NA,4447.566,4447.633,5250.966,5251.2,12820.698,12871.231,13390.798,13392.131,NA,NA
451,NA,NA,4447.7,4447.766,5262.066,5262.1,12872.265,12879.698,13392.265,13394.798,NA,NA
452,NA,NA,4447.9,4447.933,5262.166,5263.1,12891.931,12893.731,13399.531,13401.098,NA,NA
453,NA,NA,4448.766,4451.466,5263.3,5263.5,12894.331,12897.665,13402.565,13402.631,NA,NA
454,NA,NA,4452.2,4452.9,5263.566,5264.766,12897.798,12902.265,13402.765,13411.631,NA,NA
455,NA,NA,4453.1,4453.3,5270.166,5270.2,12902.331,12903.231,13418.165,13426.798,NA,NA
456,NA,NA,4453.5,4453.566,5270.233,5270.3,12903.331,12903.565,13426.865,13427.398,NA,NA
457,NA,NA,4453.666,4454.1,5270.466,5270.5,12903.765,12906.765,13427.465,13435.265,NA,NA
458,NA,NA,4454.433,4454.6,5270.566,5270.8,12906.965,12908.831,13436.598,13436.831,NA,NA
459,NA,NA,4457.1,4457.466,5534,5534.033,12910.631,12910.765,13436.998,13437.365,NA,NA
460,NA,NA,4457.9,4461.7,5534.066,5534.133,12912.298,12914.165,13439.465,13442.598,NA,NA
461,NA,NA,4464.366,4464.466,5534.4,5535.033,12914.198,12914.231,13529.565,13530.765,NA,NA
462,NA,NA,4464.533,4464.9,5541.966,5561.866,12915.065,12915.131,13531.098,13531.631,NA,NA
463,NA,NA,4465,4466.366,5562.733,5566.466,12915.331,12915.398,13531.931,13532.031,NA,NA
464,NA,NA,4468.5,4469.7,5566.666,5566.833,12915.998,12922.098,13532.065,13532.098,NA,NA
465,NA,NA,4470.466,4470.5,5567.066,5567.433,12922.865,12923.131,13532.231,13542.731,NA,NA
466,NA,NA,4470.666,4470.7,5567.466,5569.433,12923.398,12923.998,13542.931,13588.865,NA,NA
467,NA,NA,4474.3,4474.766,5572.566,5598.4,12925.165,12926.698,13589.731,13595.398,NA,NA
468,NA,NA,4475.7,4475.966,5599.466,5601.266,12926.865,12926.898,13674.865,13674.965,NA,NA
469,NA,NA,4480.533,4503.166,5623.066,5626.5,12927.698,12927.765,13675.065,13675.198,NA,NA
470,NA,NA,4507.6,4543.133,5630.766,5632.7,12927.998,12928.131,13681.498,13681.531,NA,NA
471,NA,NA,4796.433,4796.8,5632.733,5632.766,12928.165,12929.031,13681.598,13681.631,NA,NA
472,NA,NA,4797.733,4797.8,5633.233,5636.766,12929.298,12929.431,13681.765,13681.798,NA,NA
473,NA,NA,4798.966,4799.1,5636.966,5639.566,12930.931,12931.098,13681.831,13682.031,NA,NA
474,NA,NA,4799.366,4799.4,5837.866,5855.666,12931.931,12932.298,13682.098,13684.798,NA,NA
475,NA,NA,4800.6,4800.833,5875.933,5875.966,12937.565,12938.631,13684.831,13685.698,NA,NA
476,NA,NA,4806.933,4808.733,5876.033,5876.9,12938.865,12940.298,13685.898,13686.331,NA,NA
477,NA,NA,4808.833,4808.9,5876.933,5877,12940.965,12941.065,13686.531,13687.298,NA,NA
478,NA,NA,4810.833,4811.9,5877.2,5877.5,12941.098,12941.731,13691.165,13691.531,NA,NA
479,NA,NA,4813.033,4813.1,5877.533,5878.733,12947.398,12953.331,13694.131,13694.265,NA,NA
480,NA,NA,4813.333,4813.366,5879.1,5879.733,12953.498,12955.765,13694.298,13694.331,NA,NA
481,NA,NA,4821.033,4821.066,5879.766,5880.1,12955.865,12955.965,13854.431,13854.798,NA,NA
482,NA,NA,4877.4,4877.5,5880.133,5880.233,12956.131,12956.198,13855.765,13855.931,NA,NA
483,NA,NA,4877.9,4878.166,5881.733,5881.966,12956.231,12956.331,13869.465,13871.865,NA,NA
484,NA,NA,4878.333,4878.466,5882.766,5909.966,12956.531,12956.565,13871.898,13871.998,NA,NA
485,NA,NA,4878.933,4878.966,5911.733,5912.733,12956.731,12957.631,13873.131,13873.465,NA,NA
486,NA,NA,4958.366,4960.966,6044.433,6049.3,12958.365,12960.665,13876.698,13876.865,NA,NA
487,NA,NA,4961.366,4961.433,6050.5,6071.633,12961.398,12962.165,13877.265,13877.631,NA,NA
488,NA,NA,4961.566,4963.4,6203.233,6203.366,12962.331,12962.898,13878.131,13878.231,NA,NA
489,NA,NA,4968.3,4968.466,6205.033,6206.233,12963.131,12963.831,13879.865,13879.998,NA,NA
490,NA,NA,4976,4977.066,6207,6207.2,12964.765,12965.565,13993.331,13994.931,NA,NA
491,NA,NA,4978.833,5000.6,6207.233,6207.5,12965.631,12965.698,14009.665,14010.998,NA,NA
492,NA,NA,5023.7,5023.8,6215.133,6220.566,12965.965,12966.065,14013.031,14013.065,NA,NA
493,NA,NA,5023.833,5028.2,6220.7,6234.266,12966.198,12966.231,14013.098,14018.498,NA,NA
494,NA,NA,5028.266,5028.333,6237,6473,12972.165,12972.365,14020.265,14020.331,NA,NA
495,NA,NA,5028.366,5028.566,6527.866,6527.9,12972.498,12972.631,14020.398,14028.631,NA,NA
496,NA,NA,5028.6,5028.666,6527.966,6528.366,12972.698,12972.831,14028.765,14037.331,NA,NA
497,NA,NA,5028.766,5029.466,6528.466,6528.6,12973.231,12974.098,14038.098,14041.031,NA,NA
498,NA,NA,5240.066,5241.1,6529.166,6530.666,12974.631,12974.765,14041.065,14041.098,NA,NA
499,NA,NA,5241.7,5243.033,6533.1,6533.9,12975.031,12975.165,14041.398,14041.531,NA,NA
500,NA,NA,5244.866,5245.1,6534.033,6534.233,12976.765,12976.965,14043.931,14048.431,NA,NA
501,NA,NA,5245.2,5245.233,6535.1,6535.3,12978.098,12978.131,14049.065,14049.698,NA,NA
502,NA,NA,5245.266,5245.666,6537.766,7072.366,12978.231,12978.365,14049.765,14049.831,NA,NA
503,NA,NA,5246.566,5246.733,7072.366,7971.066,12980.098,12980.265,14050.131,14050.665,NA,NA
504,NA,NA,5246.9,5249.033,7971.199,7971.532,12981.065,12981.131,14050.798,14053.631,NA,NA
505,NA,NA,5249.166,5249.433,8124.499,8124.532,12981.498,12982.131,14069.865,14069.998,NA,NA
506,NA,NA,5250.266,5250.366,8124.566,8124.599,12982.665,12982.865,14079.431,14079.931,NA,NA
507,NA,NA,5250.6,5250.966,8124.666,8124.999,12983.065,13005.798,14089.765,14089.798,NA,NA
508,NA,NA,5263.1,5263.3,8125.266,8149.132,13006.131,13082.498,14090.031,14090.131,NA,NA
509,NA,NA,5263.5,5263.566,8151.699,8153.832,13085.131,13119.831,14091.131,14091.431,NA,NA
510,NA,NA,5264.766,5264.8,8154.199,8157.166,13128.498,13130.698,14092.398,14092.731,NA,NA
511,NA,NA,5270.4,5270.466,8162.232,8162.299,13134.265,13134.765,14092.798,14092.831,NA,NA
