"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
484,NA,NA,11995.565,11995.631,14202.731,14203.665,14371.165,14371.331,14896.297,14896.331,NA,NA
485,NA,NA,11995.698,11996.098,14224.698,14225.231,14372.831,14372.898,14901.231,14904.331,NA,NA
486,NA,NA,11996.598,11996.865,14225.498,14227.065,14376.798,14377.031,14904.464,14904.564,NA,NA
487,NA,NA,11997.498,11998.698,14227.198,14230.131,14377.098,14377.165,14904.864,14905.064,NA,NA
488,NA,NA,11998.965,12000.165,14353.631,14353.931,14379.831,14379.865,14905.764,14913.697,NA,NA
489,NA,NA,12021.765,12082.831,14475.631,14477.264,14385.298,14385.431,14915.531,14915.564,NA,NA
490,NA,NA,12083.131,12083.231,14856.664,14857.031,14413.731,14414.897,14915.631,14915.997,NA,NA
491,NA,NA,12083.798,12090.865,14858.297,14860.297,14415.797,14416.431,14916.164,14917.864,NA,NA
492,NA,NA,12107.231,12199.265,14860.464,14862.997,14416.564,14418.397,14918.331,14918.831,NA,NA
493,NA,NA,12200.698,12200.831,14863.264,14863.864,14482.831,14483.264,14918.931,14921.831,NA,NA
494,NA,NA,12201.498,12202.998,14870.731,14877.864,14483.297,14483.397,14965.697,14965.897,NA,NA
495,NA,NA,12203.065,12210.131,14893.397,14894.064,14507.664,14508.131,14965.931,14965.964,NA,NA
496,NA,NA,12210.398,12210.531,15298.764,15300.164,14508.264,14508.564,14966.897,14970.497,NA,NA
497,NA,NA,12211.731,12211.898,15327.664,15329.531,14516.197,14516.497,14970.631,14982.064,NA,NA
498,NA,NA,12213.798,12214.531,15329.997,15330.864,14517.697,14519.297,15007.897,15008.397,NA,NA
499,NA,NA,12214.731,12244.698,15356.764,15357.964,14647.897,14649.297,15008.631,15008.697,NA,NA
500,NA,NA,12385.898,12432.465,15358.864,15359.431,14649.664,14649.831,15009.531,15010.764,NA,NA
501,NA,NA,12461.365,12461.431,15370.231,15373.297,14651.164,14651.297,15011.864,15012.531,NA,NA
502,NA,NA,12464.198,12467.331,15618.864,15620.231,14651.964,14652.531,15012.597,15014.131,NA,NA
503,NA,NA,12469.431,12496.531,15620.964,15622.164,14656.431,14656.497,15033.764,15034.597,NA,NA
504,NA,NA,12499.065,12501.431,15672.497,15676.431,14656.597,14656.797,15034.731,15034.964,NA,NA
505,NA,NA,12503.265,12516.831,15704.397,15704.997,14657.064,14658.064,15209.497,15210.297,NA,NA
506,NA,NA,12517.165,12519.031,15705.064,15705.264,14658.564,14658.631,15210.464,15221.564,NA,NA
507,NA,NA,12519.565,12529.198,15715.264,15716.164,14659.764,14659.964,15377.564,15378.331,NA,NA
508,NA,NA,12532.365,12536.898,15951.831,15952.597,14665.731,14665.764,15378.597,15379.664,NA,NA
509,NA,NA,12541.031,12558.331,15961.297,16130.031,14677.331,14677.797,15381.031,15386.231,NA,NA
510,NA,NA,12560.598,12562.131,16514.031,16521.497,14702.931,14702.964,15386.897,15386.964,NA,NA
511,NA,NA,12580.798,12586.365,16525.997,16548.097,14703.397,14703.431,15387.497,15387.864,NA,NA
512,NA,NA,12586.431,12586.898,16548.564,16554.097,14703.664,14717.897,15387.964,15388.164,NA,NA
513,NA,NA,12587.931,12591.998,16554.364,16554.497,14717.964,14719.297,15388.631,15389.097,NA,NA
514,NA,NA,12592.365,12592.798,16564.497,16566.364,14720.064,14779.797,15389.131,15392.631,NA,NA
515,NA,NA,12627.165,12671.831,16575.764,16576.764,14780.064,14780.564,15392.764,15392.897,NA,NA
516,NA,NA,12895.198,12896.731,16674.964,16676.364,14780.931,14781.097,15392.997,15396.064,NA,NA
517,NA,NA,12899.131,12899.231,16718.764,16719.831,14784.831,14795.364,15396.197,15398.397,NA,NA
518,NA,NA,12899.398,12901.731,16806.031,16837.897,14795.397,14807.464,15398.464,15399.064,NA,NA
519,NA,NA,12901.898,12902.031,16841.764,16847.031,14810.131,14811.197,15399.197,15400.264,NA,NA
520,NA,NA,12924.231,13027.465,16847.564,16848.164,14813.864,14816.364,15401.064,15401.264,NA,NA
521,NA,NA,13030.931,13035.198,16848.231,16848.431,14816.597,14837.664,15403.264,15403.397,NA,NA
522,NA,NA,13035.331,13037.531,16911.697,16913.464,14838.231,14838.531,15403.531,15403.597,NA,NA
523,NA,NA,13042.998,13043.198,16913.931,16945.597,14838.597,14838.797,15405.331,15410.831,NA,NA
524,NA,NA,13043.231,13072.365,17121.864,17122.631,14838.831,14838.931,15411.197,15440.797,NA,NA
525,NA,NA,13072.398,13073.165,17124.964,17125.497,14839.731,14840.097,15440.997,15443.031,NA,NA
526,NA,NA,13073.731,13074.931,17125.831,17161.997,14840.664,14840.731,15443.064,15443.097,NA,NA
527,NA,NA,13075.198,13075.431,17164.064,18007.997,14840.864,14840.997,15443.197,15444.431,NA,NA
528,NA,NA,13077.031,13077.831,18007.997,18611.963,14841.264,14841.731,15444.464,15444.531,NA,NA
529,NA,NA,13088.565,13100.865,19102.397,20798.73,14846.897,14847.097,15444.597,15444.797,NA,NA
530,NA,NA,13101.231,13101.298,20809.396,20867.163,14904.564,14904.864,15607.097,15607.864,NA,NA
531,NA,NA,13101.331,13101.398,20867.196,21092.063,14905.064,14905.764,15735.997,15736.064,NA,NA
532,NA,NA,13153.731,13157.198,21092.13,21490.03,14913.697,14915.531,15736.264,15736.497,NA,NA
533,NA,NA,13165.198,13231.131,21490.63,21600,14915.564,14915.631,15738.431,15744.531,NA,NA
534,NA,NA,13233.698,13249.431,21600,21600,14915.997,14916.164,15744.564,15745.197,NA,NA
535,NA,NA,13251.965,13252.731,NA,NA,14917.864,14918.331,15746.464,15746.531,NA,NA
536,NA,NA,13256.198,13271.131,NA,NA,14918.831,14918.931,15746.631,15746.664,NA,NA
537,NA,NA,13271.531,13271.865,NA,NA,14966.431,14966.897,15747.331,15752.464,NA,NA
538,NA,NA,13271.898,13272.198,NA,NA,14970.497,14970.631,15752.864,15760.397,NA,NA
539,NA,NA,13272.965,13278.798,NA,NA,15011.597,15011.864,15760.464,15760.597,NA,NA
540,NA,NA,13287.431,13297.231,NA,NA,15012.531,15012.597,15760.664,15765.264,NA,NA
541,NA,NA,13300.065,13300.165,NA,NA,15032.697,15033.764,15765.364,15765.464,NA,NA
542,NA,NA,13302.498,13306.465,NA,NA,15055.031,15209.497,15765.731,15765.864,NA,NA
543,NA,NA,13306.598,13306.931,NA,NA,15210.297,15210.464,15765.897,15780.431,NA,NA
544,NA,NA,13306.965,13307.465,NA,NA,15221.564,15286.631,15780.697,15780.964,NA,NA
545,NA,NA,13307.665,13307.898,NA,NA,15378.331,15378.597,15781.031,15817.331,NA,NA
546,NA,NA,13313.265,13313.365,NA,NA,15379.664,15381.031,15817.864,15866.797,NA,NA
547,NA,NA,13313.431,13324.565,NA,NA,15386.231,15386.897,15866.831,15866.864,NA,NA
548,NA,NA,13330.198,13333.898,NA,NA,15386.964,15387.497,15867.364,15881.131,NA,NA
549,NA,NA,13334.398,13362.665,NA,NA,15387.864,15387.964,15898.164,15898.297,NA,NA
550,NA,NA,13364.898,13371.965,NA,NA,15388.164,15388.631,15898.331,15898.464,NA,NA
551,NA,NA,13372.431,13411.365,NA,NA,15389.097,15389.131,15898.631,15898.931,NA,NA
552,NA,NA,13416.865,13421.731,NA,NA,15392.631,15392.764,15899.164,15899.197,NA,NA
553,NA,NA,13423.898,13424.131,NA,NA,15392.897,15392.997,15899.531,15899.931,NA,NA
554,NA,NA,13428.665,13441.631,NA,NA,15396.064,15396.197,15900.064,15900.831,NA,NA
555,NA,NA,13464.731,13465.731,NA,NA,15398.397,15398.464,15901.197,15901.264,NA,NA
556,NA,NA,13465.898,13484.698,NA,NA,15399.064,15399.197,15922.897,15923.097,NA,NA
557,NA,NA,13484.798,13485.698,NA,NA,15400.264,15401.064,15923.197,15923.531,NA,NA
558,NA,NA,13485.965,13486.098,NA,NA,15401.264,15403.264,15923.564,15923.997,NA,NA
559,NA,NA,13486.298,13487.465,NA,NA,15403.397,15403.531,15924.231,15924.364,NA,NA
560,NA,NA,13865.298,13866.598,NA,NA,15403.597,15405.331,15924.464,15925.197,NA,NA
561,NA,NA,13866.765,13866.931,NA,NA,15410.831,15411.197,15926.197,15928.431,NA,NA
562,NA,NA,13866.998,13867.331,NA,NA,15440.797,15440.997,15928.564,15930.264,NA,NA
563,NA,NA,13868.431,13868.498,NA,NA,15443.031,15443.064,15930.297,15930.997,NA,NA
564,NA,NA,13869.931,13870.531,NA,NA,15443.097,15443.197,15931.331,15939.997,NA,NA
565,NA,NA,13873.398,13887.598,NA,NA,15444.431,15444.464,16409.597,16409.631,NA,NA
566,NA,NA,13889.998,14196.365,NA,NA,15444.531,15444.597,16409.664,16409.697,NA,NA
567,NA,NA,14196.398,14196.431,NA,NA,15444.797,15607.097,16409.831,16409.897,NA,NA
568,NA,NA,14196.465,14196.531,NA,NA,15607.864,15608.031,16410.197,16410.697,NA,NA
569,NA,NA,14198.531,14202.731,NA,NA,15736.497,15736.531,16410.864,16411.164,NA,NA
570,NA,NA,14203.665,14224.698,NA,NA,15744.531,15744.564,16411.331,16411.364,NA,NA
571,NA,NA,14225.231,14225.498,NA,NA,15745.197,15746.464,16411.797,16412.164,NA,NA
572,NA,NA,14227.065,14227.198,NA,NA,15746.531,15746.631,16412.231,16412.931,NA,NA
573,NA,NA,14230.131,14230.398,NA,NA,15746.664,15747.331,16413.131,16413.831,NA,NA
574,NA,NA,14341.965,14342.098,NA,NA,15752.464,15752.864,16429.731,16429.964,NA,NA
575,NA,NA,14344.731,14348.131,NA,NA,15760.397,15760.464,16461.497,16467.897,NA,NA
576,NA,NA,14349.231,14353.631,NA,NA,15760.597,15760.664,16467.964,16468.164,NA,NA
577,NA,NA,14354.065,14355.198,NA,NA,15765.264,15765.364,16495.031,16495.831,NA,NA
578,NA,NA,14473.597,14475.631,NA,NA,15765.464,15765.731,16500.564,16512.697,NA,NA
579,NA,NA,14477.264,14478.131,NA,NA,15765.864,15765.897,16883.064,16883.264,NA,NA
580,NA,NA,14526.031,14646.997,NA,NA,15780.431,15780.697,18615.063,18615.097,NA,NA
581,NA,NA,14678.531,14701.197,NA,NA,15780.964,15781.031,18615.23,18615.263,NA,NA
582,NA,NA,14855.697,14856.664,NA,NA,15817.331,15817.864,18616.03,18616.063,NA,NA
583,NA,NA,14857.031,14858.297,NA,NA,15866.797,15866.831,18616.13,18617.03,NA,NA
584,NA,NA,14860.297,14860.464,NA,NA,15866.864,15867.364,18617.763,18618.03,NA,NA
585,NA,NA,14862.997,14863.264,NA,NA,15881.131,15881.597,18618.13,18618.53,NA,NA
586,NA,NA,14863.864,14870.731,NA,NA,15898.931,15899.164,18618.597,18618.663,NA,NA
587,NA,NA,14877.864,14893.397,NA,NA,15899.197,15899.531,18619.497,18619.697,NA,NA
588,NA,NA,14894.064,14895.764,NA,NA,15899.931,15900.064,18619.83,18620.43,NA,NA
589,NA,NA,15297.797,15298.764,NA,NA,15900.831,15901.197,18621.363,18621.597,NA,NA
590,NA,NA,15300.164,15327.664,NA,NA,15901.264,15922.897,18621.63,18621.997,NA,NA
591,NA,NA,15329.531,15329.997,NA,NA,15923.097,15923.197,18622.197,18628.563,NA,NA
592,NA,NA,15330.864,15346.931,NA,NA,15923.531,15923.564,18628.63,18629.063,NA,NA
593,NA,NA,15355.997,15356.764,NA,NA,15923.997,15924.231,18633.097,18634.397,NA,NA
594,NA,NA,15357.964,15358.864,NA,NA,15924.364,15924.464,18634.897,18635.197,NA,NA
595,NA,NA,15359.431,15370.231,NA,NA,15925.197,15926.197,18635.23,18637.397,NA,NA
596,NA,NA,15373.297,15376.964,NA,NA,15928.431,15928.564,18672.53,18672.597,NA,NA
597,NA,NA,15615.631,15618.864,NA,NA,15930.264,15930.297,18678.263,18678.33,NA,NA
598,NA,NA,15620.231,15620.964,NA,NA,15930.997,15931.331,18679.663,18679.73,NA,NA
599,NA,NA,15622.164,15672.497,NA,NA,15939.997,15940.364,18680.73,18680.997,NA,NA
600,NA,NA,15676.431,15704.397,NA,NA,16409.997,16410.197,18681.063,18683.363,NA,NA
601,NA,NA,15704.997,15705.064,NA,NA,16410.697,16410.864,18694.33,18695.53,NA,NA
602,NA,NA,15705.264,15715.264,NA,NA,16411.164,16411.331,18697.063,18697.163,NA,NA
603,NA,NA,15716.164,15717.297,NA,NA,16411.364,16411.797,18711.963,18711.997,NA,NA
604,NA,NA,15894.297,15896.031,NA,NA,16412.164,16412.231,18712.063,18712.13,NA,NA
605,NA,NA,15950.697,15951.831,NA,NA,16412.931,16413.131,18713.363,18714.263,NA,NA
606,NA,NA,15952.597,15961.297,NA,NA,16413.831,16414.064,18716.863,18716.963,NA,NA
607,NA,NA,16130.031,16408.231,NA,NA,16414.564,16414.964,18718.197,18724.397,NA,NA
608,NA,NA,16513.531,16514.031,NA,NA,16415.331,16415.464,18725.13,18728.663,NA,NA
609,NA,NA,16521.497,16525.997,NA,NA,16415.831,16425.431,18738.23,18738.297,NA,NA
610,NA,NA,16548.097,16548.564,NA,NA,16425.697,16426.231,18741.563,18741.83,NA,NA
611,NA,NA,16554.097,16554.364,NA,NA,16426.897,16426.964,18745.43,18745.63,NA,NA
612,NA,NA,16554.497,16564.497,NA,NA,16429.697,16429.731,18745.663,18746.33,NA,NA
613,NA,NA,16566.364,16575.764,NA,NA,16429.964,16461.497,18747.063,18747.33,NA,NA
614,NA,NA,16576.764,16674.964,NA,NA,16467.897,16467.964,18747.397,18747.597,NA,NA
615,NA,NA,16676.364,16706.897,NA,NA,16468.164,16481.664,18747.663,18747.863,NA,NA
616,NA,NA,16712.964,16718.764,NA,NA,16487.064,16495.031,18747.93,18747.997,NA,NA
617,NA,NA,16719.831,16726.764,NA,NA,16495.831,16500.564,18763.63,18764.763,NA,NA
618,NA,NA,16731.764,16806.031,NA,NA,16512.697,16512.897,18767.663,18768.53,NA,NA
619,NA,NA,16837.897,16841.764,NA,NA,16883.031,16883.064,18769.43,18769.53,NA,NA
620,NA,NA,16847.031,16847.564,NA,NA,16883.264,16887.931,18769.697,18770.463,NA,NA
621,NA,NA,16848.164,16848.231,NA,NA,18615.697,18616.03,18770.497,18770.563,NA,NA
622,NA,NA,16848.431,16878.831,NA,NA,18616.063,18616.13,18770.93,18771.063,NA,NA
623,NA,NA,16897.864,16907.997,NA,NA,18617.03,18617.763,18771.863,18772.197,NA,NA
624,NA,NA,16911.064,16911.697,NA,NA,18618.03,18618.13,18773.463,18774.263,NA,NA
625,NA,NA,16913.464,16913.931,NA,NA,18618.53,18618.597,18778.663,18778.763,NA,NA
626,NA,NA,16945.597,17038.597,NA,NA,18618.663,18619.497,18778.83,18780.497,NA,NA
627,NA,NA,17045.131,17121.864,NA,NA,18619.697,18619.83,18797.063,18797.13,NA,NA
628,NA,NA,17122.631,17124.964,NA,NA,18620.43,18621.363,18801.097,18801.197,NA,NA
629,NA,NA,17125.497,17125.831,NA,NA,18621.597,18621.63,18803.63,18803.897,NA,NA
630,NA,NA,17161.997,17164.064,NA,NA,18621.997,18622.197,18804.03,18804.463,NA,NA
631,NA,NA,18611.963,18614.063,NA,NA,18628.563,18628.63,18804.497,18804.63,NA,NA
632,NA,NA,18705.897,18709.663,NA,NA,18632.763,18633.097,18805.597,18805.697,NA,NA
633,NA,NA,19028.963,19102.397,NA,NA,18634.397,18634.897,18808.13,18808.397,NA,NA
634,NA,NA,20798.73,20809.396,NA,NA,18635.197,18635.23,18808.697,18809.663,NA,NA
635,NA,NA,20867.163,20867.196,NA,NA,18637.397,18637.763,18810.397,18811.197,NA,NA
636,NA,NA,21092.063,21092.13,NA,NA,18680.997,18681.063,18811.263,18811.797,NA,NA
637,NA,NA,21490.03,21490.63,NA,NA,18712.83,18713.363,18812.73,18813.33,NA,NA
638,NA,NA,NA,NA,NA,NA,18714.263,18716.863,18951.497,18977.23,NA,NA
639,NA,NA,NA,NA,NA,NA,18716.963,18718.197,18987.697,18987.763,NA,NA
640,NA,NA,NA,NA,NA,NA,18724.397,18725.13,18987.93,18987.963,NA,NA
641,NA,NA,NA,NA,NA,NA,18745.197,18745.43,18990.897,18991.33,NA,NA
642,NA,NA,NA,NA,NA,NA,18745.63,18745.663,18998.697,18998.797,NA,NA
643,NA,NA,NA,NA,NA,NA,18746.33,18747.063,18999.163,18999.263,NA,NA
644,NA,NA,NA,NA,NA,NA,18747.33,18747.397,18999.863,19006.33,NA,NA
645,NA,NA,NA,NA,NA,NA,18747.597,18747.663,19013.463,19013.53,NA,NA
646,NA,NA,NA,NA,NA,NA,18747.863,18747.93,19013.93,19014.33,NA,NA
647,NA,NA,NA,NA,NA,NA,18763.23,18763.63,19014.563,19015.297,NA,NA
648,NA,NA,NA,NA,NA,NA,18764.763,18764.897,19015.43,19015.697,NA,NA
649,NA,NA,NA,NA,NA,NA,18767.43,18767.463,19016.73,19020.463,NA,NA
650,NA,NA,NA,NA,NA,NA,18767.53,18767.663,19026.497,19026.63,NA,NA
651,NA,NA,NA,NA,NA,NA,18768.53,18768.83,NA,NA,NA,NA
652,NA,NA,NA,NA,NA,NA,18769.13,18769.197,NA,NA,NA,NA
653,NA,NA,NA,NA,NA,NA,18771.063,18771.863,NA,NA,NA,NA
654,NA,NA,NA,NA,NA,NA,18772.463,18773.463,NA,NA,NA,NA
655,NA,NA,NA,NA,NA,NA,18774.263,18774.53,NA,NA,NA,NA
656,NA,NA,NA,NA,NA,NA,18776.13,18778.663,NA,NA,NA,NA
657,NA,NA,NA,NA,NA,NA,18778.763,18778.83,NA,NA,NA,NA
658,NA,NA,NA,NA,NA,NA,18780.497,18780.63,NA,NA,NA,NA
659,NA,NA,NA,NA,NA,NA,18797.463,18801.097,NA,NA,NA,NA
660,NA,NA,NA,NA,NA,NA,18801.197,18803.63,NA,NA,NA,NA
661,NA,NA,NA,NA,NA,NA,18803.897,18804.03,NA,NA,NA,NA
662,NA,NA,NA,NA,NA,NA,18804.463,18804.497,NA,NA,NA,NA
663,NA,NA,NA,NA,NA,NA,18804.63,18805.597,NA,NA,NA,NA
664,NA,NA,NA,NA,NA,NA,18805.697,18808.13,NA,NA,NA,NA
665,NA,NA,NA,NA,NA,NA,18808.397,18808.697,NA,NA,NA,NA
666,NA,NA,NA,NA,NA,NA,18809.663,18810.397,NA,NA,NA,NA
667,NA,NA,NA,NA,NA,NA,18811.197,18811.263,NA,NA,NA,NA
668,NA,NA,NA,NA,NA,NA,18811.797,18812.73,NA,NA,NA,NA
669,NA,NA,NA,NA,NA,NA,18813.33,18951.497,NA,NA,NA,NA
670,NA,NA,NA,NA,NA,NA,18999.563,18999.863,NA,NA,NA,NA
671,NA,NA,NA,NA,NA,NA,19016.43,19016.73,NA,NA,NA,NA
