"X1","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Unknown_start","Unknown_stop"
255,11080.632,11098.366,2118.4,2122.033,2886.6,2887.167,2211.433,2211.567,2908.8,2909.767,NA,NA
256,11104.966,11107.299,2122.333,2123.4,2887.3,2888.3,2211.633,2212.033,2911.2,2929.767,NA,NA
257,11108.866,11111.032,2146.2,2163.167,2888.867,2889.833,2214.133,2214.233,2961.567,2962.233,NA,NA
258,11122.399,11124.632,2163.3,2166.433,2890.3,2890.733,2217.7,2217.733,3062.2,3062.467,NA,NA
259,11127.832,11142.266,2166.467,2167.4,2892.8,2892.833,2218.6,2218.733,3063.067,3063.333,NA,NA
260,11208.699,11236.832,2168.233,2168.3,2893.2,2893.4,2219,2219.267,3063.733,3064,NA,NA
261,11267.232,11281.899,2168.467,2170.3,2939.733,2940.333,2219.4,2219.5,3064.133,3064.2,NA,NA
262,11604.532,11605.166,2171.167,2171.3,2970.867,2971.2,2220.333,2221.3,3064.333,3064.767,NA,NA
263,11608.632,11613.732,2171.5,2172.767,3054.333,3054.567,2221.567,2221.733,3064.867,3066.567,NA,NA
264,11613.799,11616.032,2172.9,2173,3056.6,3056.967,2221.833,2229.6,3068.067,3068.433,NA,NA
265,11616.232,11622.399,2186.267,2188.4,3059.367,3059.733,2402.333,2402.6,3068.467,3069.233,NA,NA
266,11712.532,11712.899,2188.733,2190.233,3144.367,3144.433,2404.967,2424.067,3403,3403.7,NA,NA
267,11715.266,11735.032,2190.733,2193.3,3147.733,3148,2424.233,2425.333,3498,3501.5,NA,NA
268,11741.766,11747.599,2193.433,2193.5,3154.333,3154.933,2425.8,2426.167,3550.3,3557.733,NA,NA
269,11747.932,11748.599,2193.767,2196.5,3157.533,3157.933,2426.267,2428.733,3557.8,3561.3,NA,NA
270,11749.432,11750.332,2196.767,2198,3388.133,3389.6,2429.2,2429.367,3723.533,3723.667,NA,NA
271,11763.866,11764.166,2198.067,2199.767,3389.7,3389.767,2433.333,2436.4,3723.7,3723.967,NA,NA
272,11768.399,11876.999,2354.7,2399.2,3390.567,3390.7,2439.267,2441.767,3731.433,3731.5,NA,NA
273,11884.099,11932.132,2400.5,2401.967,3391,3391.333,2483.767,2485.333,3731.533,3732.133,NA,NA
274,11943.666,11956.266,2457.2,2463.667,3391.433,3392.567,2485.833,2485.9,3751.8,3751.867,NA,NA
275,11956.932,11958.232,2463.8,2463.933,3392.633,3394.333,2486.7,2487.467,3751.933,3752,NA,NA
276,11961.766,11965.232,2463.967,2464.1,3404.367,3405,2487.633,2490,3752.967,3753,NA,NA
277,11965.266,11966.666,2464.2,2468.033,3511.633,3511.7,2490.067,2490.133,3780.833,3782.4,NA,NA
278,11973.332,11973.866,2468.167,2468.733,3513.033,3513.2,2490.167,2499.433,3831.633,3831.767,NA,NA
279,11977.232,12006.766,2571.2,2578.333,3514.1,3514.933,2524.067,2530.133,3833.067,3833.333,NA,NA
280,12009.499,12010.032,2578.433,2592.733,3522.7,3525.067,2530.767,2556,3837.067,3837.233,NA,NA
281,12013.799,12027.532,2594.433,2595.9,3525.133,3525.167,2556.267,2562.233,3893.6,3893.633,NA,NA
282,12040.032,12056.632,2596.033,2597.6,3528.067,3528.4,2562.3,2562.767,3897.333,3897.933,NA,NA
283,12062.299,12086.066,2597.933,2599.633,3528.467,3528.5,2563.2,2563.4,3897.967,3898,NA,NA
284,12090.866,12129.866,2656.233,2660.467,3534.133,3535.933,2563.867,2563.933,3898.167,3898.2,NA,NA
285,12267.899,12279.299,2689.567,2691.7,3535.967,3536.133,2564.133,2568.867,3899.7,3899.9,NA,NA
286,12312.466,12435.899,2693.333,2693.8,3647.533,3647.6,2601.367,2601.6,3902.033,3902.233,NA,NA
287,12443.432,12473.399,2693.833,2700.333,3714.1,3715.933,2601.767,2601.833,3902.6,3902.733,NA,NA
288,12477.732,12487.566,2700.433,2700.533,3716.3,3716.667,2602.167,2602.367,3917.833,3917.967,NA,NA
289,12488.199,12488.232,2700.967,2701.2,3716.7,3716.8,2603.5,2605.067,3957.167,3958.5,NA,NA
290,12512.299,12532.799,2754.6,2754.733,3718.167,3718.3,2605.233,2611.733,3981.433,3981.667,NA,NA
291,12534.032,12746.732,2754.767,2756.933,3718.467,3718.667,2618.333,2639.9,3981.7,3981.767,NA,NA
292,12764.699,12772.699,2758.033,2758.067,3719.433,3719.733,2643.9,2645.4,3981.867,3981.967,NA,NA
293,12776.366,12853.299,2758.7,2759.767,3720.333,3720.667,2648.233,2649.4,3985.667,3985.767,NA,NA
294,12854.566,12855.432,2759.867,2760.133,3733.433,3733.667,2649.867,2652.433,4003.633,4004.667,NA,NA
295,12855.966,12870.499,2760.167,2760.3,3734.267,3734.433,2653.633,2653.8,4006.067,4006.967,NA,NA
296,12932.132,12935.466,2760.5,2762.467,3735.5,3737.233,2660.867,2661.1,4014.867,4015.067,NA,NA
297,12936.299,12936.732,2762.6,2762.633,3739.467,3739.9,2661.767,2664.833,4030.8,4031.3,NA,NA
298,12949.199,12959.832,2832.1,2837.567,3740.6,3740.867,2666.467,2667.267,4036.9,4037.033,NA,NA
299,12977.832,12978.966,2839.067,2841.267,3742.267,3742.433,2668.9,2670.867,4424.933,4425.833,NA,NA
300,13078.666,13082.699,2841.333,2841.367,3742.633,3742.667,2671.3,2672.5,4430.4,4430.933,NA,NA
301,13114.232,13119.166,2853.4,2853.467,3742.767,3743,2706.467,2724.6,4506.567,4512.467,NA,NA
302,13125.932,13143.799,2853.567,2853.6,3743.067,3743.7,2726.5,2726.733,4556.2,4557.133,NA,NA
303,13151.966,13163.632,2853.633,2854.167,3743.733,3744,2730.833,2731.3,4568.2,4568.767,NA,NA
304,13200.132,13215.466,2854.267,2858.3,3744.233,3744.467,2731.633,2735.633,4568.967,4569,NA,NA
305,13238.199,13320.766,2858.467,2861.6,3744.5,3744.8,2736.967,2737.033,4571.233,4571.267,NA,NA
306,13324.566,13340.066,2861.7,2865.367,3744.967,3745.067,2737.5,2740.033,4575.367,4575.4,NA,NA
307,13340.199,13341.532,2865.567,2866.233,3745.9,3746.167,2742.233,2742.7,4873.467,4873.8,NA,NA
308,13419.966,13434.166,2882.133,2884.867,3746.2,3746.567,2744.5,2744.7,5068.7,5069.7,NA,NA
309,13491.132,13522.832,2885.1,2886.6,3807.033,3807.133,2744.9,2748.967,5069.9,5070.333,NA,NA
310,13524.199,13527.299,2887.167,2887.3,3847.467,3847.633,2766.367,2766.667,5070.567,5073.733,NA,NA
311,13528.566,13610.566,2888.3,2888.867,3849.267,3849.3,2767.567,2768.133,5075.633,5078.733,NA,NA
312,13635.699,13725.566,2889.833,2890.3,3849.367,3849.467,2768.367,2769.733,5080.033,5080.1,NA,NA
313,13731.766,13741.166,2890.733,2892.8,3962,3962.167,2770.133,2770.233,5081.6,5082.2,NA,NA
314,13741.466,13741.666,2892.833,2893.2,3968,3968.033,2770.3,2820.233,5082.633,5091.767,NA,NA
315,13742.232,13792.832,2937.733,2939.733,3970.333,3970.467,2820.5,2820.733,5093.9,5097.067,NA,NA
316,13794.399,13794.832,2940.333,2946.8,3973.367,3973.433,2820.9,2830.633,5098.1,5098.133,NA,NA
317,13794.899,13795.399,2969.333,2970.867,3973.7,3973.8,2841.733,2841.967,5098.2,5098.933,NA,NA
318,13797.666,13988.832,2971.2,2982.8,4171.233,4179.2,2842.433,2842.8,5099,5099.667,NA,NA
319,14027.166,14033.066,3032.833,3034.1,4181.367,4183.467,2847.467,2848.167,5101.167,5101.2,NA,NA
320,14034.266,14038.099,3034.167,3043.633,4185.5,4185.567,2848.3,2848.4,5103,5103.5,NA,NA
321,14039.666,14058.666,3049.233,3054.333,4186.933,4187,2850.033,2850.133,5105.1,5110.267,NA,NA
322,14062.366,14069.499,3054.567,3056.6,4187.067,4187.2,2850.267,2850.3,5110.767,5110.933,NA,NA
323,14346.632,14346.999,3056.967,3059.367,4187.367,4189.367,2850.633,2850.8,5110.967,5111.567,NA,NA
324,14418.765,14490.432,3059.733,3061.3,4190.533,4191,2851.3,2851.333,5112.033,5112.067,NA,NA
325,14493.665,14495.032,3074.167,3144.367,4194.3,4194.5,2851.367,2852.367,5112.167,5112.967,NA,NA
326,14498.732,14499.065,3144.433,3147.733,4195.6,4196.067,2893.733,2908.8,5113.033,5113.167,NA,NA
327,14569.565,14570.265,3148,3154.333,4197.633,4198.933,2909.767,2911.2,5124.533,5124.6,NA,NA
328,14584.999,14587.265,3154.933,3157.533,4348.4,4348.5,2929.767,2931.133,5125.633,5128.333,NA,NA
329,14590.465,14591.465,3157.933,3388.133,4350.967,4351.1,2947.167,2961.567,5128.667,5130.1,NA,NA
330,14604.032,14604.599,3389.6,3389.7,4352.1,4352.533,2962.233,2967.433,5130.8,5131.267,NA,NA
331,14665.432,14683.499,3389.767,3390.567,4353.233,4354.867,3061.733,3062.2,5135.367,5135.7,NA,NA
332,14809.299,14871.265,3390.7,3391,4355.4,4356.1,3062.467,3063.067,5136.3,5136.333,NA,NA
333,14900.965,14912.199,3391.333,3391.433,4357.533,4358.133,3063.333,3063.733,5137.3,5142.8,NA,NA
334,14916.165,15052.432,3392.567,3392.633,4358.2,4358.267,3064,3064.133,5142.867,5143,NA,NA
335,15053.199,15053.299,3394.333,3394.433,4358.4,4358.533,3064.2,3064.333,5143.533,5146.633,NA,NA
336,15068.432,15071.865,3404.333,3404.367,4358.667,4360.233,3064.767,3064.867,5146.667,5146.833,NA,NA
337,15091.032,15091.232,3405,3406.567,4360.6,4360.667,3066.567,3068.067,5147.7,5147.733,NA,NA
338,15091.499,15092.565,3507.6,3511.633,4362.467,4366.5,3068.433,3068.467,5149.2,5150.267,NA,NA
339,15092.632,15092.932,3511.7,3513.033,4366.6,4366.767,3069.233,3073.6,5150.3,5150.533,NA,NA
340,15093.032,15093.065,3513.2,3514.1,4377.733,4386.667,3394.867,3403,5150.6,5151,NA,NA
341,15093.099,15093.232,3514.933,3522.7,4437.767,4438.933,3403.7,3404,5152.1,5152.133,NA,NA
342,15093.399,15093.832,3525.067,3525.133,4466.3,4468.133,3433.633,3498,5152.267,5152.7,NA,NA
343,15095.499,15096.265,3525.167,3528.067,4470.267,4470.333,3501.5,3505.667,5196,5196.567,NA,NA
344,15142.165,15246.465,3528.4,3528.467,4473.4,4473.5,3543.333,3550.3,5298.4,5299.2,NA,NA
345,15259.999,15260.932,3528.5,3534.133,4474.2,4474.433,3557.733,3557.8,5299.7,5300.567,NA,NA
346,15274.365,15277.965,3535.933,3535.967,4477.033,4477.267,3561.3,3562,5300.867,5301.233,NA,NA
347,15280.499,15292.432,3536.133,3542.967,4478.767,4478.8,3722.7,3723.533,5302.767,5302.867,NA,NA
348,15295.132,15304.365,3562.767,3592.467,4478.867,4478.933,3723.667,3723.7,5353.8,5354,NA,NA
349,15309.632,15343.965,3592.467,3647.533,4492.433,4492.467,3723.967,3731.433,5354.133,5354.2,NA,NA
350,15353.799,15354.399,3647.6,3714.1,4494.233,4494.333,3731.5,3731.533,5354.5,5355.633,NA,NA
351,15357.565,15372.565,3715.933,3716.3,4495.067,4496.733,3732.133,3732.4,5355.667,5357.5,NA,NA
352,15376.799,15382.232,3716.667,3716.7,4496.8,4496.833,3751.867,3751.933,5357.867,5365.267,NA,NA
353,15382.432,15382.765,3716.8,3718.167,4520.067,4520.167,3752,3752.967,5365.333,5365.367,NA,NA
354,15382.799,15385.432,3718.3,3718.467,4520.333,4520.667,3773.067,3780.833,5365.4,5365.6,NA,NA
355,15388.032,15393.165,3718.667,3719.433,4523.3,4523.5,3782.4,3782.767,5366.867,5366.933,NA,NA
356,15401.365,15404.899,3719.733,3720.333,4525.4,4525.767,3808.833,3831.633,5369.167,5376.067,NA,NA
357,15406.365,15425.332,3720.667,3721.867,4525.833,4525.933,3831.767,3833.067,5376.4,5378.3,NA,NA
358,15427.865,15443.465,3733.667,3734.267,4525.967,4526.7,3833.333,3837.067,5378.6,5379.4,NA,NA
359,15467.132,15497.299,3734.433,3735.5,4545.8,4545.933,3837.233,3841.733,5379.867,5380.1,NA,NA
360,15499.665,15502.999,3737.233,3739.467,4546.033,4546.767,3864.933,3865,5382.8,5386.367,NA,NA
361,15504.932,15509.465,3739.9,3740.6,4546.9,4547.533,3865.167,3893.6,5387.367,5394.433,NA,NA
362,15509.532,15515.199,3740.867,3742.267,4547.967,4548.033,3893.633,3897.333,5396.233,5396.3,NA,NA
363,15517.065,15533.965,3742.433,3742.633,4548.1,4548.533,3897.933,3897.967,5396.867,5397.667,NA,NA
364,15534.065,15534.099,3742.667,3742.767,4549.867,4550,3898,3898.167,5397.933,5398.1,NA,NA
365,15534.132,15542.332,3743,3743.067,4550.167,4550.2,3898.2,3899.7,5398.2,5398.333,NA,NA
366,15542.399,15542.465,3743.7,3743.733,4550.3,4550.6,3899.9,3902.033,5401.633,5402.033,NA,NA
367,15542.532,15544.699,3744,3744.233,4579.633,4579.833,3902.233,3902.6,5402.133,5405.367,NA,NA
368,15593.699,15654.599,3744.467,3744.5,4581.567,4581.867,3902.733,3917.833,5412.033,5412.233,NA,NA
369,15654.665,15657.765,3744.8,3744.967,4583.033,4583.6,3917.967,3924.267,5440.933,5441.6,NA,NA
370,15657.799,15665.532,3745.067,3745.9,4584.433,4584.633,3954.467,3957.167,5527.367,5528.2,NA,NA
371,15735.099,15787.732,3746.167,3746.2,4585.733,4586.867,3958.5,3958.567,5528.233,5528.333,NA,NA
372,15789.565,15795.099,3746.567,3746.7,4587.067,4587.767,3976.367,3981.433,5528.6,5531.333,NA,NA
373,15840.632,15937.632,3783.3,3783.5,4590.633,4591.867,3981.667,3981.7,5531.433,5532.233,NA,NA
374,15939.132,15984.099,3842.167,3847.467,4592.733,4593.467,3981.767,3981.867,5532.367,5537.8,NA,NA
375,16004.832,16055.065,3847.633,3849.267,4593.633,4594.033,3981.967,3985.667,5537.833,5539.633,NA,NA
376,16096.799,16104.565,3849.3,3849.367,4594.133,4594.233,3985.767,4003.633,5541.467,5541.7,NA,NA
377,16106.699,16106.732,3849.467,3856.567,4594.467,4595.067,4004.667,4006.067,5541.733,5541.767,NA,NA
378,16107.132,16107.499,3961.767,3962,4596.1,4596.8,4006.967,4014.867,5542.133,5542.167,NA,NA
379,16109.265,16109.965,3962.167,3968,4596.933,4597.3,4015.067,4030.8,5545.333,5549.7,NA,NA
380,16110.332,16110.599,3968.033,3970.333,4598,4598.067,4031.3,4036.9,5553.3,5554.867,NA,NA
381,16115.899,16118.465,3970.467,3973.367,4598.133,4598.167,4037.033,4041.467,5555.133,5558.1,NA,NA
382,16131.899,16148.199,3973.433,3973.7,4602.067,4602.633,4415.533,4424.933,5558.333,5558.6,NA,NA
383,16278.799,16287.899,3973.8,3974.433,4602.667,4602.8,4425.833,4430.4,5561.9,5562.3,NA,NA
384,16304.332,16317.165,4168.333,4171.233,4603.967,4604.033,4430.933,4431.733,5563.367,5564.7,NA,NA
385,16342.532,16345.299,4179.2,4181.367,4605.067,4605.4,4500.3,4506.567,5565.467,5565.533,NA,NA
386,16346.965,16383.465,4183.467,4185.5,4605.433,4605.5,4512.467,4515.833,5566.267,5567.267,NA,NA
387,16395.899,16396.399,4185.567,4186.933,4608.967,4609.067,4555.133,4556.2,5567.933,5568.6,NA,NA
388,16456.532,16457.032,4187,4187.067,4609.167,4609.567,4557.133,4568.2,5568.633,5568.8,NA,NA
389,16468.265,16484.099,4187.2,4187.367,4610.767,4610.867,4568.767,4568.967,5568.933,5568.967,NA,NA
390,16649.165,16650.032,4189.367,4190.533,4614.333,4614.667,4569,4571.233,5573.967,5583.033,NA,NA
391,16664.365,16665.932,4191,4194.3,4615.733,4615.767,4571.267,4575.367,5583.2,5583.4,NA,NA
392,16667.065,16774.899,4194.5,4195.6,4617.667,4617.7,4575.4,4576.533,5624.633,5627.6,NA,NA
393,16787.565,16791.665,4196.067,4197.633,4618.367,4618.4,4619.3,4626.9,5635.567,5635.933,NA,NA
394,16817.232,16817.332,4198.933,4199.033,4673.8,4674.1,4627.3,4627.4,5636.767,5637.033,NA,NA
395,16817.432,16841.332,4330.167,4348.4,4675.5,4675.767,4873.1,4873.467,5638.8,5639.4,NA,NA
396,16908.065,16917.699,4348.5,4350.967,4686.733,4686.767,4873.8,4875.367,5727.4,5727.6,NA,NA
397,16917.832,16917.932,4351.1,4352.1,4687.033,4687.1,4929.633,4937.833,5727.767,5727.8,NA,NA
398,16917.965,16918.132,4352.533,4353.233,4687.233,4687.3,5017.067,5024.433,5727.933,5727.967,NA,NA
399,16918.165,16920.432,4354.867,4355.4,4689.2,4689.267,5066.2,5068.7,5728.033,5728.1,NA,NA
400,17162.265,17162.532,4356.1,4357.533,4690.733,4693.267,5069.7,5069.9,5731.533,5731.633,NA,NA
401,17174.432,17202.799,4358.133,4358.2,4693.467,4695.433,5070.333,5070.567,5733.7,5739.267,NA,NA
402,17220.132,17250.299,4358.267,4358.4,4695.967,4696.033,5073.733,5075.633,5743,5743.067,NA,NA
403,17256.365,17279.565,4358.533,4358.667,4696.133,4696.433,5078.733,5080.033,5744,5745.133,NA,NA
404,17285.599,17296.499,4360.233,4360.6,4698.567,4698.633,5080.1,5081.6,5745.6,5747.067,NA,NA
405,17296.665,17296.932,4360.667,4362.467,4703.267,4703.367,5082.2,5082.633,5747.2,5749.133,NA,NA
406,17349.399,17442.132,4366.5,4366.6,4703.667,4704.2,5091.767,5093.9,5749.733,5758.2,NA,NA
407,17626.632,17647.099,4402.867,4409.133,4704.367,4704.4,5097.067,5098.1,5759.4,5760.467,NA,NA
408,17652.599,17654.865,4432.767,4437.767,4704.7,4705,5098.133,5098.2,5760.533,5762.8,NA,NA
409,17698.532,17700.532,4438.933,4463.733,4706.967,4707,5098.933,5099,5764.333,5764.4,NA,NA
410,17720.465,17720.899,4468.133,4470.267,4708.267,4708.9,5099.667,5101.167,5764.8,5765,NA,NA
411,17722.532,17722.932,4470.333,4473.4,4710.1,4710.833,5101.2,5103,5766.4,5768.4,NA,NA
412,17724.199,17926.165,4473.5,4474.2,4711.033,4711.467,5103.5,5105.1,5768.667,5788.067,NA,NA
413,17935.965,17964.365,4474.433,4477.033,4712.1,4712.933,5110.267,5110.767,5802.133,5803.067,NA,NA
414,17998.665,18000.365,4477.267,4478.767,4713.067,4713.1,5110.933,5110.967,5879.733,5882,NA,NA
415,18000.365,18001.098,4478.8,4478.867,4713.267,4713.333,5111.567,5112.033,6158.833,6160,NA,NA
416,18001.265,18005.865,4479.8,4492.433,4714.567,4714.633,5112.067,5112.167,6160.067,6160.2,NA,NA
417,18020.898,18038.498,4492.467,4494.233,4845.467,4845.5,5112.967,5113.033,6162.667,6162.7,NA,NA
418,18055.431,18067.865,4494.333,4495.067,4845.933,4846.2,5113.167,5124.533,6163,6163.067,NA,NA
419,18089.565,18096.765,4496.733,4496.8,4846.367,4849.133,5124.6,5125.633,6167.333,6167.4,NA,NA
420,18122.098,18131.331,4496.833,4496.9,4849.233,4849.3,5128.333,5128.667,6414.833,6416.133,NA,NA
421,18180.231,18181.531,4516.167,4520.067,4849.667,4850.1,5130.1,5130.8,6416.2,6416.267,NA,NA
422,18183.631,18184.131,4520.167,4520.333,4850.2,4850.567,5131.267,5135.367,6624.633,6627.467,NA,NA
423,18245.665,18265.031,4520.667,4523.3,4887.267,4887.333,5135.7,5136.3,6698.833,6705.767,NA,NA
424,18265.198,18269.098,4523.5,4525.4,4887.433,4887.533,5136.333,5137.3,6706.033,6707.1,NA,NA
425,18271.765,18272.031,4525.767,4525.833,4938.733,4939.9,5142.8,5142.867,6960.067,6960.233,NA,NA
426,18272.098,18272.765,4525.933,4525.967,4951.167,4951.4,5143,5143.533,6960.9,6961.1,NA,NA
427,18273.398,18273.931,4526.7,4528.367,4961.433,4962.5,5146.633,5146.667,6962.567,6963.7,NA,NA
428,18446.231,18446.398,4530.2,4530.4,4967,4967.433,5146.833,5147.7,7117.566,7118.1,NA,NA
429,18446.498,18447.698,4531.533,4531.6,4969.7,4970.233,5147.733,5149.2,7118.4,7119.066,NA,NA
430,18447.731,18448.398,4545.733,4545.8,4973.233,4973.267,5150.267,5150.3,7119.1,7119.233,NA,NA
431,18448.665,18457.798,4545.933,4546.033,4973.3,4974.367,5150.533,5150.6,7119.366,7119.666,NA,NA
432,18459.998,18460.365,4546.767,4546.9,4975,4975.7,5151,5152.1,7119.7,7120.3,NA,NA
433,18507.998,18537.298,4547.533,4547.967,4975.767,4976.133,5152.133,5152.267,7120.4,7120.466,NA,NA
434,18574.431,18576.265,4548.033,4548.1,4978.567,4978.633,5152.7,5155.4,7120.5,7120.533,NA,NA
435,18583.098,18590.465,4548.533,4549.867,4982.033,4984.467,5194.733,5196,7120.833,7121.1,NA,NA
436,18610.665,18612.031,4550,4550.167,4988.1,4988.167,5196.567,5204.6,7121.333,7121.433,NA,NA
437,18617.165,18620.098,4550.2,4550.3,4994.167,4994.5,5297.967,5298.4,7121.466,7121.533,NA,NA
438,18623.265,18644.365,4550.6,4550.933,4995.6,4996.467,5299.2,5299.7,7121.866,7121.9,NA,NA
439,18648.098,18666.198,4576.967,4579.633,4996.767,4996.967,5300.567,5300.867,7122.433,7122.766,NA,NA
440,18667.198,18671.331,4579.833,4581.567,4997.2,4997.933,5301.233,5302.767,7147.966,7148.666,NA,NA
441,18677.698,18678.965,4581.867,4583.033,4999.1,4999.5,5302.867,5307.067,7158.633,7158.666,NA,NA
442,18689.765,18695.631,4583.6,4584.433,5028.933,5029.5,5353.667,5353.8,7161.3,7161.4,NA,NA
443,18703.965,18704.931,4584.633,4585.733,5033.533,5033.6,5354,5354.133,7169.6,7169.8,NA,NA
444,18708.198,18711.731,4586.867,4587.067,5033.667,5033.7,5354.2,5354.5,7170.5,7170.966,NA,NA
445,18716.431,18739.765,4587.767,4590.633,5034.9,5034.933,5355.633,5355.667,7171.066,7171.133,NA,NA
446,18743.465,18744.398,4591.867,4592.733,5035,5035.5,5357.5,5357.867,7186.533,7186.6,NA,NA
447,18744.965,18745.798,4593.467,4593.633,5035.567,5040.133,5365.267,5365.333,7202.732,7202.799,NA,NA
448,18747.631,18763.931,4594.033,4594.133,5040.167,5045.9,5365.367,5365.4,7211.899,7211.966,NA,NA
449,18768.065,18768.331,4594.233,4594.267,5045.933,5046.033,5365.6,5366.867,7217.466,7217.732,NA,NA
450,18775.831,18793.098,4595.067,4596.1,5046.1,5046.633,5366.933,5369.167,7230.666,7231.199,NA,NA
451,18829.531,18831.931,4596.8,4596.933,5047.5,5049.967,5376.067,5376.4,7231.299,7231.366,NA,NA
452,19017.665,19022.531,4597.3,4598,5050.467,5050.667,5378.3,5378.6,7238.266,7238.532,NA,NA
453,19022.865,19024.198,4598.067,4598.133,5052.133,5052.3,5379.4,5379.867,7263.332,7263.366,NA,NA
454,19033.331,19040.764,4598.167,4598.533,5052.333,5052.367,5380.1,5382.8,7272.266,7272.399,NA,NA
455,19046.564,19046.798,4600.533,4602.067,5053.367,5053.967,5386.367,5387.367,7275.699,7281.766,NA,NA
456,19048.631,19048.964,4602.633,4602.667,5054.633,5054.967,5394.433,5396.233,7281.899,7281.966,NA,NA
457,19058.198,19062.664,4602.8,4603.967,5055.367,5056.967,5396.3,5396.867,7282.166,7284.766,NA,NA
458,19073.864,19075.698,4604.033,4605.067,5160.7,5161.133,5397.667,5397.933,7285.866,7285.899,NA,NA
459,19089.331,19090.098,4605.4,4605.433,5163.533,5166,5398.1,5398.2,7288.599,7288.832,NA,NA
460,19118.764,19121.398,4605.5,4608.967,5166.8,5166.967,5398.333,5401.633,7289.066,7289.266,NA,NA
461,19122.664,19140.398,4609.067,4609.167,5167.133,5167.167,5402.033,5402.133,7291.432,7291.499,NA,NA
462,19141.864,19145.364,4609.567,4610.767,5167.333,5167.467,5405.367,5412.033,7303.699,7303.799,NA,NA
463,19163.264,19163.731,4610.867,4614.333,5167.867,5167.9,5412.233,5440.933,7307.666,7307.866,NA,NA
464,19252.964,19281.598,4614.667,4615.733,5270.633,5271.067,5441.6,5447.1,7309.132,7309.199,NA,NA
465,19294.164,19396.031,4615.767,4617.667,5271.2,5271.367,5519.667,5527.367,7309.266,7309.399,NA,NA
466,19464.798,19721.464,4617.7,4618.367,5276.133,5276.833,5528.2,5528.233,7310.332,7310.666,NA,NA
467,19731.531,20352.198,4618.4,4618.767,5277.333,5278.133,5528.333,5528.6,7314.799,7314.866,NA,NA
468,20352.431,20456.998,4641.733,4642.3,5278.867,5278.9,5531.333,5531.433,7316.599,7317.932,NA,NA
469,20476.098,20486.531,4672.533,4673.8,5279.633,5279.7,5532.233,5532.367,7339.332,7343.732,NA,NA
470,20502.731,20539.464,4674.1,4675.5,5280.267,5280.767,5537.8,5537.833,7344.999,7348.532,NA,NA
471,20561.998,20582.498,4675.767,4686.733,5280.867,5280.967,5539.633,5541.467,7348.799,7349.266,NA,NA
472,20600.431,20616.698,4686.767,4687.033,5285.767,5285.8,5541.7,5541.733,7352.466,7353.699,NA,NA
473,20742.698,20824.098,4687.1,4687.233,5287.333,5288.333,5541.767,5542.133,7353.899,7354.432,NA,NA
474,20829.531,20829.564,4687.3,4689.2,5449.067,5449.4,5542.167,5545.333,7354.599,7355.399,NA,NA
475,20830.064,20830.664,4689.267,4690.733,5451.567,5451.633,5549.7,5553.3,7356.366,7356.532,NA,NA
476,21014.398,21015.164,4693.267,4693.467,5451.9,5457.133,5554.867,5555.133,7368.132,7368.199,NA,NA
477,21018.231,21020.031,4695.433,4695.967,5457.333,5458.4,5558.1,5558.333,7422.899,7423.099,NA,NA
478,21326.598,21374.264,4696.033,4696.133,5458.5,5462.6,5558.6,5561.9,7424.632,7427.232,NA,NA
479,21393.798,21404.798,4696.433,4698.567,5462.633,5466.7,5562.3,5563.367,7429.232,7429.899,NA,NA
480,21600,21600,4698.633,4703.267,5466.8,5468.533,5564.7,5565.467,7434.699,7435.032,NA,NA
481,21600,21600,4703.367,4703.667,5469.133,5469.5,5565.533,5566.267,7439.432,7439.766,NA,NA
482,NA,NA,4704.2,4704.367,5470.1,5470.2,5567.267,5567.933,7457.699,7459.366,NA,NA
483,NA,NA,4704.4,4704.7,5470.233,5470.7,5568.6,5568.633,7461.499,7461.566,NA,NA
484,NA,NA,4705,4706.967,5470.867,5474.1,5568.8,5568.933,7461.766,7462.166,NA,NA
485,NA,NA,4707,4708.267,5594.767,5595,5568.967,5573.967,7462.232,7464.699,NA,NA
486,NA,NA,4708.9,4710.1,5597.633,5600,5583.033,5583.2,7467.099,7467.299,NA,NA
487,NA,NA,4710.833,4711.033,5604.5,5604.6,5583.4,5591.433,7467.432,7473.899,NA,NA
488,NA,NA,4711.467,4712.1,5605.1,5605.267,5624,5624.633,7474.899,7477.366,NA,NA
489,NA,NA,4712.933,4713.067,5640.167,5640.567,5627.6,5635.567,7478.966,7479.166,NA,NA
490,NA,NA,4713.1,4713.267,5640.733,5640.767,5635.933,5636.767,7481.499,7482.232,NA,NA
491,NA,NA,4713.333,4714.567,5644.167,5644.3,5637.033,5638.8,7482.432,7486.899,NA,NA
492,NA,NA,4714.633,4714.7,5646.3,5646.967,5639.4,5639.467,7487.832,7489.032,NA,NA
493,NA,NA,4843.767,4845.467,5647.033,5651.8,5717.433,5727.4,7492.632,7494.899,NA,NA
494,NA,NA,4845.5,4845.933,5660.333,5660.9,5727.6,5727.767,7499.299,7504.032,NA,NA
495,NA,NA,4846.2,4846.367,5662.567,5663.233,5727.8,5727.933,7505.299,7505.366,NA,NA
496,NA,NA,4849.133,4849.233,5663.467,5664,5727.967,5728.033,7505.432,7509.699,NA,NA
497,NA,NA,4849.3,4849.667,5664.1,5664.7,5728.1,5731.533,7510.432,7510.499,NA,NA
