"X1","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Unknown_start","Unknown_stop"
244,19514.298,19524.265,4558.4,4563.3,5010.2,5010.5,9112.033,9112.433,12217.166,12217.366,NA,NA
245,19525.998,19527.098,4567.5,4570.3,5010.6,5011,9112.966,9113.499,12217.433,12218.666,NA,NA
246,19529.798,19538.531,4610.1,4615.5,5072.234,5073.934,9122.033,9122.933,12219.266,12219.866,NA,NA
247,19540.831,19542.565,4615.534,4615.6,5074.267,5074.367,9123.199,9126.366,12219.899,12229.333,NA,NA
248,19741.931,19751.565,4721.867,4738.467,5087.1,5088.734,9289.899,9310.166,12300.599,12301.333,NA,NA
249,19868.398,19874.065,4783.1,4784.267,5099.567,5102.634,9312.299,9314.699,12301.766,12301.799,NA,NA
250,19890.065,19892.431,4807,4809.434,5103.367,5103.834,9316.166,9316.233,12309.966,12310.633,NA,NA
251,20037.631,20049.398,4961.834,4963.367,5103.967,5107.034,9331.233,9332.366,12401.166,12401.799,NA,NA
252,20376.565,20377.265,4981.234,4983.667,5113.867,5113.934,9414.866,9419.333,12416.699,12416.966,NA,NA
253,20398.231,20412.898,4983.734,4984.7,5114.3,5124.634,9420.266,9420.333,12418.233,12419.966,NA,NA
254,20465.165,20481.431,4984.734,4985,5125.034,5125.134,9420.699,9420.933,12420.099,12421.766,NA,NA
255,20660.798,20671.465,4985.267,4985.8,5224.267,5241.8,9423.633,9458.266,12600.166,12600.499,NA,NA
256,NA,NA,4986.1,4987.067,5268.2,5270.367,9459.299,9473.933,12604.999,12605.499,NA,NA
257,NA,NA,4987.267,4988.234,5270.4,5272.067,9474.466,9482.866,12622.699,12622.799,NA,NA
258,NA,NA,4988.7,5006.467,5272.267,5272.967,9627.633,9627.899,12622.866,12623.066,NA,NA
259,NA,NA,5009.5,5010.2,5273,5273.034,9628.299,9631.833,12623.133,12623.333,NA,NA
260,NA,NA,5010.5,5010.6,5273.134,5273.267,9676.733,9677.299,12885.566,12886.066,NA,NA
261,NA,NA,5011,5013.934,5273.567,5274.9,9679.766,9683.599,12985.866,12989.866,NA,NA
262,NA,NA,5067.767,5072.234,5300.4,5300.434,9683.999,9687.299,12989.899,12990.099,NA,NA
263,NA,NA,5073.934,5074.267,5300.7,5300.734,10190.899,10195.166,13102.766,13102.799,NA,NA
264,NA,NA,5074.367,5087.1,5300.834,5310.7,10196.633,10196.766,13102.966,13103.099,NA,NA
265,NA,NA,5088.734,5099.567,5313.3,5313.567,10196.966,10196.999,13103.166,13109.066,NA,NA
266,NA,NA,5102.634,5103.367,5316.267,5317.8,10198.433,10279.666,13115.199,13115.266,NA,NA
267,NA,NA,5103.834,5103.967,5318.634,5320.2,10281.266,10282.133,13115.566,13115.966,NA,NA
268,NA,NA,5107.034,5113.867,5320.234,5320.3,11425.099,11456.466,13116.966,13117.166,NA,NA
269,NA,NA,5113.934,5114.3,5320.567,5320.634,11508.733,11509.466,13117.433,13117.466,NA,NA
270,NA,NA,5124.634,5125.034,5607.567,5607.9,11847.166,11847.566,13117.599,13117.633,NA,NA
271,NA,NA,5125.134,5156.6,5607.934,5608.2,11847.699,11884.266,13117.699,13117.766,NA,NA
272,NA,NA,5198.9,5224.267,5608.4,5608.734,11885.133,11885.233,13117.899,13117.933,NA,NA
273,NA,NA,5241.8,5268.2,5608.8,5608.834,11887.733,11887.766,13118.066,13118.133,NA,NA
274,NA,NA,5270.367,5270.4,5608.867,5610.034,11887.799,11888.366,13118.266,13118.666,NA,NA
275,NA,NA,5272.067,5272.267,5610.2,5612.2,11890.266,11898.966,13119.633,13120.033,NA,NA
276,NA,NA,5272.967,5273,5613.834,5613.867,11904.966,11906.599,13120.133,13120.733,NA,NA
277,NA,NA,5273.034,5273.134,5613.9,5615.3,11906.933,11909.599,13120.966,13121.799,NA,NA
278,NA,NA,5273.267,5273.567,5631.1,5685.734,11909.633,11909.799,13122.299,13122.599,NA,NA
279,NA,NA,5274.9,5300.4,5716.034,5718.1,11910.933,11913.333,13123.899,13127.633,NA,NA
280,NA,NA,5300.434,5300.7,5734.2,5795.1,11934.833,11940.699,13127.666,13131.533,NA,NA
281,NA,NA,5300.734,5300.834,5796.434,5796.934,12203.766,12216.966,13131.633,13132.199,NA,NA
282,NA,NA,5310.7,5313.3,5797.034,5797.5,12217.099,12217.166,13132.233,13132.533,NA,NA
283,NA,NA,5313.567,5316.267,5797.8,5798.067,12217.366,12217.433,13132.699,13132.799,NA,NA
284,NA,NA,5317.8,5318.634,5805.934,5807.6,12218.666,12219.266,13165.299,13166.666,NA,NA
285,NA,NA,5320.2,5320.234,5813.4,5813.434,12219.866,12219.899,13167.933,13169.366,NA,NA
286,NA,NA,5320.3,5320.567,5861.934,6165.1,12229.333,12229.766,13169.566,13173.599,NA,NA
287,NA,NA,5320.634,5333.134,6168.3,6178.134,12294.599,12300.599,13223.299,13223.333,NA,NA
288,NA,NA,5601.567,5607.567,6214.534,6214.867,12301.333,12301.766,13223.599,13223.666,NA,NA
289,NA,NA,5607.9,5607.934,6215.367,6215.634,12301.799,12309.966,13278.433,13279.599,NA,NA
290,NA,NA,5608.2,5608.4,6216.4,6235.634,12310.633,12311.533,13279.699,13280.466,NA,NA
291,NA,NA,5608.734,5608.8,6236.034,6236.1,12331.966,12401.166,13537.966,13555.433,NA,NA
292,NA,NA,5608.834,5608.867,6236.367,6238.767,12401.799,12416.699,13555.599,13555.666,NA,NA
293,NA,NA,5610.034,5610.2,6239.034,6239.234,12416.966,12418.233,13555.933,13556.466,NA,NA
294,NA,NA,5612.2,5613.834,6240.034,6244.5,12419.966,12420.099,13566.733,13566.766,NA,NA
295,NA,NA,5613.867,5613.9,6378.3,6378.467,12421.766,12421.966,13894.899,13894.999,NA,NA
296,NA,NA,5615.3,5631.1,6378.567,6381.667,12596.566,12600.166,13895.233,13895.366,NA,NA
297,NA,NA,5685.734,5716.034,6383.2,6384.2,12600.499,12604.999,13896.299,13900.766,NA,NA
298,NA,NA,5718.1,5734.2,6384.334,6384.367,12605.499,12622.699,13901.233,13901.699,NA,NA
299,NA,NA,5795.1,5796.434,6385,6386.8,12622.799,12622.866,13902.266,13909.866,NA,NA
300,NA,NA,5796.934,5797.034,6386.867,6387.067,12623.066,12623.133,13978.366,13982.033,NA,NA
301,NA,NA,5797.5,5797.8,6387.167,6393.667,12623.333,12623.866,13982.199,13982.466,NA,NA
302,NA,NA,5798.067,5805.934,6393.734,6396.367,12858.699,12885.566,13982.499,13985.033,NA,NA
303,NA,NA,5807.6,5813.4,6400,6400.234,12886.066,12897.999,13985.166,13985.566,NA,NA
304,NA,NA,5813.434,5861.934,6409.867,6410.467,12983.766,12985.866,13985.633,13985.699,NA,NA
305,NA,NA,6165.1,6168.3,6410.867,6418.267,12989.866,12989.899,13985.766,13986.233,NA,NA
306,NA,NA,6178.134,6214.534,6436.334,6440.5,12990.099,13102.766,13986.299,13986.366,NA,NA
307,NA,NA,6214.867,6215.367,6491.434,6501.434,13102.799,13102.966,13986.566,13996.699,NA,NA
308,NA,NA,6215.634,6216.4,6619.234,6619.3,13103.099,13103.166,13997.433,13997.466,NA,NA
309,NA,NA,6235.634,6236.034,6619.4,6640.934,13109.066,13115.199,13997.499,13997.966,NA,NA
310,NA,NA,6236.1,6236.367,6694.667,6694.734,13115.266,13115.566,13998.233,13998.799,NA,NA
311,NA,NA,6238.767,6239.034,6694.934,6695.1,13115.966,13116.966,14000.833,14001.066,NA,NA
312,NA,NA,6239.234,6240.034,6696.8,6697.6,13117.166,13117.433,14001.133,14001.699,NA,NA
313,NA,NA,6244.5,6252.767,6697.7,6710.7,13117.466,13117.599,14001.733,14002.533,NA,NA
314,NA,NA,6374.934,6378.3,7034.634,7034.867,13117.633,13117.699,14004.799,14008.266,NA,NA
315,NA,NA,6378.467,6378.567,7053.534,7144.433,13117.766,13117.899,14116.866,14117.066,NA,NA
316,NA,NA,6381.667,6383.2,7232.699,7354.466,13117.933,13118.066,14117.099,14117.233,NA,NA
317,NA,NA,6384.2,6384.334,7387.599,7566.499,13118.133,13118.266,14117.433,14117.466,NA,NA
318,NA,NA,6384.367,6385,7809.033,7830.999,13118.666,13119.633,14117.499,14118.133,NA,NA
319,NA,NA,6386.8,6386.867,7846.499,7849.999,13120.033,13120.133,14118.533,14118.666,NA,NA
320,NA,NA,6387.067,6387.167,7850.733,7850.966,13120.733,13120.966,14124.333,14129.733,NA,NA
321,NA,NA,6393.667,6393.734,7850.999,7851.033,13121.799,13122.299,14470.999,14473.166,NA,NA
322,NA,NA,6396.367,6400,7851.133,7851.899,13122.599,13123.899,14473.332,14473.499,NA,NA
323,NA,NA,6400.234,6409.867,8291.666,8291.799,13127.633,13127.666,14473.799,14483.866,NA,NA
324,NA,NA,6410.467,6410.867,8291.933,8300.566,13131.533,13131.633,14483.899,14484.766,NA,NA
325,NA,NA,6418.267,6436.334,8365.366,8367.433,13132.199,13132.233,14589.032,14597.466,NA,NA
326,NA,NA,6440.5,6491.434,8367.966,8369.999,13132.533,13132.699,14719.732,14720.599,NA,NA
327,NA,NA,6501.434,6619.234,8370.133,8370.233,13132.799,13139.533,14720.799,14721.532,NA,NA
328,NA,NA,6619.3,6619.4,8502.633,8506.499,13148.833,13165.299,14721.932,14722.066,NA,NA
329,NA,NA,6640.934,6694.667,8735.699,8742.399,13166.666,13167.933,14722.232,14722.999,NA,NA
330,NA,NA,6694.734,6694.934,8743.366,8756.633,13169.366,13169.566,14723.132,14724.732,NA,NA
331,NA,NA,6695.1,6696.8,9002.299,9002.366,13173.599,13223.299,14724.832,14725.166,NA,NA
332,NA,NA,6697.6,6697.7,9002.399,9002.466,13223.333,13223.599,14725.299,14725.466,NA,NA
333,NA,NA,6710.7,6867.6,9002.866,9002.933,13223.666,13278.433,14725.899,14725.999,NA,NA
334,NA,NA,6921.734,6947.667,9008.566,9011.333,13279.599,13279.699,14764.966,14764.999,NA,NA
335,NA,NA,7033.8,7034.634,9032.299,9032.433,13280.466,13281.266,14765.232,14767.332,NA,NA
336,NA,NA,7034.867,7053.534,9142.466,9142.999,13521.999,13537.966,14767.599,14767.732,NA,NA
337,NA,NA,7144.433,7198.733,9143.299,9144.433,13555.433,13555.599,14784.099,14784.232,NA,NA
338,NA,NA,7198.733,7232.699,9145.799,9148.099,13555.666,13555.933,14784.332,14786.199,NA,NA
339,NA,NA,7354.466,7387.599,9269.433,9281.599,13556.466,13566.733,14786.866,14786.932,NA,NA
340,NA,NA,7566.499,7809.033,9352.533,9354.266,13566.766,13579.333,14793.399,14793.666,NA,NA
341,NA,NA,7830.999,7846.499,9357.699,9365.599,13740.766,13894.899,14793.766,14794.332,NA,NA
342,NA,NA,7849.999,7850.733,9366.933,9367.766,13894.999,13895.233,14898.332,14898.666,NA,NA
343,NA,NA,7850.966,7850.999,9491.199,9492.533,13895.366,13896.299,14898.732,14898.966,NA,NA
344,NA,NA,7851.033,7851.133,9510.899,9512.566,13900.766,13901.233,14899.066,14899.132,NA,NA
345,NA,NA,7851.899,7855.166,9515.533,9523.766,13901.699,13902.266,14899.566,14899.832,NA,NA
346,NA,NA,8263.833,8291.666,9527.999,9528.066,13909.866,13978.366,15600.232,15600.266,NA,NA
347,NA,NA,8291.799,8291.933,9528.833,9577.033,13982.033,13982.199,15600.499,15601.332,NA,NA
348,NA,NA,8300.566,8365.366,9787.833,9788.499,13982.466,13982.499,15602.566,15602.666,NA,NA
349,NA,NA,8367.433,8367.966,9788.766,9789.166,13985.033,13985.166,15619.332,15619.499,NA,NA
350,NA,NA,8369.999,8370.133,9789.233,9790.433,13985.566,13985.633,15619.932,15633.932,NA,NA
351,NA,NA,8501.666,8502.633,9831.666,9872.033,13985.699,13985.766,15684.366,15684.666,NA,NA
352,NA,NA,8506.499,8531.933,9873.033,9873.166,13986.233,13986.299,15967.466,15968.732,NA,NA
353,NA,NA,8602.733,8615.166,9880.099,9889.499,13986.366,13986.566,15988.032,15988.866,NA,NA
354,NA,NA,8725.766,8735.699,9891.633,9893.666,13996.699,13997.433,16034.466,16034.732,NA,NA
355,NA,NA,8742.399,8743.366,9910.433,9920.499,13997.466,13997.499,16034.866,16034.932,NA,NA
356,NA,NA,8756.633,8770.299,9920.766,9921.633,13997.966,13998.233,16035.632,16036.232,NA,NA
357,NA,NA,9001.866,9002.299,9927.866,9927.899,13998.799,14000.833,16053.366,16054.599,NA,NA
358,NA,NA,9002.366,9002.399,9927.966,9928.266,14001.066,14001.133,16054.766,16054.899,NA,NA
359,NA,NA,9002.466,9002.866,9928.333,9929.399,14001.699,14001.733,16054.932,16055.099,NA,NA
360,NA,NA,9002.933,9008.566,10011.199,10021.999,14002.533,14004.799,16056.932,16057.432,NA,NA
361,NA,NA,9011.333,9014.633,10022.333,10024.133,14008.266,14010.533,16142.832,16146.966,NA,NA
362,NA,NA,9028.566,9032.299,10024.266,10025.066,14110.466,14116.866,16146.999,16147.799,NA,NA
363,NA,NA,9032.433,9033.366,10026.733,10058.066,14117.066,14117.099,16147.832,16147.899,NA,NA
364,NA,NA,9130.866,9142.466,10058.333,10058.466,14117.233,14117.433,16147.999,16148.132,NA,NA
365,NA,NA,9142.999,9143.299,10059.733,10059.799,14117.466,14117.499,16148.232,16148.532,NA,NA
366,NA,NA,9144.433,9145.799,10059.933,10060.066,14118.133,14118.533,16153.499,16159.232,NA,NA
367,NA,NA,9148.099,9269.433,10060.133,10060.199,14118.666,14124.333,16159.299,16159.466,NA,NA
368,NA,NA,9281.599,9288.999,10151.466,10151.666,14129.733,14160.433,16201.066,16203.799,NA,NA
369,NA,NA,9347.466,9352.533,10155.233,10158.299,14265.199,14268.299,16204.532,16209.399,NA,NA
370,NA,NA,9354.266,9357.699,10289.366,10289.433,14277.433,14287.266,16216.432,16216.766,NA,NA
371,NA,NA,9365.599,9366.933,10289.533,10289.566,14325.899,14400.566,16216.832,16216.899,NA,NA
372,NA,NA,9367.766,9368.366,10557.166,10800.233,14400.566,14470.999,16216.932,16217.399,NA,NA
373,NA,NA,9371.333,9382.199,10800.233,11394.533,14473.166,14473.332,16261.699,16262.499,NA,NA
374,NA,NA,9386.766,9386.833,11511.033,11696.533,14473.499,14473.799,16278.099,16282.366,NA,NA
375,NA,NA,9490.799,9491.199,11711.133,11817.599,14483.866,14483.899,16282.432,16283.032,NA,NA
376,NA,NA,9492.533,9510.899,11819.466,11835.666,14484.766,14589.032,16284.032,16284.832,NA,NA
377,NA,NA,9512.566,9515.533,11941.733,11941.766,14597.466,14604.399,16312.932,16312.999,NA,NA
378,NA,NA,9523.766,9524.899,11941.866,11961.333,14693.599,14719.732,16333.266,16334.099,NA,NA
379,NA,NA,9525.533,9525.566,11962.733,11962.966,14720.599,14720.799,16341.266,16341.799,NA,NA
380,NA,NA,9525.666,9527.999,11963.633,11965.133,14721.532,14721.932,16341.832,16342.799,NA,NA
381,NA,NA,9528.066,9528.833,11967.366,11968.699,14722.066,14722.232,16343.199,16343.599,NA,NA
382,NA,NA,9577.033,9586.933,11969.233,11969.566,14722.999,14723.132,16360.599,16361.566,NA,NA
383,NA,NA,9592.666,9599.899,11991.066,11994.199,14724.732,14724.832,16411.032,16411.132,NA,NA
384,NA,NA,9692.333,9787.833,11994.666,11996.266,14725.166,14725.299,16411.232,16411.332,NA,NA
385,NA,NA,9788.499,9788.766,12008.433,12008.833,14725.466,14725.899,16411.432,16411.466,NA,NA
386,NA,NA,9789.166,9789.233,12009.233,12009.266,14725.999,14764.966,16411.532,16411.566,NA,NA
387,NA,NA,9790.433,9831.666,12013.333,12019.033,14764.999,14765.232,16411.599,16411.732,NA,NA
388,NA,NA,9872.033,9873.033,12025.566,12026.266,14767.332,14767.599,16411.766,16412.532,NA,NA
389,NA,NA,9873.166,9880.099,12026.366,12026.533,14767.732,14784.099,16412.699,16414.866,NA,NA
390,NA,NA,9889.499,9891.633,12026.633,12026.799,14784.232,14784.332,16415.066,16415.266,NA,NA
391,NA,NA,9893.666,9910.433,12026.833,12027.133,14786.199,14786.866,16415.332,16420.199,NA,NA
392,NA,NA,9920.499,9920.766,12178.133,12185.699,14786.932,14793.399,16420.266,16420.399,NA,NA
393,NA,NA,9921.633,9927.866,12231.733,12231.866,14793.666,14793.766,16420.466,16421.332,NA,NA
394,NA,NA,9927.899,9927.966,12232.233,12232.466,14794.332,14796.299,16421.732,16426.566,NA,NA
395,NA,NA,9928.266,9928.333,12247.099,12247.199,14899.466,14899.566,16426.932,16427.199,NA,NA
396,NA,NA,9929.399,10007.833,12247.233,12252.033,14899.832,14900.399,16427.232,16431.099,NA,NA
397,NA,NA,10010.633,10011.199,12270.333,12272.633,15599.932,15600.232,16436.799,16438.966,NA,NA
398,NA,NA,10021.999,10022.333,12291.099,12291.133,15600.266,15600.499,16439.066,16439.466,NA,NA
399,NA,NA,10024.133,10024.266,12291.233,12291.799,15601.332,15602.566,16439.932,16439.999,NA,NA
400,NA,NA,10025.066,10026.733,12423.999,12427.099,15602.666,15619.332,16440.466,16440.532,NA,NA
401,NA,NA,10058.066,10058.333,12432.433,12437.166,15619.499,15619.932,16440.799,16440.866,NA,NA
402,NA,NA,10058.466,10059.733,12503.133,12503.199,15633.932,15667.899,16441.199,16442.366,NA,NA
403,NA,NA,10059.799,10059.933,12503.233,12503.633,15684.032,15684.366,16442.466,16442.966,NA,NA
404,NA,NA,10060.066,10060.133,12518.133,12518.499,15684.666,15686.466,16443.766,16444.266,NA,NA
405,NA,NA,10060.199,10151.466,12520.233,12528.733,15966.966,15967.466,16446.332,16449.332,NA,NA
406,NA,NA,10151.666,10155.233,12549.466,12549.966,15968.732,15988.032,16481.799,16482.599,NA,NA
407,NA,NA,10158.299,10163.633,12550.366,12551.966,15988.866,15992.699,16482.999,16483.866,NA,NA
408,NA,NA,10282.999,10285.799,12551.999,12552.066,16034.432,16034.466,16484.166,16484.499,NA,NA
409,NA,NA,10289.099,10289.366,12555.099,12556.299,16034.732,16034.866,16484.599,16485.032,NA,NA
410,NA,NA,10289.433,10289.533,12556.466,12564.866,16034.932,16035.632,16486.666,16487.366,NA,NA
411,NA,NA,10289.566,10557.166,12632.833,12638.133,16036.232,16053.366,16490.232,16491.799,NA,NA
412,NA,NA,11394.533,11423.133,12811.199,12812.933,16054.599,16054.766,16509.599,16510.399,NA,NA
413,NA,NA,11510.633,11511.033,12813.066,12820.033,16054.899,16054.932,16511.732,16511.999,NA,NA
414,NA,NA,11696.533,11711.133,12820.066,12822.666,16055.099,16056.932,16544.166,16544.199,NA,NA
415,NA,NA,11817.599,11819.466,12822.766,12824.699,16057.432,16133.299,16544.266,16545.632,NA,NA
416,NA,NA,11835.666,11838.166,12825.166,12856.966,16133.432,16133.466,16549.466,16549.532,NA,NA
417,NA,NA,11941.399,11941.733,12908.599,12912.133,16141.799,16142.832,16549.732,16549.866,NA,NA
418,NA,NA,11941.766,11941.866,12916.166,12956.333,16146.966,16146.999,16549.899,16550.066,NA,NA
419,NA,NA,11961.333,11962.733,12957.566,12965.766,16147.799,16147.832,16673.299,16673.366,NA,NA
420,NA,NA,11962.966,11963.633,13327.499,13348.233,16147.899,16147.999,16673.432,16673.532,NA,NA
421,NA,NA,11965.133,11967.366,13350.033,13438.133,16148.132,16148.232,16694.132,16694.199,NA,NA
422,NA,NA,11968.699,11969.233,13438.699,13439.766,16148.532,16148.866,16696.666,16696.866,NA,NA
423,NA,NA,11969.566,11991.066,13440.433,13440.833,16150.899,16153.499,16697.199,16698.532,NA,NA
424,NA,NA,11994.199,11994.666,13441.899,13444.466,16159.232,16159.299,16698.732,16700.332,NA,NA
425,NA,NA,11996.266,12008.433,13445.299,13452.133,16159.466,16159.532,16827.366,16827.699,NA,NA
426,NA,NA,12008.833,12009.233,13452.433,13453.166,16185.999,16196.066,16837.032,16837.466,NA,NA
427,NA,NA,12009.266,12013.333,13454.666,13456.099,16200.232,16201.066,16837.499,16838.399,NA,NA
428,NA,NA,12019.033,12025.566,13456.233,13457.033,16203.799,16204.532,16875.399,16876.099,NA,NA
429,NA,NA,12026.266,12026.366,13457.333,13457.833,16214.266,16216.432,16939.599,16939.766,NA,NA
430,NA,NA,12026.533,12026.633,13458.666,13458.899,16216.766,16216.832,16946.266,16946.666,NA,NA
431,NA,NA,12026.799,12026.833,13459.099,13459.333,16216.899,16216.932,17078.299,17078.332,NA,NA
432,NA,NA,12027.133,12178.133,13481.999,13484.233,16261.532,16261.699,17079.032,17095.599,NA,NA
433,NA,NA,12185.699,12202.766,13496.366,13496.666,16262.499,16262.666,17105.199,17107.366,NA,NA
434,NA,NA,12230.899,12231.733,13498.033,13500.399,16276.799,16278.099,17110.132,17110.199,NA,NA
435,NA,NA,12231.866,12232.233,13639.133,13651.099,16282.366,16282.432,17110.232,17114.532,NA,NA
436,NA,NA,12232.466,12247.099,13654.066,13654.566,16283.032,16284.032,17413.966,17414.132,NA,NA
437,NA,NA,12247.199,12247.233,13654.733,13654.766,16284.832,16288.732,17414.499,17416.532,NA,NA
438,NA,NA,12252.033,12270.333,13668.933,13672.299,16312.832,16312.932,17447.399,17447.666,NA,NA
439,NA,NA,12272.633,12291.099,13677.399,13679.899,16312.999,16313.799,17467.266,17467.399,NA,NA
440,NA,NA,12291.133,12291.233,13680.799,13681.399,16331.966,16333.266,17467.666,17468.166,NA,NA
441,NA,NA,12291.799,12292.299,13681.466,13682.499,16334.099,16335.299,17523.199,17523.299,NA,NA
442,NA,NA,12423.266,12423.299,13704.533,13704.799,16337.832,16341.266,17523.532,17524.599,NA,NA
443,NA,NA,12423.699,12423.999,13705.533,13706.199,16341.799,16341.832,17525.032,17525.332,NA,NA
444,NA,NA,12427.099,12432.433,13706.266,13706.566,16342.799,16343.199,17529.832,17530.166,NA,NA
445,NA,NA,12437.166,12503.133,13706.699,13706.766,16343.599,16347.999,17612.299,17613.532,NA,NA
446,NA,NA,12503.199,12503.233,13708.999,13709.633,16349.566,16354.632,17616.066,17623.666,NA,NA
447,NA,NA,12503.633,12513.033,13709.699,13709.999,16359.099,16360.599,17623.899,17623.932,NA,NA
448,NA,NA,12517.266,12518.133,13710.366,13710.566,16361.566,16362.899,17665.466,17666.066,NA,NA
449,NA,NA,12518.499,12520.233,13710.666,13711.066,16405.866,16411.032,17675.599,17675.766,NA,NA
450,NA,NA,12528.733,12549.466,13711.199,13711.699,16411.132,16411.232,17675.866,17676.032,NA,NA
451,NA,NA,12549.966,12550.366,13712.533,13712.933,16411.332,16411.432,17676.099,17676.732,NA,NA
452,NA,NA,12551.966,12551.999,14023.999,14051.799,16411.466,16411.532,17678.399,17678.666,NA,NA
453,NA,NA,12552.066,12555.099,14065.133,14099.333,16411.566,16411.599,17790.932,17791.866,NA,NA
454,NA,NA,12556.299,12556.466,14165.433,14167.133,16411.732,16411.766,17794.699,17837.599,NA,NA
455,NA,NA,12564.866,12569.299,14178.833,14178.866,16412.532,16412.699,18155.698,18157.198,NA,NA
456,NA,NA,12632.533,12632.833,14178.899,14180.833,16414.866,16415.066,18159.532,18159.965,NA,NA
457,NA,NA,12638.133,12671.266,14181.433,14181.466,16415.266,16415.332,18160.232,18169.132,NA,NA
458,NA,NA,12701.166,12811.199,14183.433,14183.499,16420.199,16420.266,18755.798,18760.765,NA,NA
459,NA,NA,12812.933,12813.066,14184.966,14185.466,16420.399,16420.466,18770.932,18770.998,NA,NA
460,NA,NA,12820.033,12820.066,14208.033,14208.066,16421.332,16421.732,18771.165,18771.198,NA,NA
461,NA,NA,12822.666,12822.766,14249.999,14254.166,16426.566,16426.932,18771.232,18771.698,NA,NA
462,NA,NA,12824.699,12825.166,14309.566,14309.599,16427.199,16427.232,18804.832,18804.898,NA,NA
463,NA,NA,12856.966,12857.466,14309.899,14312.366,16431.099,16436.799,18813.298,18813.465,NA,NA
464,NA,NA,12907.699,12908.599,14317.099,14317.399,16438.966,16439.066,18876.498,18876.565,NA,NA
465,NA,NA,12912.133,12916.166,14609.466,14610.966,16439.466,16439.932,18876.632,18876.698,NA,NA
466,NA,NA,12956.333,12957.566,14611.099,14611.166,16439.999,16440.466,18877.198,18877.232,NA,NA
467,NA,NA,12965.766,12981.766,14611.366,14627.532,16440.532,16440.799,18881.832,18881.898,NA,NA
468,NA,NA,13323.966,13327.499,14636.099,14636.132,16440.866,16441.199,18881.965,18884.032,NA,NA
469,NA,NA,13348.233,13350.033,14636.199,14651.166,16442.366,16442.466,18948.598,18948.732,NA,NA
470,NA,NA,13438.133,13438.699,14654.999,14655.499,16442.966,16443.766,18969.332,18969.532,NA,NA
471,NA,NA,13439.766,13440.433,14809.699,14811.632,16444.266,16446.332,19137.598,19142.265,NA,NA
472,NA,NA,13440.833,13441.899,14811.799,14812.066,16449.332,16449.632,19165.131,19165.365,NA,NA
473,NA,NA,13444.466,13445.299,14901.699,14916.599,16478.632,16481.799,19165.531,19166.498,NA,NA
474,NA,NA,13452.133,13452.433,14916.632,14916.799,16482.599,16482.999,19166.531,19166.698,NA,NA
475,NA,NA,13453.166,13454.666,14917.132,14925.066,16483.866,16484.166,19166.731,19166.765,NA,NA
476,NA,NA,13456.099,13456.233,15043.666,15113.632,16484.499,16484.599,19167.031,19167.398,NA,NA
477,NA,NA,13457.033,13457.333,15127.899,15139.799,16485.032,16486.666,19167.531,19167.698,NA,NA
478,NA,NA,13457.833,13458.666,15251.266,15290.932,16487.366,16490.232,19167.831,19168.698,NA,NA
479,NA,NA,13458.899,13459.099,15394.532,15394.566,16491.799,16492.166,19168.731,19169.331,NA,NA
480,NA,NA,13459.333,13481.999,15394.599,15394.699,16493.832,16509.599,19173.398,19178.498,NA,NA
481,NA,NA,13484.233,13496.366,15395.866,15396.899,16510.399,16511.732,19178.598,19180.031,NA,NA
482,NA,NA,13496.666,13498.033,15430.132,15460.666,16511.999,16512.766,19180.565,19180.798,NA,NA
483,NA,NA,13500.399,13519.733,15467.332,15469.599,16518.299,16542.732,19180.831,19180.965,NA,NA
484,NA,NA,13601.999,13639.133,15485.599,15485.666,16543.866,16544.166,19182.165,19182.631,NA,NA
485,NA,NA,13651.099,13654.066,15485.699,15485.799,16544.199,16544.266,19182.865,19184.231,NA,NA
486,NA,NA,13654.566,13654.733,15486.066,15486.399,16545.632,16546.166,19192.231,19193.965,NA,NA
487,NA,NA,13654.766,13668.933,15486.466,15486.566,16672.999,16673.299,19194.031,19194.331,NA,NA
488,NA,NA,13672.299,13677.399,15486.666,15487.566,16673.366,16673.432,19195.065,19197.465,NA,NA
489,NA,NA,13679.899,13680.799,15487.666,15487.999,16673.532,16694.132,19293.631,19293.831,NA,NA
490,NA,NA,13681.399,13681.466,15488.066,15488.166,16694.199,16696.666,19294.731,19295.531,NA,NA
491,NA,NA,13682.499,13704.533,15488.266,15507.866,16696.866,16697.199,19302.465,19302.931,NA,NA
492,NA,NA,13704.799,13705.533,15508.466,15508.532,16698.532,16698.732,19303.065,19304.931,NA,NA
493,NA,NA,13706.199,13706.266,15508.699,15508.866,16700.332,16711.366,19309.798,19310.298,NA,NA
494,NA,NA,13706.566,13706.699,15509.766,15510.132,16770.966,16827.366,19312.031,19313.565,NA,NA
495,NA,NA,13706.766,13708.999,15541.599,15552.966,16827.699,16837.032,19314.565,19315.031,NA,NA
496,NA,NA,13709.633,13709.699,15553.066,15554.632,16837.466,16837.499,19364.231,19364.298,NA,NA
497,NA,NA,13709.999,13710.366,15555.666,15555.732,16838.399,16875.399,19430.865,19431.531,NA,NA
498,NA,NA,13710.566,13710.666,15555.999,15556.632,16876.099,16939.599,19436.465,19439.898,NA,NA
499,NA,NA,13711.066,13711.199,15556.999,15593.766,16939.766,16946.266,19458.431,19458.965,NA,NA
500,NA,NA,13711.699,13712.533,15701.366,15703.299,16946.666,17078.299,19464.365,19464.431,NA,NA
