"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
254,13279.832,13279.932,6183.2,6185.8,13176.232,13176.332,5085.333,5085.5,6718.766,6884.7,NA,NA
255,13389.965,13427.665,6186.566,6210.2,13214.865,13214.965,5086,5087.4,6886.9,6888.2,NA,NA
256,13456.732,13459.098,6210.666,6211.866,13215.065,13215.165,5087.6,5087.667,6895.766,6902.766,NA,NA
257,13544.265,13544.932,6212.266,6212.4,13223.365,13223.565,5089.333,5090.5,6994.233,7002.5,NA,NA
258,13618.465,13619.132,6213.933,6214.2,13223.898,13224.465,5090.567,5094.867,7008.7,7047.7,NA,NA
259,13626.832,13627.532,6214.266,6215,13224.565,13224.832,5096.5,5096.7,7063.7,7069.5,NA,NA
260,13654.798,13655.598,6217.233,6218,13224.865,13226.365,5097.6,5134.6,7079.7,7083.7,NA,NA
261,13664.098,13685.898,6218.333,6218.733,13432.932,13437.798,5360.733,5361.033,7087.7,7088.9,NA,NA
262,13686.465,13706.798,6218.866,6219.833,13438.165,13438.698,5361.1,5361.233,7089.033,7091.7,NA,NA
263,13768.798,13772.432,6219.866,6219.966,13438.932,13439.032,5362.433,5380.5,7107.7,7111.7,NA,NA
264,13774.332,13775.065,6220,6222.1,13441.632,13443.498,5384.4,5384.6,7115.7,7156.833,NA,NA
265,13903.132,13911.532,6225.1,6225.766,13445.432,13446.998,5474.667,5506.667,7159.633,7159.7,NA,NA
266,13948.498,13951.865,6226.3,6226.833,13447.865,13452.965,5686.367,5702,10290.199,10290.366,NA,NA
267,13958.065,13962.365,6227.766,6228.3,13453.598,13453.732,5702.167,5702.633,10290.466,10304.699,NA,NA
268,13975.665,13980.765,6229.5,6236.366,13453.832,13456.665,5702.867,5703.233,10339.299,10339.366,NA,NA
269,14055.798,14058.198,6236.766,6246.333,13627.932,13630.165,5703.533,5704.133,10339.432,10339.532,NA,NA
270,14247.832,14248.932,6246.8,6246.866,13631.465,13632.165,5720.933,5722.033,10340.899,10341.066,NA,NA
271,14294.332,14295.032,6246.9,6248.266,13632.232,13643.032,5723.1,5723.967,10342.232,10346.899,NA,NA
272,14625.398,14631.531,6248.633,6251.2,13685.898,13685.998,5724.367,5746.6,10347.399,10349.699,NA,NA
273,14660.898,14720.731,6251.333,6251.533,13686.032,13686.432,5756.333,5757.167,10349.832,10351.399,NA,NA
274,14773.131,14773.664,6251.7,6258.233,13772.732,13772.932,5759.233,5766.6,10490.099,10490.399,NA,NA
275,14960.564,14972.698,6258.366,6274.033,13772.965,13773.965,5767.6,5769.5,10566.899,10567.866,NA,NA
276,14974.598,14982.031,6276.566,6276.7,13962.398,13963.265,5817.6,5823.266,10567.899,10569.132,NA,NA
277,14997.864,14999.298,6276.966,6277.166,13963.565,13963.832,5824.766,5828.066,10871.965,10871.998,NA,NA
278,15000.664,15001.731,6277.366,6277.566,13968.465,13968.632,5859.7,5873.566,10872.098,10872.232,NA,NA
279,15026.364,15028.864,6278.8,6281,13969.232,13974.465,5908.5,5988.6,10872.532,10872.865,NA,NA
280,15037.164,15055.531,6281.833,6286.5,13975.065,13975.165,5988.833,5989.166,10872.898,10873.032,NA,NA
281,15115.964,15128.064,6304.233,6311.433,13975.265,13975.465,5990.6,6036.8,10873.765,10875.532,NA,NA
282,15147.098,15182.231,10273.632,10282.566,14249.498,14249.732,6037.1,6043.8,10885.232,10886.298,NA,NA
283,15193.998,15201.164,10355.899,10364.166,14251.798,14254.232,6043.866,6048.766,10887.198,10887.298,NA,NA
284,15467.498,15468.498,10364.399,10369.599,14254.898,14255.165,6159.866,6170.133,10887.698,10888.032,NA,NA
285,15583.064,15584.098,10370.132,10379.432,14257.265,14257.632,6182.433,6182.733,11157.798,11157.865,NA,NA
286,15688.431,15689.431,10383.999,10385.732,14257.665,14257.898,6336.633,6336.966,11158.132,11167.698,NA,NA
287,15845.898,15864.964,10386.099,10387.166,14274.932,14274.998,6337.266,6338.833,11167.732,11167.765,NA,NA
288,15932.431,15934.431,10393.299,10400.032,14275.198,14275.265,6339.166,6368.1,11167.932,11168.032,NA,NA
289,15978.464,15987.598,10400.566,10400.599,14277.432,14287.865,6371.366,6373.533,11168.065,11168.132,NA,NA
290,16123.864,16125.898,10403.666,10404.999,14288.498,14288.998,6621.133,6625.366,11168.165,11172.665,NA,NA
291,16258.531,16264.898,10406.232,10406.366,14289.432,14294.032,6625.866,6634.3,11173.132,11178.332,NA,NA
292,17219.998,17224.531,10410.032,10411.566,14634.531,14634.564,6634.7,6654.566,11180.332,11184.165,NA,NA
293,17234.631,17239.198,10700.899,10740.766,14634.764,14635.931,6654.633,6655.166,11207.698,11207.998,NA,NA
294,17441.998,17447.498,10784.032,10786.132,14636.664,14636.731,6655.666,6656.9,11208.765,11208.998,NA,NA
295,17519.698,17520.731,10786.232,10799.865,14637.498,14647.564,6657.1,6657.366,11457.265,11457.565,NA,NA
296,18556.297,18557.23,10799.898,10800.265,14652.764,14653.398,6659.8,6660.233,11458.465,11479.732,NA,NA
297,18568.297,18570.497,10804.465,10805.198,14653.798,14654.131,6671.4,6718.766,11480.898,11486.598,NA,NA
298,20794.33,20796.797,10814.132,10833.165,14654.198,14660.631,6884.7,6886.9,11486.698,11486.765,NA,NA
299,20910.73,20912.363,10833.332,10833.365,14722.698,14724.364,6888.2,6895.766,11486.965,11487.232,NA,NA
300,20926.097,20928.663,10833.665,10833.698,14724.664,14724.764,6902.766,6994.233,11487.398,11487.532,NA,NA
301,21011.63,21017.663,10853.932,10854.765,14746.931,14747.064,7002.5,7008.7,11488.598,11488.798,NA,NA
302,21026.497,21029.53,10941.698,10944.765,14747.164,14747.264,7047.7,7063.7,11488.965,11488.998,NA,NA
303,21032.13,21035.897,10954.232,10962.998,14747.364,14747.431,7069.5,7079.7,11489.332,11497.498,NA,NA
304,21039.13,21044.063,10964.332,10964.532,14747.464,14749.598,7083.7,7087.7,11497.832,11500.598,NA,NA
305,21044.097,21044.43,10971.532,10971.665,14750.864,14771.898,7088.9,7089.033,11502.165,11502.265,NA,NA
306,21051.163,21055.13,10972.132,10973.398,14982.398,14984.064,7091.7,7107.7,11502.298,11502.332,NA,NA
307,21224.397,21232.763,10974.065,10974.298,14984.264,14991.464,7111.7,7115.7,11505.332,11509.932,NA,NA
308,21235.497,21235.63,10976.265,10976.565,14991.764,14993.164,7156.833,7159.633,11512.132,11512.465,NA,NA
309,21235.697,21247.063,10979.765,10981.298,14994.931,14995.998,7159.7,7183.233,11512.532,11512.565,NA,NA
310,21250.463,21251.197,10987.998,10988.132,14999.764,15000.031,10283.832,10290.199,11512.632,11517.765,NA,NA
311,21252.663,21253.43,10988.398,11039.598,15128.064,15135.231,10290.366,10290.466,11517.865,11517.898,NA,NA
312,21253.663,21294.363,11041.098,11073.965,15135.364,15137.398,10304.699,10305.499,11518.165,11521.532,NA,NA
313,21294.463,21397.73,11074.332,11075.232,15138.298,15138.631,10320.466,10339.299,11522.798,11525.198,NA,NA
314,21418.663,21440.83,11076.665,11077.165,15138.831,15139.631,10339.366,10339.432,11535.698,11536.365,NA,NA
315,21445.097,21456.597,11077.265,11077.732,15201.564,15209.464,10339.532,10340.899,11536.432,11541.598,NA,NA
316,21516.863,21519.597,11089.032,11092.432,15209.631,15211.631,10341.066,10342.232,11541.832,11542.998,NA,NA
317,21522.697,21532.497,11092.865,11099.198,15212.331,15213.398,10346.899,10347.399,11543.065,11543.198,NA,NA
318,21574.097,21577.73,11112.365,11113.598,15213.564,15213.631,10349.699,10349.832,11543.298,11543.965,NA,NA
319,21600,21600,11114.432,11119.098,15213.931,15213.998,10351.399,10351.499,11544.465,11544.632,NA,NA
320,NA,NA,11122.698,11141.365,15214.164,15214.231,10413.799,10490.099,11544.732,11546.698,NA,NA
321,NA,NA,11143.865,11144.398,15214.431,15214.464,10490.399,10566.899,11548.165,11556.732,NA,NA
322,NA,NA,11144.932,11145.165,15214.598,15215.198,10567.866,10567.899,11557.598,11557.798,NA,NA
323,NA,NA,11145.265,11145.398,15215.264,15217.731,10569.132,10679.766,11560.198,11562.898,NA,NA
324,NA,NA,11146.465,11146.898,15252.964,15253.364,10870.265,10871.965,11563.298,11563.865,NA,NA
325,NA,NA,11147.398,11147.965,15302.664,15302.931,10871.998,10872.098,11565.898,11566.332,NA,NA
326,NA,NA,11148.732,11149.598,15302.964,15303.331,10872.232,10872.532,11566.498,11567.132,NA,NA
327,NA,NA,11378.032,11391.498,15303.864,15305.631,10872.865,10872.898,11568.532,11569.032,NA,NA
328,NA,NA,11394.765,11398.898,15306.031,15306.198,10873.032,10873.765,11569.498,11569.565,NA,NA
329,NA,NA,11400.565,11400.632,15306.331,15306.364,10875.532,10885.232,11572.265,11572.732,NA,NA
330,NA,NA,11401.698,11401.832,15417.098,15417.198,10886.298,10887.198,11572.798,11572.832,NA,NA
331,NA,NA,11402.032,11414.632,15584.331,15585.664,10887.298,10887.698,11645.865,11646.465,NA,NA
332,NA,NA,11414.832,11415.032,15585.764,15593.764,10888.032,10932.565,11649.798,11649.932,NA,NA
333,NA,NA,11415.232,11419.032,15593.831,15594.498,11156.232,11157.798,11654.398,11654.465,NA,NA
334,NA,NA,11419.198,11419.565,15594.631,15594.898,11157.865,11158.132,11655.365,11655.465,NA,NA
335,NA,NA,11419.965,11422.232,15595.131,15595.331,11167.698,11167.732,11655.698,11655.898,NA,NA
336,NA,NA,11423.532,11423.965,15595.464,15600.931,11167.765,11167.932,11658.898,11659.098,NA,NA
337,NA,NA,11424.065,11433.432,15603.831,15652.964,11168.032,11168.065,11660.965,11662.765,NA,NA
338,NA,NA,11449.565,11452.298,15869.231,15873.498,11168.132,11168.165,11662.898,11664.432,NA,NA
339,NA,NA,11531.432,11531.965,15873.531,15873.898,11172.665,11173.132,11666.298,11666.332,NA,NA
340,NA,NA,11532.232,11532.732,15874.331,15874.598,11178.332,11180.332,11666.365,11667.198,NA,NA
341,NA,NA,11533.298,11533.698,15874.798,15874.998,11184.165,11207.698,11667.265,11667.465,NA,NA
342,NA,NA,11632.432,11633.332,15875.131,15875.198,11207.998,11208.765,11667.532,11668.132,NA,NA
343,NA,NA,11635.398,11635.732,15875.498,15875.598,11208.998,11287.065,11674.232,11674.998,NA,NA
344,NA,NA,11637.498,11637.565,15876.064,15879.298,11294.532,11298.365,11675.265,11675.532,NA,NA
345,NA,NA,11638.098,11640.498,15879.331,15879.364,11298.565,11303.798,11676.132,11677.298,NA,NA
346,NA,NA,11642.898,11643.565,15880.464,15882.931,11455.632,11457.265,11678.832,11678.998,NA,NA
347,NA,NA,11888.932,11889.132,15883.664,15893.364,11457.565,11458.465,11679.032,11679.832,NA,NA
348,NA,NA,11895.865,11896.798,15893.398,15893.731,11479.732,11480.898,11679.898,11680.132,NA,NA
349,NA,NA,11896.832,11896.865,15893.764,15896.231,11486.598,11486.698,11680.265,11680.298,NA,NA
350,NA,NA,11896.898,11896.932,15897.264,15898.298,11486.765,11486.965,11681.165,11681.432,NA,NA
351,NA,NA,11897.232,11897.265,15898.398,15899.598,11487.232,11487.398,11681.565,11683.065,NA,NA
352,NA,NA,11898.365,11899.732,15907.564,15912.298,11487.532,11488.598,11683.232,11684.065,NA,NA
353,NA,NA,11900.665,11900.765,15918.398,15918.464,11488.798,11488.965,11690.765,11690.998,NA,NA
354,NA,NA,11901.232,11901.365,15918.698,15919.131,11488.998,11489.332,11692.432,11693.098,NA,NA
355,NA,NA,11904.565,11906.732,15919.531,15919.631,11497.498,11497.832,11693.198,11693.232,NA,NA
356,NA,NA,11910.198,11910.865,15919.664,15919.698,11500.598,11502.165,11693.865,11699.532,NA,NA
357,NA,NA,11914.598,11914.632,15919.798,15920.431,11502.265,11502.298,11705.465,11705.632,NA,NA
358,NA,NA,11916.898,11918.165,15927.664,15927.731,11502.332,11505.332,11707.898,11707.998,NA,NA
359,NA,NA,11918.232,11921.198,15928.831,15928.898,11509.932,11512.132,11708.098,11708.265,NA,NA
360,NA,NA,11922.465,11923.365,16266.031,16266.098,11512.465,11512.532,11708.332,11708.365,NA,NA
361,NA,NA,11923.432,11923.565,16266.798,16266.831,11512.565,11512.632,11708.465,11708.665,NA,NA
362,NA,NA,11923.665,11924.198,16268.631,16272.498,11517.765,11517.865,11708.698,11708.865,NA,NA
363,NA,NA,11924.332,11924.798,16284.698,16285.098,11517.898,11518.165,11709.765,11710.498,NA,NA
364,NA,NA,11925.198,11925.298,16285.298,16285.331,11521.532,11522.798,11712.798,11713.532,NA,NA
365,NA,NA,11926.632,11926.698,16285.364,16285.464,11525.198,11528.765,11714.298,11714.465,NA,NA
366,NA,NA,11926.765,11926.832,16295.131,16296.331,11534.598,11535.698,11715.032,11715.265,NA,NA
367,NA,NA,11928.498,11929.165,16297.631,16298.564,11536.365,11536.432,11715.965,11716.898,NA,NA
368,NA,NA,12016.698,12019.532,16299.131,16300.531,11541.598,11541.832,11717.698,11717.765,NA,NA
369,NA,NA,12633.398,12650.198,16304.398,16339.731,11542.998,11543.065,11717.832,11718.098,NA,NA
370,NA,NA,12654.165,12668.965,16339.998,16340.531,11543.198,11543.298,11718.198,11718.332,NA,NA
371,NA,NA,12669.565,12670.865,16340.664,17204.264,11543.965,11544.465,11718.365,11724.298,NA,NA
372,NA,NA,12673.632,12674.632,17302.564,17440.998,11544.632,11544.732,11724.498,11724.632,NA,NA
373,NA,NA,12676.298,12676.365,17521.064,17992.064,11546.698,11548.165,11724.765,11724.832,NA,NA
374,NA,NA,12678.032,12710.365,17992.064,18555.164,11556.732,11557.598,11724.965,11725.365,NA,NA
375,NA,NA,12716.765,12719.765,18603.897,20782.497,11557.798,11560.198,11726.232,11726.765,NA,NA
376,NA,NA,12846.198,12848.165,20912.963,20917.397,11562.898,11563.298,11726.898,11727.165,NA,NA
377,NA,NA,12848.265,12849.132,20923.33,20925.83,11563.865,11565.898,11727.298,11728.898,NA,NA
378,NA,NA,12981.632,12982.032,21036.363,21038.53,11566.332,11566.498,11729.098,11730.232,NA,NA
379,NA,NA,12986.932,12987.132,21044.063,21044.097,11567.132,11568.532,11730.265,11730.365,NA,NA
380,NA,NA,12987.398,12988.665,21049.097,21049.297,11569.032,11569.498,11730.498,11732.232,NA,NA
381,NA,NA,12989.898,12990.265,21399.43,21399.963,11569.565,11572.265,11732.398,11733.198,NA,NA
382,NA,NA,12992.998,12999.398,21520.163,21521.263,11572.732,11572.798,11733.265,11733.632,NA,NA
383,NA,NA,13022.232,13025.332,NA,NA,11572.832,11623.365,11734.265,11734.798,NA,NA
384,NA,NA,13062.065,13062.298,NA,NA,11624.398,11631.832,11734.998,11735.198,NA,NA
385,NA,NA,13065.265,13065.932,NA,NA,11644.065,11645.865,11757.932,11758.265,NA,NA
386,NA,NA,13172.665,13172.732,NA,NA,11646.465,11649.798,11834.632,11837.265,NA,NA
387,NA,NA,13172.765,13172.932,NA,NA,11649.932,11654.398,11936.498,11936.565,NA,NA
388,NA,NA,13176.332,13176.465,NA,NA,11654.465,11655.365,11937.532,11943.298,NA,NA
389,NA,NA,13214.432,13214.865,NA,NA,11655.465,11655.698,11992.798,11992.832,NA,NA
390,NA,NA,13214.965,13215.065,NA,NA,11655.898,11658.898,11993.432,11993.532,NA,NA
391,NA,NA,13215.165,13223.365,NA,NA,11659.098,11660.965,11994.665,11995.565,NA,NA
392,NA,NA,13223.565,13223.898,NA,NA,11662.765,11662.898,11995.998,11996.032,NA,NA
393,NA,NA,13224.465,13224.565,NA,NA,11664.432,11666.298,11996.532,11998.698,NA,NA
394,NA,NA,13224.832,13224.865,NA,NA,11666.332,11666.365,12012.065,12012.898,NA,NA
395,NA,NA,13226.365,13226.698,NA,NA,11667.198,11667.265,12065.265,12066.332,NA,NA
396,NA,NA,13427.665,13432.932,NA,NA,11667.465,11667.532,12067.498,12068.165,NA,NA
397,NA,NA,13437.798,13438.165,NA,NA,11668.132,11674.232,12070.065,12070.732,NA,NA
398,NA,NA,13438.698,13438.932,NA,NA,11674.998,11675.265,12071.165,12071.398,NA,NA
399,NA,NA,13439.032,13441.632,NA,NA,11675.532,11676.132,12071.565,12072.965,NA,NA
400,NA,NA,13443.498,13445.432,NA,NA,11677.298,11678.832,12073.032,12083.632,NA,NA
401,NA,NA,13446.998,13447.865,NA,NA,11678.998,11679.032,12083.998,12097.798,NA,NA
402,NA,NA,13452.965,13453.598,NA,NA,11679.832,11679.898,12097.898,12098.065,NA,NA
403,NA,NA,13453.732,13453.832,NA,NA,11680.132,11680.265,12098.132,12098.165,NA,NA
404,NA,NA,13456.665,13456.732,NA,NA,11680.298,11681.165,12100.832,12100.932,NA,NA
405,NA,NA,13627.532,13627.932,NA,NA,11681.432,11681.565,12100.965,12101.032,NA,NA
406,NA,NA,13630.165,13631.465,NA,NA,11683.065,11683.232,12101.232,12104.032,NA,NA
407,NA,NA,13632.165,13632.232,NA,NA,11684.065,11684.398,12104.065,12104.532,NA,NA
408,NA,NA,13643.032,13654.798,NA,NA,11689.732,11690.765,12107.832,12107.932,NA,NA
409,NA,NA,13685.998,13686.032,NA,NA,11690.998,11692.432,12138.465,12141.732,NA,NA
410,NA,NA,13686.432,13686.465,NA,NA,11693.098,11693.198,12142.932,12144.265,NA,NA
411,NA,NA,13772.432,13772.732,NA,NA,11693.232,11693.865,12144.398,12146.932,NA,NA
412,NA,NA,13772.932,13772.965,NA,NA,11699.532,11705.465,12151.665,12153.232,NA,NA
413,NA,NA,13773.965,13774.332,NA,NA,11705.632,11707.898,12154.698,12154.765,NA,NA
414,NA,NA,13962.365,13962.398,NA,NA,11707.998,11708.098,12154.898,12163.765,NA,NA
415,NA,NA,13963.265,13963.565,NA,NA,11708.265,11708.332,12170.298,12178.932,NA,NA
416,NA,NA,13963.832,13968.465,NA,NA,11708.365,11708.465,12178.998,12179.532,NA,NA
417,NA,NA,13968.632,13969.232,NA,NA,11708.665,11708.698,12179.598,12187.398,NA,NA
418,NA,NA,13974.465,13975.065,NA,NA,11708.865,11709.765,12188.732,12188.965,NA,NA
419,NA,NA,13975.165,13975.265,NA,NA,11710.498,11712.798,12189.132,12189.498,NA,NA
420,NA,NA,13975.465,13975.665,NA,NA,11713.532,11714.298,12191.598,12194.732,NA,NA
421,NA,NA,14248.932,14249.498,NA,NA,11714.465,11715.032,12281.698,12282.898,NA,NA
422,NA,NA,14249.732,14251.798,NA,NA,11715.265,11715.965,12283.232,12283.765,NA,NA
423,NA,NA,14254.232,14254.898,NA,NA,11716.898,11717.698,12284.065,12284.165,NA,NA
424,NA,NA,14255.165,14257.265,NA,NA,11717.765,11717.832,12284.198,12284.232,NA,NA
425,NA,NA,14257.632,14257.665,NA,NA,11718.098,11718.198,12284.365,12294.865,NA,NA
426,NA,NA,14257.898,14274.932,NA,NA,11718.332,11718.365,12295.065,12340.998,NA,NA
427,NA,NA,14274.998,14275.198,NA,NA,11724.298,11724.498,12341.865,12347.532,NA,NA
428,NA,NA,14275.265,14277.432,NA,NA,11724.632,11724.765,12426.998,12427.098,NA,NA
429,NA,NA,14287.865,14288.498,NA,NA,11724.832,11724.965,12427.198,12427.332,NA,NA
430,NA,NA,14288.998,14289.432,NA,NA,11725.365,11726.232,12433.632,12433.665,NA,NA
431,NA,NA,14294.032,14294.332,NA,NA,11726.765,11726.898,12433.732,12433.765,NA,NA
432,NA,NA,14631.531,14634.531,NA,NA,11727.165,11727.298,12433.898,12433.932,NA,NA
433,NA,NA,14634.564,14634.764,NA,NA,11728.898,11729.098,12433.965,12434.165,NA,NA
434,NA,NA,14635.931,14636.664,NA,NA,11730.232,11730.265,12434.232,12436.932,NA,NA
435,NA,NA,14636.731,14637.498,NA,NA,11730.365,11730.498,12436.965,12437.832,NA,NA
436,NA,NA,14647.564,14652.764,NA,NA,11732.232,11732.398,12438.032,12438.465,NA,NA
437,NA,NA,14653.398,14653.798,NA,NA,11733.198,11733.265,12438.665,12439.432,NA,NA
438,NA,NA,14654.131,14654.198,NA,NA,11733.632,11734.265,12443.298,12443.665,NA,NA
439,NA,NA,14660.631,14660.898,NA,NA,11734.798,11734.998,12446.265,12446.398,NA,NA
440,NA,NA,14720.731,14722.698,NA,NA,11735.198,11757.932,12446.432,12446.465,NA,NA
441,NA,NA,14724.364,14724.664,NA,NA,11758.265,11834.632,12606.565,12606.932,NA,NA
442,NA,NA,14724.764,14746.931,NA,NA,11837.265,11886.898,12607.898,12608.065,NA,NA
443,NA,NA,14747.064,14747.164,NA,NA,11929.832,11936.498,12621.598,12623.998,NA,NA
444,NA,NA,14747.264,14747.364,NA,NA,11936.565,11937.532,12624.032,12624.132,NA,NA
445,NA,NA,14747.431,14747.464,NA,NA,11943.298,11970.598,12625.265,12625.598,NA,NA
446,NA,NA,14749.598,14750.864,NA,NA,11972.098,11992.798,12628.832,12628.998,NA,NA
447,NA,NA,14771.898,14773.131,NA,NA,11992.832,11993.432,12629.398,12629.765,NA,NA
448,NA,NA,14982.031,14982.398,NA,NA,11993.532,11994.665,12630.265,12630.365,NA,NA
449,NA,NA,14984.064,14984.264,NA,NA,11995.565,11995.998,12631.998,12632.132,NA,NA
450,NA,NA,14991.464,14991.764,NA,NA,11996.032,11996.532,12739.732,12740.032,NA,NA
451,NA,NA,14993.164,14994.931,NA,NA,11998.698,12005.098,12745.465,12747.065,NA,NA
452,NA,NA,14995.998,14997.864,NA,NA,12008.332,12012.065,12761.798,12763.132,NA,NA
453,NA,NA,14999.298,14999.764,NA,NA,12012.898,12015.198,12765.165,12765.198,NA,NA
454,NA,NA,15000.031,15000.664,NA,NA,12020.432,12057.332,12765.232,12770.632,NA,NA
455,NA,NA,15135.231,15135.364,NA,NA,12060.198,12061.265,12772.398,12772.465,NA,NA
456,NA,NA,15137.398,15138.298,NA,NA,12064.032,12065.265,12772.532,12780.765,NA,NA
457,NA,NA,15138.631,15138.831,NA,NA,12066.332,12067.498,12780.898,12789.465,NA,NA
458,NA,NA,15139.631,15147.098,NA,NA,12068.165,12070.065,12790.232,12793.165,NA,NA
459,NA,NA,15201.164,15201.564,NA,NA,12070.732,12071.165,12793.198,12793.232,NA,NA
460,NA,NA,15209.464,15209.631,NA,NA,12071.398,12071.565,12793.532,12793.665,NA,NA
461,NA,NA,15211.631,15212.331,NA,NA,12072.965,12073.032,12795.998,12800.565,NA,NA
462,NA,NA,15213.398,15213.564,NA,NA,12083.632,12083.998,12801.198,12801.832,NA,NA
463,NA,NA,15213.631,15213.931,NA,NA,12097.798,12097.898,12801.898,12801.965,NA,NA
464,NA,NA,15213.998,15214.164,NA,NA,12098.065,12098.132,12802.265,12802.798,NA,NA
465,NA,NA,15214.231,15214.431,NA,NA,12098.165,12100.832,12802.932,12805.765,NA,NA
466,NA,NA,15214.464,15214.598,NA,NA,12100.932,12100.965,12821.998,12822.132,NA,NA
467,NA,NA,15215.198,15215.264,NA,NA,12101.032,12101.232,12831.565,12832.065,NA,NA
468,NA,NA,15217.731,15252.964,NA,NA,12104.032,12104.065,12841.898,12841.932,NA,NA
469,NA,NA,15253.364,15302.664,NA,NA,12104.532,12107.832,12842.165,12842.265,NA,NA
470,NA,NA,15302.931,15302.964,NA,NA,12107.932,12138.465,12843.265,12843.565,NA,NA
471,NA,NA,15303.331,15303.864,NA,NA,12141.732,12142.932,12844.532,12844.865,NA,NA
472,NA,NA,15305.631,15306.031,NA,NA,12144.265,12144.398,12844.932,12844.965,NA,NA
473,NA,NA,15306.198,15306.331,NA,NA,12146.932,12151.665,12845.065,12845.232,NA,NA
474,NA,NA,15306.364,15417.098,NA,NA,12153.232,12154.698,12851.598,12851.632,NA,NA
475,NA,NA,15417.198,15467.498,NA,NA,12154.765,12154.898,12851.832,12852.032,NA,NA
476,NA,NA,15584.098,15584.331,NA,NA,12163.765,12170.298,12854.165,12855.265,NA,NA
477,NA,NA,15585.664,15585.764,NA,NA,12178.932,12178.998,12904.198,12904.465,NA,NA
478,NA,NA,15593.764,15593.831,NA,NA,12179.532,12179.598,12905.665,12906.165,NA,NA
479,NA,NA,15594.498,15594.631,NA,NA,12187.398,12188.732,12907.698,12908.632,NA,NA
480,NA,NA,15594.898,15595.131,NA,NA,12188.965,12189.132,12908.798,12909.332,NA,NA
481,NA,NA,15595.331,15595.464,NA,NA,12189.498,12191.598,12929.032,12929.198,NA,NA
482,NA,NA,15600.931,15603.831,NA,NA,12194.732,12281.698,12929.365,12929.565,NA,NA
483,NA,NA,15652.964,15688.431,NA,NA,12282.898,12283.232,12963.898,12963.965,NA,NA
484,NA,NA,15864.964,15869.231,NA,NA,12283.765,12284.065,13010.532,13011.398,NA,NA
485,NA,NA,15873.498,15873.531,NA,NA,12284.165,12284.198,13043.632,13043.865,NA,NA
486,NA,NA,15873.898,15874.331,NA,NA,12284.232,12284.365,13043.898,13044.032,NA,NA
487,NA,NA,15874.598,15874.798,NA,NA,12294.865,12295.065,13057.998,13058.098,NA,NA
488,NA,NA,15874.998,15875.131,NA,NA,12340.998,12341.865,13058.598,13058.865,NA,NA
489,NA,NA,15875.198,15875.498,NA,NA,12347.532,12426.998,13094.098,13094.232,NA,NA
490,NA,NA,15875.598,15876.064,NA,NA,12427.098,12427.198,13097.365,13097.432,NA,NA
491,NA,NA,15879.298,15879.331,NA,NA,12427.332,12433.632,13100.232,13114.098,NA,NA
492,NA,NA,15879.364,15880.464,NA,NA,12433.665,12433.732,13114.265,13114.332,NA,NA
493,NA,NA,15882.931,15883.664,NA,NA,12433.765,12433.898,13116.832,13116.865,NA,NA
494,NA,NA,15893.364,15893.398,NA,NA,12433.932,12433.965,13116.898,13116.965,NA,NA
495,NA,NA,15893.731,15893.764,NA,NA,12434.165,12434.232,13121.265,13121.665,NA,NA
496,NA,NA,15896.231,15897.264,NA,NA,12436.932,12436.965,13122.498,13129.898,NA,NA
497,NA,NA,15898.298,15898.398,NA,NA,12437.832,12438.032,13129.998,13130.032,NA,NA
498,NA,NA,15899.598,15907.564,NA,NA,12438.465,12438.665,13130.065,13130.332,NA,NA
499,NA,NA,15912.298,15918.398,NA,NA,12439.432,12443.298,13131.432,13131.932,NA,NA
500,NA,NA,15918.464,15918.698,NA,NA,12443.665,12446.265,13131.965,13138.365,NA,NA
501,NA,NA,15919.131,15919.531,NA,NA,12446.398,12446.432,13140.632,13141.765,NA,NA
502,NA,NA,15919.631,15919.664,NA,NA,12446.465,12606.565,13142.198,13145.132,NA,NA
503,NA,NA,15919.698,15919.798,NA,NA,12606.932,12607.898,13145.398,13145.598,NA,NA
504,NA,NA,15920.431,15927.664,NA,NA,12608.065,12621.598,13146.432,13146.732,NA,NA
505,NA,NA,15927.731,15928.831,NA,NA,12623.998,12624.032,13146.798,13151.532,NA,NA
506,NA,NA,15928.898,15932.431,NA,NA,12624.132,12625.265,13154.165,13156.198,NA,NA
507,NA,NA,16264.898,16266.031,NA,NA,12625.598,12628.832,13156.265,13156.532,NA,NA
508,NA,NA,16266.098,16266.798,NA,NA,12628.998,12629.398,13165.765,13166.365,NA,NA
509,NA,NA,16266.831,16268.631,NA,NA,12629.765,12630.265,13166.898,13167.132,NA,NA
510,NA,NA,16272.498,16284.698,NA,NA,12630.365,12631.998,13177.132,13177.865,NA,NA
511,NA,NA,16285.098,16285.298,NA,NA,12632.132,12632.298,13177.965,13178.432,NA,NA
512,NA,NA,16285.331,16285.364,NA,NA,12730.198,12731.165,13179.965,13181.865,NA,NA
513,NA,NA,16285.464,16295.131,NA,NA,12731.232,12731.298,13183.665,13185.365,NA,NA
514,NA,NA,16296.331,16297.631,NA,NA,12731.398,12731.432,13185.432,13185.665,NA,NA
515,NA,NA,16298.564,16299.131,NA,NA,12731.465,12739.732,13186.232,13186.298,NA,NA
