"X1","Contact_Right_start","Contact_Right_stop","Right_start","Right_stop","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop","Huddle_Center_start","Huddle_Center_stop"
714,8326.466,8342.7,7601.5,7601.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,8343.433,8343.466,7601.666,7601.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,8344.233,8347.933,7603.966,7629.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,8347.966,8350.266,7629.633,7629.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,8350.9,8373.333,7629.833,7681.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,8374.633,8375.2,7687.766,7729.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,8375.5,8378.866,7729.7,7730.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,8378.933,8404.1,7730.6,7730.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,8404.333,8467.2,7731.1,7731.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,8468,8470.2,7731.3,7757.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,8470.666,8471.533,7768.433,7768.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,8519.366,8529.766,7772.5,7796.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,8553.333,8554.666,7796.2,7861.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,8555.033,8562.633,7861.9,7861.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,8563.033,8563.433,7862,7862.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,8604.3,8604.733,7862.166,7862.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,8605.166,8605.2,7862.3,7862.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,8605.233,8608.1,7862.4,7862.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,8609.466,8610.6,7862.533,7862.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,8629.666,8630.4,7863.933,7864.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,8630.433,8643.966,7867.166,7867.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,8644.2,8644.233,7868.566,7868.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,8707.066,8707.166,7869.033,7869.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,8708.6,8709.6,7871.1,7871.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,8709.766,8709.866,7872.566,7913.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,8732.9,8733.233,7914.333,7915.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,8733.3,8740.033,7921.033,7921.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,8740.5,8740.566,7932.766,7933.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,8751.666,8751.966,7935.866,7955.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,8765.966,8766.166,7964.366,7976.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,8874.6,8875.433,7976.466,7976.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,8876.433,8876.733,7976.566,7976.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,8878,8882.633,7976.766,7978.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,8923.033,8931.633,7978.7,7981.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,8983.166,8992.033,7982.333,7989.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,9057.633,9057.8,7990.066,7991.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,9058.3,9062.033,7992.4,7993.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,9063.233,9064.566,7993.933,7998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,9066.633,9078.6,8002.066,8003.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,9083.1,9092.066,8003.466,8003.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,9217.833,9218.033,8004.733,8005.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,9218.066,9233.766,8008.733,8039.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,9254.933,9255.466,8039.933,8040.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,9255.533,9256.1,8040.466,8053.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,9278.366,9278.5,8054.8,8054.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,9278.533,9278.733,8059.233,8059.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,9278.9,9279,8059.5,8060.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,9279.166,9279.2,8060.466,8060.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,9281,9281.1,8060.666,8063.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,9281.133,9292.9,8064.2,8065.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,9297.7,9299.033,8065.4,8067.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,9321.666,9325.266,8101.966,8102.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,9325.3,9325.666,8103.9,8117.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,9593.533,9593.6,8117.666,8118.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,9593.633,9604.9,8118.9,8128.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,9613.8,9620.766,8128.633,8131.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,9692.433,9694.433,8131.766,8131.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,9694.5,9694.566,8133.066,8191.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,9699.766,9714.366,8223.233,8227.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,9752.6,9759.166,8227.633,8227.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,9841.666,9841.733,8228.066,8231.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,9841.866,9849.733,8231.7,8232.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,9917.733,9918.633,8233.1,8233.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,9918.7,9919.6,8237.533,8238.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,9919.8,9919.933,8238.333,8239.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,9921.1,9925.733,8247.666,8249.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,9928.7,9956.466,8259.833,8319.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,9973.966,9974,8319.833,8320.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,9974.966,9975.9,8322.966,8323.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,10008.5,10009.6,8326.433,8326.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,10078,10100.3,8342.7,8343.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,10100.433,10100.5,8343.466,8344.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,10130.9,12252.033,8347.933,8347.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,12252.066,12255.066,8350.266,8350.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,12383.166,12383.433,8373.333,8374.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,12383.533,12383.866,8375.2,8375.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,12384.333,12386.033,8378.866,8378.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,12386.833,12386.866,8404.1,8404.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,12386.966,12387,8467.2,8468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,12387.033,12387.533,8470.2,8470.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,12387.6,12389.033,8471.533,8476.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,12389.1,12389.166,8496.366,8519.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,12389.2,12392.8,8529.766,8531.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,12396.533,12396.8,8532.166,8532.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,12396.966,12399.866,8552.766,8553.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,12400.2,12400.333,8554.666,8555.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,12400.833,12400.966,8562.633,8563.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,12401,12401.1,8563.433,8604.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,12404.966,12405.7,8604.733,8605.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,12412.533,12413.2,8605.2,8605.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,12414.6,12415.133,8608.1,8609.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,12415.2,12416.2,8610.6,8619.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,12419.866,12420,8625.666,8629.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,12510.5,12510.533,8630.4,8630.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,12510.833,12510.966,8643.966,8644.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,12511.033,12511.066,8644.233,8646.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,12526.033,12526.666,8684.2,8707.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,12526.833,12537.3,8707.166,8708.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,12578.733,12579.433,8709.6,8709.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,12579.5,12579.566,8709.866,8726.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,12579.766,12581.466,8732.566,8732.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,12761.466,12761.533,8733.233,8733.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,12761.633,12769.2,8740.033,8740.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,12770.566,12775.566,8740.566,8751.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,12896.5,12900.9,8751.966,8765.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,12912.466,12912.5,8766.166,8788.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,12947.533,12947.666,8819.333,8874.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,12948.1,12948.366,8875.433,8876.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,12958.233,12958.466,8876.733,8878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,12963.1,12965.066,8882.633,8889.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,12965.466,12967.4,8894.733,8923.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,12968.433,12970.633,8931.633,8932.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,12970.7,12972.566,8976.633,8978.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,12973.033,12973.366,8992.033,8995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,12973.633,12974.566,9015.533,9057.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,12974.633,12975.5,9057.8,9058.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,12975.566,12977.366,9062.033,9063.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,12977.733,12978.4,9064.566,9066.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,12978.433,12979,9078.6,9083.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,12979.233,12981.066,9092.066,9097.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,12981.266,12981.533,9122.8,9197.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,13025.1,13025.133,9202.4,9217.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,13025.3,13025.433,9218.033,9218.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,13031,13031.366,9233.766,9235.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,13031.433,13031.933,9254.566,9254.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,13034,13034.2,9255.466,9255.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,13035,13035.166,9256.1,9278.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,13035.366,13035.5,9278.5,9278.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,13035.633,13037.733,9278.733,9278.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,13254,13255.266,9279,9279.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,13255.3,13263.6,9279.2,9281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,13300.733,13301.3,9281.1,9281.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,13301.966,13302,9292.9,9297.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,13302.166,13302.4,9299.033,9299.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,13302.433,13302.466,9310.8,9321.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,13302.5,13302.7,9325.266,9325.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,13302.9,13302.966,9325.666,9360.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,13303.1,13303.366,9545.8,9593.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,13303.433,13303.566,9593.6,9593.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,13303.7,13304.866,9604.9,9613.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,13305.2,13306.533,9620.766,9621.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,13306.566,13309.133,9670.1,9692.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,13309.233,13310.8,9694.433,9694.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,13310.833,13320.333,9694.566,9699.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,13321.333,13321.733,9714.366,9727.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,13321.8,13322.466,9730.566,9730.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,13379.5,13379.566,9732.966,9752.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,13381.6,13381.666,9759.166,9761.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,13382.366,13383.166,9803.466,9823.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,13386.2,13388.066,9829.6,9841.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,13444,13444.033,9841.733,9841.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,13444.433,13444.5,9849.733,9853.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,13444.7,13445.5,9908.833,9917.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,13445.7,13445.733,9918.633,9918.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,13445.9,13446.033,9919.6,9919.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,13446.133,13446.9,9919.933,9921.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,13450.5,13457.866,9925.733,9928.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,13458.1,13459.466,9956.466,9973.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,13459.533,13467,9974,9974.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,13467.233,13467.266,9975.9,10008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,13467.3,13467.6,10009.6,10011.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,13467.866,13468.133,10020.666,10029.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,13473.3,13473.7,10066.166,10078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,13473.833,13476.033,10100.3,10100.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,13528.633,13531.1,10100.5,10101.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,13533.1,13533.466,12252.033,12252.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,13534.133,13543.833,12255.066,12285.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,13543.9,13546,12369.8,12383.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,13659.566,13659.733,12383.433,12383.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,13659.866,13660,12383.866,12384.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,13752.766,13760.499,12386.033,12386.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,13760.532,13765.666,12386.866,12386.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,13768.799,13768.899,12387,12387.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,13769.366,13770.566,12387.533,12387.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,13770.632,13775.932,12389.033,12389.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,13776.199,13782.666,12389.166,12389.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,13782.732,13783.066,12392.8,12396.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,13783.666,13783.732,12396.8,12396.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,13785.832,13787.232,12399.866,12400.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,13788.099,13789.999,12400.333,12400.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,13804.866,13805.632,12400.966,12401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,13805.732,13820.932,12401.1,12404.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,13830.766,13831.132,12405.7,12407.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,13872.732,13873.299,12410.566,12412.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,13873.999,13874.099,12413.2,12414.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,13874.632,13874.866,12415.133,12415.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,13876.232,13877.266,12416.2,12419.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,13877.666,13885.366,12420,12424.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,13887.299,13888.632,12485.866,12510.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,13888.966,13890.532,12510.533,12510.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,13892.066,13892.666,12510.966,12511.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,13902.299,13906.932,12511.066,12526.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,13970.332,13970.366,12526.666,12526.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,13970.399,13970.566,12537.3,12578.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,13970.599,13970.632,12579.433,12579.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,14254.099,14254.332,12579.566,12579.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,14316.266,14316.866,12581.466,12582.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,14316.999,14317.366,12665.233,12761.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,14318.032,14319.466,12761.533,12761.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,14319.732,14322.166,12769.2,12770.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,14359.899,14360.132,12775.566,12831.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,14360.166,14360.299,12890.566,12896.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,14361.832,14362.099,12900.9,12912.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,14383.966,14394.966,12912.5,12947.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,14395.266,14395.499,12947.666,12948.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,14397.132,14403.266,12948.366,12958.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,14403.466,14404.432,12958.466,12963.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,14718.699,14718.732,12965.066,12965.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,14718.899,14718.932,12967.4,12968.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,14719.132,14726.699,12970.633,12970.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,14730.732,14733.399,12972.566,12973.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,14758.432,14758.699,12973.366,12973.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,14758.966,14772.732,12974.566,12974.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,14790.332,14791.732,12975.5,12975.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,14796.866,14798.266,12977.366,12977.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,14798.399,14798.532,12978.4,12978.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,14798.632,14799.432,12979,12979.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,14864.466,14866.132,12981.066,12981.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,14866.299,14866.432,12981.533,12992.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,14866.532,14869.499,13025.566,13031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,14869.599,14870.032,13031.366,13031.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,14897.866,14897.932,13031.933,13034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,14898.166,14898.632,13034.2,13035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,14899.866,14903.299,13035.166,13035.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,14904.266,14904.332,13035.5,13035.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,14904.599,14904.866,13037.733,13181.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,14905.199,14906.699,13253.633,13254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,14918.166,14930.999,13255.266,13255.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,14931.799,14935.732,13263.6,13300.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,15073.666,15076.266,13301.3,13301.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,15151.399,15153.799,13302,13302.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,15154.299,15154.332,13302.4,13302.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,15235.332,15235.366,13302.466,13302.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,15235.599,15235.766,13302.7,13302.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,15235.866,15235.999,13302.966,13303.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,15236.066,15239.432,13303.366,13303.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,15240.232,15242.632,13303.566,13303.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,15269.832,15269.866,13304.866,13305.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,15326.699,15326.732,13306.533,13306.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,15350.499,15352.666,13309.133,13309.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,15352.866,15359.399,13310.8,13310.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,15362.699,15391.366,13320.333,13321.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,15391.399,15395.666,13321.733,13321.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,15395.699,15403.066,13322.466,13379.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,15408.532,15410.432,13379.566,13381.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,15411.099,15470.599,13381.666,13382.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,15470.666,15470.699,13383.166,13386.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,15470.732,15480.732,13388.066,13444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,15480.799,15482.866,13444.033,13444.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,15482.932,15492.132,13444.5,13444.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,15794.699,15794.999,13445.5,13445.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,15797.799,15799.799,13445.733,13445.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,15799.866,15807.332,13446.033,13446.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,15809.699,15811.332,13446.9,13450.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,15813.199,15813.366,13457.866,13458.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,15813.699,15813.766,13459.466,13459.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,15813.832,15814.232,13467,13467.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,15814.299,15819.366,13467.266,13467.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,15820.932,15821.432,13467.6,13467.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,15821.766,15829.632,13468.133,13473.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,15830.566,15830.699,13473.7,13473.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,15830.832,15855.699,13476.033,13528.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,15855.799,15856.666,13531.1,13533.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,15857.332,15857.432,13533.466,13534.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,15859.332,15859.866,13543.833,13543.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,15860.166,15860.932,13546,13659.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,15861.132,15862.899,13659.733,13659.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,16144.299,16144.432,13660,13734.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
