"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
209,NA,NA,6311.666,6311.832,6943.332,6943.532,1527.333,1528.1,1534.066,1534.133,NA,NA
210,NA,NA,6311.866,6311.966,6943.632,6943.832,1529.1,1530.066,1534.166,1534.266,NA,NA
211,NA,NA,6312.066,6312.166,6943.932,6944.032,1530.133,1532,1571.533,1573.6,NA,NA
212,NA,NA,6315.299,6316.166,6945.299,6947.766,1532.933,1533.133,1573.666,1573.733,NA,NA
213,NA,NA,6325.566,6325.932,6950.199,6951.266,1533.633,1534.066,1574.066,1574.466,NA,NA
214,NA,NA,6326.099,6326.166,6951.599,6951.666,1534.133,1534.166,1574.933,1576.133,NA,NA
215,NA,NA,6329.566,6330.332,6951.832,6952.932,1534.266,1540.233,1579.466,1579.666,NA,NA
216,NA,NA,6460.199,6469.632,6957.666,6957.699,1546.7,1547.6,1581.133,1581.4,NA,NA
217,NA,NA,6499.832,6503.099,6960.966,6961.299,1550.766,1551.066,1581.666,1582.266,NA,NA
218,NA,NA,6511.999,6537.566,6961.499,6962.632,1551.1,1551.2,1598.266,1598.333,NA,NA
219,NA,NA,6539.499,6663.799,6965.232,6965.399,1555.866,1571.533,1601.933,1602.666,NA,NA
220,NA,NA,6663.832,6663.866,6965.866,6967.332,1573.6,1573.666,1602.733,1604.8,NA,NA
221,NA,NA,6664.132,6664.332,6967.499,6977.166,1573.733,1574.066,1605,1605.066,NA,NA
222,NA,NA,6667.532,6668.099,6977.232,7106.366,1574.466,1574.933,1605.333,1606.8,NA,NA
223,NA,NA,6668.799,6669.832,7106.366,7171.799,1576.133,1579.466,1609.2,1612.866,NA,NA
224,NA,NA,6669.932,6672.532,7171.832,7171.899,1579.666,1581.133,1613.066,1613.266,NA,NA
225,NA,NA,6675.599,6680.899,7173.466,7191.899,1581.4,1581.666,1613.466,1615.6,NA,NA
226,NA,NA,6683.366,6683.499,7239.799,7506.499,1582.266,1598.266,1615.866,1617.733,NA,NA
227,NA,NA,6683.966,6688.066,7506.599,7541.766,1598.333,1601.933,1621.2,1625.133,NA,NA
228,NA,NA,6871.632,6872.232,7544.432,7546.032,1602.666,1602.733,1625.533,1625.933,NA,NA
229,NA,NA,6872.332,6874.899,7548.899,7552.199,1604.8,1605,1626.733,1630.333,NA,NA
230,NA,NA,6880.166,6881.899,7552.332,7552.532,1605.066,1605.333,1631.4,1631.6,NA,NA
231,NA,NA,6886.932,6901.666,7554.466,7560.999,1606.8,1609.2,1631.733,1632.8,NA,NA
232,NA,NA,6940.232,6943.332,7561.366,7561.499,1612.866,1613.066,1650.733,1650.8,NA,NA
233,NA,NA,6943.532,6943.632,7627.632,7629.166,1613.266,1613.466,1651,1651.133,NA,NA
234,NA,NA,6943.832,6943.932,7629.199,7629.266,1615.6,1615.866,1651.2,1651.266,NA,NA
235,NA,NA,6944.032,6945.299,7629.432,7630.566,1617.733,1621.2,1654.666,1655.066,NA,NA
236,NA,NA,6947.766,6950.199,7631.266,7631.632,1625.133,1625.533,1656.2,1656.266,NA,NA
237,NA,NA,6951.266,6951.599,7631.832,7671.732,1625.933,1626.733,1657.466,1657.533,NA,NA
238,NA,NA,6951.666,6951.832,7671.966,7672.566,1630.333,1631.4,1657.6,1659,NA,NA
239,NA,NA,6952.932,6957.666,7672.732,7672.766,1631.6,1631.733,1659.066,1659.466,NA,NA
240,NA,NA,6957.699,6960.966,7672.799,7673.566,1632.8,1650.733,1659.866,1660.6,NA,NA
241,NA,NA,6961.299,6961.499,7674.099,7675.266,1650.8,1651,1660.733,1661.866,NA,NA
242,NA,NA,6962.632,6965.232,7675.666,7675.732,1651.133,1651.2,1662.866,1663.066,NA,NA
243,NA,NA,6965.399,6965.866,7675.899,7676.032,1651.266,1654.666,1667.333,1668.333,NA,NA
244,NA,NA,6967.332,6967.499,7676.299,7676.666,1655.066,1656.2,1668.6,1668.733,NA,NA
245,NA,NA,6977.166,6977.232,8026.699,8029.599,1656.266,1657.466,1669.133,1677.2,NA,NA
246,NA,NA,7171.799,7171.832,8029.932,8030.066,1657.533,1657.6,1677.266,1677.866,NA,NA
247,NA,NA,7171.899,7173.466,8030.199,8030.266,1659,1659.066,1678.4,1678.6,NA,NA
248,NA,NA,7191.899,7239.799,8030.332,8122.332,1659.466,1659.866,1678.533,1678.8,NA,NA
249,NA,NA,7506.499,7506.599,8142.499,8173.532,1660.6,1660.733,1678.933,1679,NA,NA
250,NA,NA,7541.766,7544.432,8199.866,8232.366,1661.866,1662.866,1898.9,1908.966,NA,NA
251,NA,NA,7546.032,7548.899,8356.999,8363.566,1663.066,1667.333,1909.033,1909.066,NA,NA
252,NA,NA,7552.199,7552.332,8368.166,8370.332,1668.333,1668.6,1909.166,1909.233,NA,NA
253,NA,NA,7552.532,7554.466,8506.032,8630.366,1668.733,1669.133,1909.366,1909.433,NA,NA
254,NA,NA,7560.999,7561.366,10019.566,10022.599,1677.2,1677.266,1909.566,1910.966,NA,NA
255,NA,NA,7561.499,7627.632,10022.932,10023.999,1677.866,1678.4,1911,1914.366,NA,NA
256,NA,NA,7629.166,7629.199,10024.332,10030.132,1678.6,1678.533,1916.133,1917.1,NA,NA
257,NA,NA,7629.266,7629.432,10034.099,10034.532,1678.8,1678.933,1918.2,1919.433,NA,NA
258,NA,NA,7630.566,7631.266,10038.232,10038.432,1679,1679.333,1937.266,1937.5,NA,NA
