"X1","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Center_start","Center_stop","Unknown_start","Unknown_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Contact_Center_start","Contact_Center_stop"
671,18932.581,18932.881,NA,NA,NA,NA,NA,NA,16457.415,16458.248,18434.714,18447.347,NA,NA
672,18933.181,18942.181,NA,NA,NA,NA,NA,NA,16459.581,16474.181,18447.747,18450.747,NA,NA
673,18943.481,18944.347,NA,NA,NA,NA,NA,NA,16488.248,16505.815,18451.014,18451.514,NA,NA
674,18944.447,18944.581,NA,NA,NA,NA,NA,NA,16812.348,16841.448,18458.347,18463.281,NA,NA
675,18945.081,18945.847,NA,NA,NA,NA,NA,NA,16974.348,17026.648,18464.081,18464.281,NA,NA
676,18966.447,18979.381,NA,NA,NA,NA,NA,NA,17027.648,17027.748,18466.547,18466.681,NA,NA
677,19244.647,19245.314,NA,NA,NA,NA,NA,NA,17040.881,17046.015,18466.747,18466.947,NA,NA
678,19245.547,19245.681,NA,NA,NA,NA,NA,NA,17048.115,17049.215,18468.414,18468.547,NA,NA
679,19247.047,19317.547,NA,NA,NA,NA,NA,NA,17106.848,17119.148,18468.614,18472.881,NA,NA
680,19319.581,19319.747,NA,NA,NA,NA,NA,NA,17122.081,17123.881,18473.414,18476.847,NA,NA
681,19455.814,19466.047,NA,NA,NA,NA,NA,NA,17128.081,17136.681,18479.914,18480.047,NA,NA
682,19468.614,19491.314,NA,NA,NA,NA,NA,NA,17274.048,17281.315,18480.147,18480.181,NA,NA
683,19632.314,19632.514,NA,NA,NA,NA,NA,NA,17337.348,17339.348,18480.281,18480.414,NA,NA
684,19648.614,19653.247,NA,NA,NA,NA,NA,NA,17340.215,17340.281,18481.081,18483.881,NA,NA
685,19818.681,19826.047,NA,NA,NA,NA,NA,NA,17340.315,17340.715,18484.014,18484.081,NA,NA
686,19826.481,19826.847,NA,NA,NA,NA,NA,NA,17343.581,17344.448,18488.814,18492.881,NA,NA
687,19872.881,19872.981,NA,NA,NA,NA,NA,NA,17366.981,17368.781,18493.581,18494.114,NA,NA
688,19874.347,19874.581,NA,NA,NA,NA,NA,NA,17370.481,17371.081,18494.481,18494.681,NA,NA
689,19877.314,19888.647,NA,NA,NA,NA,NA,NA,17376.015,17377.148,18494.747,18495.014,NA,NA
690,20235.881,20237.847,NA,NA,NA,NA,NA,NA,17555.581,17617.848,18500.947,18508.814,NA,NA
691,20239.314,20239.581,NA,NA,NA,NA,NA,NA,17622.681,17624.981,18509.014,18509.081,NA,NA
692,20242.614,20273.114,NA,NA,NA,NA,NA,NA,17709.315,17710.515,18510.814,18512.181,NA,NA
693,20511.481,20518.181,NA,NA,NA,NA,NA,NA,17710.548,17852.481,18514.314,18514.547,NA,NA
694,20904.614,20908.281,NA,NA,NA,NA,NA,NA,18045.514,18045.947,18514.847,18515.981,NA,NA
695,20924.714,20926.614,NA,NA,NA,NA,NA,NA,18046.347,18050.381,18516.247,18517.047,NA,NA
696,20926.714,20927.514,NA,NA,NA,NA,NA,NA,18051.181,18059.114,18517.514,18517.781,NA,NA
697,20927.881,20931.281,NA,NA,NA,NA,NA,NA,18059.581,18067.681,18517.914,18519.247,NA,NA
698,20980.081,20980.314,NA,NA,NA,NA,NA,NA,18067.914,18068.881,18519.314,18520.114,NA,NA
699,21006.747,21007.281,NA,NA,NA,NA,NA,NA,18069.014,18069.047,18533.047,18533.681,NA,NA
700,21007.581,21012.781,NA,NA,NA,NA,NA,NA,18069.081,18069.147,18534.014,18537.114,NA,NA
701,21020.614,21026.547,NA,NA,NA,NA,NA,NA,18069.347,18069.981,18542.647,18545.747,NA,NA
702,21144.847,21150.514,NA,NA,NA,NA,NA,NA,18070.914,18071.381,18570.114,18572.114,NA,NA
703,21167.847,21175.714,NA,NA,NA,NA,NA,NA,18072.247,18072.447,18572.347,18572.381,NA,NA
704,21180.914,21228.481,NA,NA,NA,NA,NA,NA,18072.514,18074.281,18573.047,18573.214,NA,NA
705,21236.714,21238.714,NA,NA,NA,NA,NA,NA,18080.414,18081.981,18579.614,18579.881,NA,NA
706,21394.047,21394.147,NA,NA,NA,NA,NA,NA,18082.014,18082.047,18579.981,18580.847,NA,NA
707,21394.181,21394.214,NA,NA,NA,NA,NA,NA,18082.114,18082.447,18638.014,18638.514,NA,NA
708,21394.381,21395.614,NA,NA,NA,NA,NA,NA,18082.814,18082.847,18652.314,18654.481,NA,NA
709,21396.014,21396.081,NA,NA,NA,NA,NA,NA,18084.881,18132.714,18657.981,18659.314,NA,NA
710,21396.214,21398.214,NA,NA,NA,NA,NA,NA,18135.114,18157.681,18727.214,18728.747,NA,NA
711,21398.614,21399.981,NA,NA,NA,NA,NA,NA,18199.047,18199.114,18729.147,18729.747,NA,NA
712,21400.281,21400.614,NA,NA,NA,NA,NA,NA,18199.181,18199.214,18729.947,18748.747,NA,NA
713,21404.547,21407.447,NA,NA,NA,NA,NA,NA,18211.881,18212.147,18749.214,18749.347,NA,NA
714,21458.647,21458.714,NA,NA,NA,NA,NA,NA,18229.414,18230.081,18753.481,18753.647,NA,NA
715,21458.881,21461.947,NA,NA,NA,NA,NA,NA,18230.947,18245.614,18754.447,18766.247,NA,NA
716,21476.414,21476.481,NA,NA,NA,NA,NA,NA,18245.714,18247.481,18766.514,18766.581,NA,NA
717,21477.481,21478.114,NA,NA,NA,NA,NA,NA,18278.881,18279.414,18766.647,18767.447,NA,NA
718,21478.781,21481.514,NA,NA,NA,NA,NA,NA,18283.681,18309.381,18768.981,18769.414,NA,NA
719,21528.647,21530.481,NA,NA,NA,NA,NA,NA,18309.614,18309.881,18769.681,18769.747,NA,NA
720,21600,21600,NA,NA,NA,NA,NA,NA,18309.914,18309.981,18773.147,18773.214,NA,NA
721,NA,NA,NA,NA,NA,NA,NA,NA,18310.047,18310.347,18773.947,18777.681,NA,NA
722,NA,NA,NA,NA,NA,NA,NA,NA,18312.514,18314.047,18796.614,18798.481,NA,NA
723,NA,NA,NA,NA,NA,NA,NA,NA,18314.547,18315.214,18798.614,18800.347,NA,NA
724,NA,NA,NA,NA,NA,NA,NA,NA,18407.714,18434.714,18800.747,18801.281,NA,NA
725,NA,NA,NA,NA,NA,NA,NA,NA,18447.347,18447.747,18801.814,18802.181,NA,NA
726,NA,NA,NA,NA,NA,NA,NA,NA,18450.747,18451.014,18815.314,18815.614,NA,NA
727,NA,NA,NA,NA,NA,NA,NA,NA,18451.514,18458.347,18816.847,18816.947,NA,NA
728,NA,NA,NA,NA,NA,NA,NA,NA,18463.281,18464.081,18818.214,18822.681,NA,NA
729,NA,NA,NA,NA,NA,NA,NA,NA,18464.281,18466.547,18851.914,18878.647,NA,NA
730,NA,NA,NA,NA,NA,NA,NA,NA,18466.681,18466.747,18879.981,18880.714,NA,NA
731,NA,NA,NA,NA,NA,NA,NA,NA,18466.947,18468.414,18880.914,18881.047,NA,NA
732,NA,NA,NA,NA,NA,NA,NA,NA,18468.547,18468.614,18881.181,18881.447,NA,NA
733,NA,NA,NA,NA,NA,NA,NA,NA,18472.881,18473.414,18994.214,19028.114,NA,NA
734,NA,NA,NA,NA,NA,NA,NA,NA,18476.847,18479.914,19040.514,19055.647,NA,NA
735,NA,NA,NA,NA,NA,NA,NA,NA,18480.047,18480.147,19081.481,19081.547,NA,NA
736,NA,NA,NA,NA,NA,NA,NA,NA,18480.181,18480.281,19081.581,19081.614,NA,NA
737,NA,NA,NA,NA,NA,NA,NA,NA,18480.414,18481.081,19081.647,19090.047,NA,NA
738,NA,NA,NA,NA,NA,NA,NA,NA,18483.881,18484.014,19090.314,19091.514,NA,NA
739,NA,NA,NA,NA,NA,NA,NA,NA,18484.081,18488.814,19095.981,19096.181,NA,NA
740,NA,NA,NA,NA,NA,NA,NA,NA,18492.881,18493.581,19097.481,19099.181,NA,NA
741,NA,NA,NA,NA,NA,NA,NA,NA,18494.114,18494.481,19099.881,19101.947,NA,NA
742,NA,NA,NA,NA,NA,NA,NA,NA,18494.681,18494.747,19122.581,19122.747,NA,NA
743,NA,NA,NA,NA,NA,NA,NA,NA,18495.014,18500.947,19122.847,19122.881,NA,NA
744,NA,NA,NA,NA,NA,NA,NA,NA,18508.814,18509.014,19123.114,19130.781,NA,NA
745,NA,NA,NA,NA,NA,NA,NA,NA,18509.081,18510.814,19130.914,19151.447,NA,NA
746,NA,NA,NA,NA,NA,NA,NA,NA,18512.181,18514.314,19151.514,19155.281,NA,NA
747,NA,NA,NA,NA,NA,NA,NA,NA,18514.547,18514.847,19155.581,19155.681,NA,NA
748,NA,NA,NA,NA,NA,NA,NA,NA,18515.981,18516.247,19160.147,19160.447,NA,NA
749,NA,NA,NA,NA,NA,NA,NA,NA,18517.047,18517.514,19160.814,19164.181,NA,NA
750,NA,NA,NA,NA,NA,NA,NA,NA,18517.781,18517.914,19165.514,19165.614,NA,NA
751,NA,NA,NA,NA,NA,NA,NA,NA,18519.247,18519.314,19165.681,19165.981,NA,NA
752,NA,NA,NA,NA,NA,NA,NA,NA,18537.114,18542.647,19166.247,19167.314,NA,NA
753,NA,NA,NA,NA,NA,NA,NA,NA,18545.747,18570.114,19167.481,19167.514,NA,NA
754,NA,NA,NA,NA,NA,NA,NA,NA,18572.114,18572.347,19167.547,19170.514,NA,NA
755,NA,NA,NA,NA,NA,NA,NA,NA,18572.381,18573.047,19171.447,19176.747,NA,NA
756,NA,NA,NA,NA,NA,NA,NA,NA,18573.214,18579.614,19176.881,19179.414,NA,NA
757,NA,NA,NA,NA,NA,NA,NA,NA,18579.881,18579.981,19193.147,19193.281,NA,NA
758,NA,NA,NA,NA,NA,NA,NA,NA,18580.847,18582.214,19195.347,19218.247,NA,NA
759,NA,NA,NA,NA,NA,NA,NA,NA,18637.914,18638.014,19218.281,19218.681,NA,NA
760,NA,NA,NA,NA,NA,NA,NA,NA,18638.514,18652.314,19218.714,19218.747,NA,NA
761,NA,NA,NA,NA,NA,NA,NA,NA,18659.314,18659.581,19218.814,19218.947,NA,NA
762,NA,NA,NA,NA,NA,NA,NA,NA,18728.747,18729.147,19220.014,19220.047,NA,NA
763,NA,NA,NA,NA,NA,NA,NA,NA,18729.747,18729.947,19220.147,19220.181,NA,NA
764,NA,NA,NA,NA,NA,NA,NA,NA,18748.747,18749.214,19221.247,19221.414,NA,NA
765,NA,NA,NA,NA,NA,NA,NA,NA,18749.347,18753.481,19222.514,19222.547,NA,NA
766,NA,NA,NA,NA,NA,NA,NA,NA,18753.647,18754.447,19228.414,19228.481,NA,NA
767,NA,NA,NA,NA,NA,NA,NA,NA,18766.247,18766.514,19229.681,19229.881,NA,NA
768,NA,NA,NA,NA,NA,NA,NA,NA,18766.581,18766.647,19229.947,19231.081,NA,NA
769,NA,NA,NA,NA,NA,NA,NA,NA,18767.447,18768.981,19321.081,19323.681,NA,NA
770,NA,NA,NA,NA,NA,NA,NA,NA,18769.414,18769.681,19325.081,19335.581,NA,NA
771,NA,NA,NA,NA,NA,NA,NA,NA,18769.747,18773.147,19335.647,19351.847,NA,NA
772,NA,NA,NA,NA,NA,NA,NA,NA,18773.214,18773.947,19352.381,19386.847,NA,NA
773,NA,NA,NA,NA,NA,NA,NA,NA,18777.681,18796.614,19398.447,19399.447,NA,NA
774,NA,NA,NA,NA,NA,NA,NA,NA,18798.481,18798.614,19402.681,19402.881,NA,NA
775,NA,NA,NA,NA,NA,NA,NA,NA,18800.347,18800.747,19404.647,19404.847,NA,NA
776,NA,NA,NA,NA,NA,NA,NA,NA,18801.281,18801.814,19405.114,19405.447,NA,NA
777,NA,NA,NA,NA,NA,NA,NA,NA,18802.181,18815.314,19407.381,19407.614,NA,NA
778,NA,NA,NA,NA,NA,NA,NA,NA,18815.614,18816.847,19514.881,19516.214,NA,NA
779,NA,NA,NA,NA,NA,NA,NA,NA,18816.947,18818.214,19516.247,19527.714,NA,NA
780,NA,NA,NA,NA,NA,NA,NA,NA,18822.681,18851.914,19549.481,19563.147,NA,NA
781,NA,NA,NA,NA,NA,NA,NA,NA,18878.647,18879.981,19565.281,19565.347,NA,NA
782,NA,NA,NA,NA,NA,NA,NA,NA,18880.714,18880.914,19566.981,19567.047,NA,NA
783,NA,NA,NA,NA,NA,NA,NA,NA,18881.047,18881.181,19567.281,19567.514,NA,NA
784,NA,NA,NA,NA,NA,NA,NA,NA,18984.881,18994.214,19568.947,19569.347,NA,NA
785,NA,NA,NA,NA,NA,NA,NA,NA,19028.114,19040.514,19569.481,19577.047,NA,NA
786,NA,NA,NA,NA,NA,NA,NA,NA,19055.647,19081.481,19581.647,19581.714,NA,NA
787,NA,NA,NA,NA,NA,NA,NA,NA,19081.547,19081.581,19582.581,19583.847,NA,NA
788,NA,NA,NA,NA,NA,NA,NA,NA,19081.614,19081.647,19587.681,19590.447,NA,NA
789,NA,NA,NA,NA,NA,NA,NA,NA,19090.047,19090.314,19595.881,19614.781,NA,NA
790,NA,NA,NA,NA,NA,NA,NA,NA,19091.514,19095.981,19616.147,19616.347,NA,NA
791,NA,NA,NA,NA,NA,NA,NA,NA,19096.181,19097.481,19616.481,19622.547,NA,NA
792,NA,NA,NA,NA,NA,NA,NA,NA,19099.181,19099.881,19674.481,19675.847,NA,NA
793,NA,NA,NA,NA,NA,NA,NA,NA,19101.947,19122.581,19678.914,19679.414,NA,NA
794,NA,NA,NA,NA,NA,NA,NA,NA,19122.747,19122.847,19723.914,19724.014,NA,NA
795,NA,NA,NA,NA,NA,NA,NA,NA,19122.881,19123.114,19724.114,19724.647,NA,NA
796,NA,NA,NA,NA,NA,NA,NA,NA,19130.781,19130.914,19724.681,19724.947,NA,NA
797,NA,NA,NA,NA,NA,NA,NA,NA,19151.447,19151.514,19725.414,19727.847,NA,NA
798,NA,NA,NA,NA,NA,NA,NA,NA,19155.281,19155.581,19728.047,19728.547,NA,NA
799,NA,NA,NA,NA,NA,NA,NA,NA,19155.681,19160.147,19728.847,19729.047,NA,NA
800,NA,NA,NA,NA,NA,NA,NA,NA,19160.447,19160.814,19730.714,19733.081,NA,NA
801,NA,NA,NA,NA,NA,NA,NA,NA,19164.181,19165.514,19752.681,19754.047,NA,NA
802,NA,NA,NA,NA,NA,NA,NA,NA,19165.614,19165.681,19765.781,19767.881,NA,NA
803,NA,NA,NA,NA,NA,NA,NA,NA,19165.981,19166.247,19781.581,19781.647,NA,NA
804,NA,NA,NA,NA,NA,NA,NA,NA,19167.314,19167.481,19789.914,19790.281,NA,NA
805,NA,NA,NA,NA,NA,NA,NA,NA,19167.514,19167.547,19790.714,19790.814,NA,NA
806,NA,NA,NA,NA,NA,NA,NA,NA,19170.514,19171.447,19790.847,19791.647,NA,NA
807,NA,NA,NA,NA,NA,NA,NA,NA,19176.747,19176.881,19792.047,19795.114,NA,NA
808,NA,NA,NA,NA,NA,NA,NA,NA,19179.414,19193.147,19795.214,19795.581,NA,NA
809,NA,NA,NA,NA,NA,NA,NA,NA,19193.281,19195.347,19795.714,19813.314,NA,NA
810,NA,NA,NA,NA,NA,NA,NA,NA,19218.247,19218.281,19813.581,19813.714,NA,NA
811,NA,NA,NA,NA,NA,NA,NA,NA,19218.681,19218.714,19814.381,19814.514,NA,NA
812,NA,NA,NA,NA,NA,NA,NA,NA,19218.747,19218.814,19815.647,19815.981,NA,NA
813,NA,NA,NA,NA,NA,NA,NA,NA,19218.947,19220.014,19842.881,19843.114,NA,NA
814,NA,NA,NA,NA,NA,NA,NA,NA,19220.047,19220.147,19889.114,19889.247,NA,NA
815,NA,NA,NA,NA,NA,NA,NA,NA,19220.181,19221.247,19889.347,19889.614,NA,NA
816,NA,NA,NA,NA,NA,NA,NA,NA,19221.414,19222.514,19890.114,19890.847,NA,NA
817,NA,NA,NA,NA,NA,NA,NA,NA,19222.547,19228.414,19890.881,19891.047,NA,NA
818,NA,NA,NA,NA,NA,NA,NA,NA,19228.481,19229.681,19891.714,19892.114,NA,NA
819,NA,NA,NA,NA,NA,NA,NA,NA,19229.881,19229.947,19892.447,19895.614,NA,NA
820,NA,NA,NA,NA,NA,NA,NA,NA,19231.081,19232.414,19895.781,19895.847,NA,NA
821,NA,NA,NA,NA,NA,NA,NA,NA,19237.547,19237.647,19896.814,19897.814,NA,NA
822,NA,NA,NA,NA,NA,NA,NA,NA,19238.514,19238.914,19897.881,19904.781,NA,NA
823,NA,NA,NA,NA,NA,NA,NA,NA,19320.181,19321.081,19913.147,19914.014,NA,NA
824,NA,NA,NA,NA,NA,NA,NA,NA,19323.681,19325.081,19946.447,19946.481,NA,NA
825,NA,NA,NA,NA,NA,NA,NA,NA,19335.581,19335.647,19946.581,19947.047,NA,NA
826,NA,NA,NA,NA,NA,NA,NA,NA,19351.847,19352.381,19947.881,19949.247,NA,NA
827,NA,NA,NA,NA,NA,NA,NA,NA,19386.847,19389.281,19949.314,19949.347,NA,NA
828,NA,NA,NA,NA,NA,NA,NA,NA,19397.847,19398.447,19949.514,19949.814,NA,NA
829,NA,NA,NA,NA,NA,NA,NA,NA,19399.447,19402.681,19949.847,19950.081,NA,NA
830,NA,NA,NA,NA,NA,NA,NA,NA,19402.881,19404.647,19950.147,19950.181,NA,NA
831,NA,NA,NA,NA,NA,NA,NA,NA,19404.847,19405.114,19950.247,19957.147,NA,NA
832,NA,NA,NA,NA,NA,NA,NA,NA,19405.447,19407.381,19965.481,19966.081,NA,NA
833,NA,NA,NA,NA,NA,NA,NA,NA,19407.614,19426.981,19969.847,19970.214,NA,NA
834,NA,NA,NA,NA,NA,NA,NA,NA,19491.981,19514.881,20005.714,20147.447,NA,NA
835,NA,NA,NA,NA,NA,NA,NA,NA,19516.214,19516.247,20166.347,20166.614,NA,NA
836,NA,NA,NA,NA,NA,NA,NA,NA,19527.714,19549.481,20166.747,20171.114,NA,NA
837,NA,NA,NA,NA,NA,NA,NA,NA,19563.147,19565.281,20172.447,20172.781,NA,NA
838,NA,NA,NA,NA,NA,NA,NA,NA,19565.347,19566.981,20172.914,20173.247,NA,NA
839,NA,NA,NA,NA,NA,NA,NA,NA,19567.047,19567.281,20173.314,20175.247,NA,NA
840,NA,NA,NA,NA,NA,NA,NA,NA,19567.514,19568.947,20175.581,20175.647,NA,NA
841,NA,NA,NA,NA,NA,NA,NA,NA,19569.347,19569.481,20176.047,20177.781,NA,NA
842,NA,NA,NA,NA,NA,NA,NA,NA,19577.047,19581.647,20178.581,20179.847,NA,NA
843,NA,NA,NA,NA,NA,NA,NA,NA,19581.714,19582.581,20181.714,20182.514,NA,NA
844,NA,NA,NA,NA,NA,NA,NA,NA,19583.847,19587.681,20183.247,20183.581,NA,NA
845,NA,NA,NA,NA,NA,NA,NA,NA,19590.447,19595.881,20184.981,20185.381,NA,NA
846,NA,NA,NA,NA,NA,NA,NA,NA,19614.781,19616.147,20185.714,20185.781,NA,NA
847,NA,NA,NA,NA,NA,NA,NA,NA,19616.347,19616.481,20185.981,20186.047,NA,NA
848,NA,NA,NA,NA,NA,NA,NA,NA,19622.547,19631.147,20186.647,20186.847,NA,NA
849,NA,NA,NA,NA,NA,NA,NA,NA,19675.847,19675.881,20187.047,20188.914,NA,NA
850,NA,NA,NA,NA,NA,NA,NA,NA,19676.247,19678.914,20189.447,20191.447,NA,NA
851,NA,NA,NA,NA,NA,NA,NA,NA,19679.414,19723.914,20192.181,20192.914,NA,NA
852,NA,NA,NA,NA,NA,NA,NA,NA,19724.014,19724.114,20276.781,20277.247,NA,NA
853,NA,NA,NA,NA,NA,NA,NA,NA,19724.647,19724.681,20277.414,20277.481,NA,NA
854,NA,NA,NA,NA,NA,NA,NA,NA,19724.947,19725.414,20277.581,20294.981,NA,NA
855,NA,NA,NA,NA,NA,NA,NA,NA,19727.847,19728.047,20296.047,20333.247,NA,NA
856,NA,NA,NA,NA,NA,NA,NA,NA,19728.547,19728.847,20333.381,20333.514,NA,NA
857,NA,NA,NA,NA,NA,NA,NA,NA,19729.047,19730.714,20333.581,20339.781,NA,NA
858,NA,NA,NA,NA,NA,NA,NA,NA,19733.081,19752.681,20368.581,20369.547,NA,NA
859,NA,NA,NA,NA,NA,NA,NA,NA,19754.047,19765.781,20372.214,20375.347,NA,NA
860,NA,NA,NA,NA,NA,NA,NA,NA,19767.881,19781.581,20380.014,20380.147,NA,NA
861,NA,NA,NA,NA,NA,NA,NA,NA,19781.647,19789.914,20380.314,20380.447,NA,NA
862,NA,NA,NA,NA,NA,NA,NA,NA,19790.281,19790.714,20420.114,20427.314,NA,NA
863,NA,NA,NA,NA,NA,NA,NA,NA,19790.814,19790.847,20427.781,20428.281,NA,NA
864,NA,NA,NA,NA,NA,NA,NA,NA,19791.647,19792.047,20428.681,20430.314,NA,NA
865,NA,NA,NA,NA,NA,NA,NA,NA,19795.114,19795.214,20433.747,20433.981,NA,NA
866,NA,NA,NA,NA,NA,NA,NA,NA,19795.581,19795.714,20440.247,20441.614,NA,NA
867,NA,NA,NA,NA,NA,NA,NA,NA,19813.314,19813.581,20456.181,20459.414,NA,NA
868,NA,NA,NA,NA,NA,NA,NA,NA,19813.714,19814.381,20465.981,20466.647,NA,NA
869,NA,NA,NA,NA,NA,NA,NA,NA,19814.514,19815.647,20467.647,20467.681,NA,NA
870,NA,NA,NA,NA,NA,NA,NA,NA,19815.981,19817.614,20483.181,20486.147,NA,NA
871,NA,NA,NA,NA,NA,NA,NA,NA,19827.181,19842.881,20487.147,20488.581,NA,NA
872,NA,NA,NA,NA,NA,NA,NA,NA,19843.114,19860.181,20492.147,20492.181,NA,NA
873,NA,NA,NA,NA,NA,NA,NA,NA,19860.614,19860.881,20520.681,20520.714,NA,NA
874,NA,NA,NA,NA,NA,NA,NA,NA,19860.914,19861.047,20531.481,20531.614,NA,NA
875,NA,NA,NA,NA,NA,NA,NA,NA,19861.081,19861.314,20532.714,20532.847,NA,NA
876,NA,NA,NA,NA,NA,NA,NA,NA,19861.447,19866.214,20533.514,20534.514,NA,NA
877,NA,NA,NA,NA,NA,NA,NA,NA,19889.247,19889.347,20535.714,20536.747,NA,NA
878,NA,NA,NA,NA,NA,NA,NA,NA,19889.614,19890.114,20536.781,20536.847,NA,NA
879,NA,NA,NA,NA,NA,NA,NA,NA,19890.847,19890.881,20541.247,20543.514,NA,NA
880,NA,NA,NA,NA,NA,NA,NA,NA,19891.047,19891.714,20547.014,20547.314,NA,NA
881,NA,NA,NA,NA,NA,NA,NA,NA,19892.114,19892.447,20547.547,20551.714,NA,NA
882,NA,NA,NA,NA,NA,NA,NA,NA,19895.614,19895.781,20554.447,20554.847,NA,NA
883,NA,NA,NA,NA,NA,NA,NA,NA,19895.847,19896.814,20555.247,20562.014,NA,NA
884,NA,NA,NA,NA,NA,NA,NA,NA,19897.814,19897.881,20589.114,20591.947,NA,NA
885,NA,NA,NA,NA,NA,NA,NA,NA,19904.781,19907.881,20593.947,20594.514,NA,NA
886,NA,NA,NA,NA,NA,NA,NA,NA,19908.047,19908.281,20594.647,20596.514,NA,NA
887,NA,NA,NA,NA,NA,NA,NA,NA,19914.014,19946.447,20596.981,20597.447,NA,NA
888,NA,NA,NA,NA,NA,NA,NA,NA,19946.481,19946.581,20604.847,20605.114,NA,NA
889,NA,NA,NA,NA,NA,NA,NA,NA,19947.047,19947.881,20605.281,20605.414,NA,NA
890,NA,NA,NA,NA,NA,NA,NA,NA,19949.247,19949.314,20612.081,20612.347,NA,NA
891,NA,NA,NA,NA,NA,NA,NA,NA,19949.347,19949.514,20612.547,20614.047,NA,NA
892,NA,NA,NA,NA,NA,NA,NA,NA,19949.814,19949.847,20619.781,20619.814,NA,NA
893,NA,NA,NA,NA,NA,NA,NA,NA,19950.081,19950.147,20619.847,20619.914,NA,NA
894,NA,NA,NA,NA,NA,NA,NA,NA,19950.181,19950.247,20620.247,20620.281,NA,NA
895,NA,NA,NA,NA,NA,NA,NA,NA,19957.147,19961.614,20620.347,20623.847,NA,NA
896,NA,NA,NA,NA,NA,NA,NA,NA,19966.214,19969.847,20625.247,20625.414,NA,NA
897,NA,NA,NA,NA,NA,NA,NA,NA,19970.214,19970.314,20626.081,20627.881,NA,NA
898,NA,NA,NA,NA,NA,NA,NA,NA,19990.381,20005.714,20628.847,20629.047,NA,NA
899,NA,NA,NA,NA,NA,NA,NA,NA,20147.447,20166.347,20630.114,20631.481,NA,NA
900,NA,NA,NA,NA,NA,NA,NA,NA,20166.614,20166.747,20631.681,20632.081,NA,NA
901,NA,NA,NA,NA,NA,NA,NA,NA,20171.114,20172.447,20637.214,20637.847,NA,NA
902,NA,NA,NA,NA,NA,NA,NA,NA,20172.781,20172.914,20642.247,20642.514,NA,NA
903,NA,NA,NA,NA,NA,NA,NA,NA,20173.247,20173.314,20643.181,20643.381,NA,NA
904,NA,NA,NA,NA,NA,NA,NA,NA,20175.247,20175.581,20643.781,20643.847,NA,NA
905,NA,NA,NA,NA,NA,NA,NA,NA,20175.647,20176.047,20643.914,20645.914,NA,NA
906,NA,NA,NA,NA,NA,NA,NA,NA,20177.781,20178.581,20647.647,20751.314,NA,NA
907,NA,NA,NA,NA,NA,NA,NA,NA,20179.847,20181.714,20842.047,20880.047,NA,NA
908,NA,NA,NA,NA,NA,NA,NA,NA,20182.514,20183.247,20880.214,20888.481,NA,NA
909,NA,NA,NA,NA,NA,NA,NA,NA,20183.581,20184.981,20889.647,20892.681,NA,NA
910,NA,NA,NA,NA,NA,NA,NA,NA,20185.381,20185.714,20909.314,20912.781,NA,NA
911,NA,NA,NA,NA,NA,NA,NA,NA,20185.781,20185.981,20916.681,20920.014,NA,NA
912,NA,NA,NA,NA,NA,NA,NA,NA,20186.047,20186.647,20931.781,20932.914,NA,NA
913,NA,NA,NA,NA,NA,NA,NA,NA,20186.847,20187.047,20936.514,20936.747,NA,NA
914,NA,NA,NA,NA,NA,NA,NA,NA,20188.914,20189.447,20936.947,20959.281,NA,NA
915,NA,NA,NA,NA,NA,NA,NA,NA,20191.447,20192.181,20965.681,20970.714,NA,NA
916,NA,NA,NA,NA,NA,NA,NA,NA,20192.914,20228.814,20970.747,20971.914,NA,NA
917,NA,NA,NA,NA,NA,NA,NA,NA,20273.714,20276.781,20972.714,20972.814,NA,NA
918,NA,NA,NA,NA,NA,NA,NA,NA,20277.247,20277.414,20973.114,20977.414,NA,NA
919,NA,NA,NA,NA,NA,NA,NA,NA,20277.481,20277.581,20977.614,20978.014,NA,NA
920,NA,NA,NA,NA,NA,NA,NA,NA,20294.981,20296.047,21027.481,21040.314,NA,NA
921,NA,NA,NA,NA,NA,NA,NA,NA,20333.247,20333.381,21040.447,21041.547,NA,NA
922,NA,NA,NA,NA,NA,NA,NA,NA,20333.514,20333.581,21041.914,21045.914,NA,NA
923,NA,NA,NA,NA,NA,NA,NA,NA,20339.781,20368.581,21056.014,21057.881,NA,NA
924,NA,NA,NA,NA,NA,NA,NA,NA,20369.547,20372.214,21089.847,21102.214,NA,NA
925,NA,NA,NA,NA,NA,NA,NA,NA,20375.347,20380.014,21123.781,21124.847,NA,NA
926,NA,NA,NA,NA,NA,NA,NA,NA,20380.147,20380.314,21134.614,21135.681,NA,NA
927,NA,NA,NA,NA,NA,NA,NA,NA,20380.447,20385.114,21136.847,21136.981,NA,NA
928,NA,NA,NA,NA,NA,NA,NA,NA,20386.747,20420.114,21138.181,21140.514,NA,NA
929,NA,NA,NA,NA,NA,NA,NA,NA,20427.314,20427.781,21242.147,21242.181,NA,NA
930,NA,NA,NA,NA,NA,NA,NA,NA,20428.281,20428.681,21242.281,21242.414,NA,NA
931,NA,NA,NA,NA,NA,NA,NA,NA,20430.314,20433.747,21242.447,21251.181,NA,NA
932,NA,NA,NA,NA,NA,NA,NA,NA,20433.981,20440.247,21251.581,21251.614,NA,NA
933,NA,NA,NA,NA,NA,NA,NA,NA,20441.614,20441.747,21251.714,21251.781,NA,NA
