"X1","Center_start","Center_stop","Right_start","Right_stop","Contact_Right_start","Contact_Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop"
519,NA,NA,NA,NA,NA,NA,17248.131,17264.431,20641.897,20641.93,NA,NA
520,NA,NA,NA,NA,NA,NA,17264.831,17265.864,20642.297,20662.197,NA,NA
521,NA,NA,NA,NA,NA,NA,17265.897,17266.864,20663.03,20663.097,NA,NA
522,NA,NA,NA,NA,NA,NA,17274.597,17275.297,20668.797,20669.163,NA,NA
523,NA,NA,NA,NA,NA,NA,17296.031,17296.097,20669.197,20669.23,NA,NA
524,NA,NA,NA,NA,NA,NA,17296.164,17296.497,20669.33,20669.397,NA,NA
525,NA,NA,NA,NA,NA,NA,17296.564,17296.697,20669.563,20669.73,NA,NA
526,NA,NA,NA,NA,NA,NA,17333.097,17333.697,20670.097,20691.897,NA,NA
527,NA,NA,NA,NA,NA,NA,17334.497,17335.031,20694.997,20695.03,NA,NA
528,NA,NA,NA,NA,NA,NA,17343.764,17361.664,20711.297,20714.763,NA,NA
529,NA,NA,NA,NA,NA,NA,17361.731,17361.864,20714.997,20715.497,NA,NA
530,NA,NA,NA,NA,NA,NA,17362.731,17365.131,20750.73,20751.263,NA,NA
531,NA,NA,NA,NA,NA,NA,17365.197,17366.064,20752.43,20755.597,NA,NA
532,NA,NA,NA,NA,NA,NA,17369.731,17371.064,20755.697,20755.73,NA,NA
533,NA,NA,NA,NA,NA,NA,17381.331,17382.064,20755.763,20756.397,NA,NA
534,NA,NA,NA,NA,NA,NA,17392.931,17393.564,20756.93,20756.997,NA,NA
535,NA,NA,NA,NA,NA,NA,17394.797,17410.064,20757.03,20757.063,NA,NA
536,NA,NA,NA,NA,NA,NA,17410.431,17410.731,20757.163,20757.297,NA,NA
537,NA,NA,NA,NA,NA,NA,17410.864,17411.064,20757.863,20758.097,NA,NA
538,NA,NA,NA,NA,NA,NA,17411.597,17412.597,20758.197,20758.33,NA,NA
539,NA,NA,NA,NA,NA,NA,17413.431,17413.697,20762.83,20763.397,NA,NA
540,NA,NA,NA,NA,NA,NA,17414.731,17415.364,20764.363,20764.43,NA,NA
541,NA,NA,NA,NA,NA,NA,17420.064,17423.431,20776.43,20778.83,NA,NA
542,NA,NA,NA,NA,NA,NA,17456.097,17456.164,20779.163,20779.23,NA,NA
543,NA,NA,NA,NA,NA,NA,17456.231,17488.164,20779.297,20779.33,NA,NA
544,NA,NA,NA,NA,NA,NA,17489.097,17492.764,20783.597,20783.73,NA,NA
545,NA,NA,NA,NA,NA,NA,17494.831,17500.731,20783.763,20783.797,NA,NA
546,NA,NA,NA,NA,NA,NA,17500.797,17500.997,20784.363,20785.03,NA,NA
547,NA,NA,NA,NA,NA,NA,17501.264,17503.131,20785.763,20787.43,NA,NA
548,NA,NA,NA,NA,NA,NA,17503.264,17509.397,20797.83,20797.897,NA,NA
549,NA,NA,NA,NA,NA,NA,17510.931,17515.064,20806.23,20806.43,NA,NA
550,NA,NA,NA,NA,NA,NA,17592.864,17593.731,20806.63,20806.763,NA,NA
551,NA,NA,NA,NA,NA,NA,17593.997,17600.297,20806.963,20816.763,NA,NA
552,NA,NA,NA,NA,NA,NA,17601.097,17601.264,20817.963,20818.03,NA,NA
553,NA,NA,NA,NA,NA,NA,17602.397,17603.331,20818.83,20824.43,NA,NA
554,NA,NA,NA,NA,NA,NA,17604.064,17604.264,20897.897,20898.03,NA,NA
555,NA,NA,NA,NA,NA,NA,17611.864,17612.131,21082.03,21083.163,NA,NA
556,NA,NA,NA,NA,NA,NA,17615.264,17616.931,21087.163,21087.563,NA,NA
557,NA,NA,NA,NA,NA,NA,17724.531,17724.664,21087.697,21087.763,NA,NA
558,NA,NA,NA,NA,NA,NA,17724.964,17725.831,21087.897,21088.963,NA,NA
559,NA,NA,NA,NA,NA,NA,19496.397,19496.897,21089.03,21089.23,NA,NA
560,NA,NA,NA,NA,NA,NA,19497.33,19502.43,21095.297,21095.63,NA,NA
561,NA,NA,NA,NA,NA,NA,19502.53,19503.33,21120.497,21125.43,NA,NA
562,NA,NA,NA,NA,NA,NA,19503.563,19503.963,21151.03,21154.03,NA,NA
563,NA,NA,NA,NA,NA,NA,19521.763,19522.13,21154.097,21154.763,NA,NA
564,NA,NA,NA,NA,NA,NA,19592.33,19592.597,21154.83,21154.897,NA,NA
565,NA,NA,NA,NA,NA,NA,19593.963,19594.297,21155.03,21164.097,NA,NA
566,NA,NA,NA,NA,NA,NA,19595.23,19596.23,21164.23,21164.363,NA,NA
567,NA,NA,NA,NA,NA,NA,19599.863,19604.83,21406.23,21406.497,NA,NA
568,NA,NA,NA,NA,NA,NA,19606.13,19607.397,21406.563,21407.963,NA,NA
569,NA,NA,NA,NA,NA,NA,19607.497,19607.663,21408.297,21408.697,NA,NA
570,NA,NA,NA,NA,NA,NA,19609.13,19609.863,21408.763,21409.23,NA,NA
571,NA,NA,NA,NA,NA,NA,19610.43,19611.863,21409.43,21412.097,NA,NA
572,NA,NA,NA,NA,NA,NA,19613.33,19614.163,21424.163,21424.563,NA,NA
573,NA,NA,NA,NA,NA,NA,19621.197,19628.497,21424.763,21425.097,NA,NA
574,NA,NA,NA,NA,NA,NA,19634.43,19648.83,21522.03,21522.097,NA,NA
575,NA,NA,NA,NA,NA,NA,19655.63,19655.897,21522.163,21526.83,NA,NA
576,NA,NA,NA,NA,NA,NA,19655.963,19656.097,21528.497,21538.763,NA,NA
577,NA,NA,NA,NA,NA,NA,19656.363,19661.83,21554.763,21554.963,NA,NA
578,NA,NA,NA,NA,NA,NA,20598.497,20598.763,21555.029,21555.096,NA,NA
579,NA,NA,NA,NA,NA,NA,20598.83,20598.897,21555.163,21555.363,NA,NA
580,NA,NA,NA,NA,NA,NA,20601.097,20601.163,21580.029,21581.096,NA,NA
581,NA,NA,NA,NA,NA,NA,20601.297,20601.63,21584.363,21587.363,NA,NA
582,NA,NA,NA,NA,NA,NA,20635.963,20637.763,21588.229,21588.763,NA,NA
583,NA,NA,NA,NA,NA,NA,20637.797,20637.863,21589.229,21600,NA,NA
584,NA,NA,NA,NA,NA,NA,20639.263,20641.897,21600,21600,NA,NA
585,NA,NA,NA,NA,NA,NA,20641.93,20642.297,21600,21600,NA,NA
586,NA,NA,NA,NA,NA,NA,20662.197,20663.03,21600,21600,NA,NA
587,NA,NA,NA,NA,NA,NA,20663.097,20668.797,21600,21600,NA,NA
588,NA,NA,NA,NA,NA,NA,20669.163,20669.197,21600,21600,NA,NA
589,NA,NA,NA,NA,NA,NA,20669.23,20669.33,NA,NA,NA,NA
590,NA,NA,NA,NA,NA,NA,20669.397,20669.563,NA,NA,NA,NA
591,NA,NA,NA,NA,NA,NA,20669.73,20670.097,NA,NA,NA,NA
592,NA,NA,NA,NA,NA,NA,20691.897,20692.497,NA,NA,NA,NA
593,NA,NA,NA,NA,NA,NA,20694.63,20694.997,NA,NA,NA,NA
594,NA,NA,NA,NA,NA,NA,20695.03,20711.297,NA,NA,NA,NA
595,NA,NA,NA,NA,NA,NA,20714.763,20714.997,NA,NA,NA,NA
596,NA,NA,NA,NA,NA,NA,20715.497,20750.73,NA,NA,NA,NA
597,NA,NA,NA,NA,NA,NA,20751.263,20752.43,NA,NA,NA,NA
598,NA,NA,NA,NA,NA,NA,20755.597,20755.697,NA,NA,NA,NA
599,NA,NA,NA,NA,NA,NA,20755.73,20755.763,NA,NA,NA,NA
600,NA,NA,NA,NA,NA,NA,20756.397,20756.93,NA,NA,NA,NA
601,NA,NA,NA,NA,NA,NA,20756.997,20757.03,NA,NA,NA,NA
602,NA,NA,NA,NA,NA,NA,20757.063,20757.163,NA,NA,NA,NA
603,NA,NA,NA,NA,NA,NA,20757.297,20757.863,NA,NA,NA,NA
604,NA,NA,NA,NA,NA,NA,20758.097,20758.197,NA,NA,NA,NA
605,NA,NA,NA,NA,NA,NA,20758.33,20762.83,NA,NA,NA,NA
606,NA,NA,NA,NA,NA,NA,20763.397,20764.363,NA,NA,NA,NA
607,NA,NA,NA,NA,NA,NA,20764.43,20765.197,NA,NA,NA,NA
608,NA,NA,NA,NA,NA,NA,20778.83,20779.163,NA,NA,NA,NA
609,NA,NA,NA,NA,NA,NA,20779.23,20779.297,NA,NA,NA,NA
610,NA,NA,NA,NA,NA,NA,20779.33,20780.963,NA,NA,NA,NA
611,NA,NA,NA,NA,NA,NA,20781.83,20783.597,NA,NA,NA,NA
612,NA,NA,NA,NA,NA,NA,20783.73,20783.763,NA,NA,NA,NA
613,NA,NA,NA,NA,NA,NA,20783.797,20784.363,NA,NA,NA,NA
614,NA,NA,NA,NA,NA,NA,20785.03,20785.763,NA,NA,NA,NA
615,NA,NA,NA,NA,NA,NA,20787.43,20797.83,NA,NA,NA,NA
616,NA,NA,NA,NA,NA,NA,20797.897,20806.23,NA,NA,NA,NA
617,NA,NA,NA,NA,NA,NA,20806.43,20806.63,NA,NA,NA,NA
618,NA,NA,NA,NA,NA,NA,20806.763,20806.963,NA,NA,NA,NA
619,NA,NA,NA,NA,NA,NA,20816.763,20817.963,NA,NA,NA,NA
620,NA,NA,NA,NA,NA,NA,20818.03,20818.83,NA,NA,NA,NA
621,NA,NA,NA,NA,NA,NA,20824.43,20872.163,NA,NA,NA,NA
622,NA,NA,NA,NA,NA,NA,20897.297,20897.897,NA,NA,NA,NA
623,NA,NA,NA,NA,NA,NA,20898.03,20908.83,NA,NA,NA,NA
624,NA,NA,NA,NA,NA,NA,20943.63,20956.963,NA,NA,NA,NA
625,NA,NA,NA,NA,NA,NA,21063.963,21082.03,NA,NA,NA,NA
626,NA,NA,NA,NA,NA,NA,21083.163,21087.163,NA,NA,NA,NA
627,NA,NA,NA,NA,NA,NA,21087.563,21087.697,NA,NA,NA,NA
628,NA,NA,NA,NA,NA,NA,21087.763,21087.897,NA,NA,NA,NA
629,NA,NA,NA,NA,NA,NA,21088.963,21089.03,NA,NA,NA,NA
630,NA,NA,NA,NA,NA,NA,21089.23,21095.297,NA,NA,NA,NA
631,NA,NA,NA,NA,NA,NA,21095.63,21104.03,NA,NA,NA,NA
632,NA,NA,NA,NA,NA,NA,21106.897,21120.497,NA,NA,NA,NA
633,NA,NA,NA,NA,NA,NA,21125.43,21151.03,NA,NA,NA,NA
634,NA,NA,NA,NA,NA,NA,21154.03,21154.097,NA,NA,NA,NA
635,NA,NA,NA,NA,NA,NA,21154.763,21154.83,NA,NA,NA,NA
636,NA,NA,NA,NA,NA,NA,21154.897,21155.03,NA,NA,NA,NA
637,NA,NA,NA,NA,NA,NA,21164.097,21164.23,NA,NA,NA,NA
638,NA,NA,NA,NA,NA,NA,21164.363,21173.763,NA,NA,NA,NA
639,NA,NA,NA,NA,NA,NA,21321.297,21406.23,NA,NA,NA,NA
640,NA,NA,NA,NA,NA,NA,21406.497,21406.563,NA,NA,NA,NA
641,NA,NA,NA,NA,NA,NA,21407.963,21408.297,NA,NA,NA,NA
642,NA,NA,NA,NA,NA,NA,21408.697,21408.763,NA,NA,NA,NA
643,NA,NA,NA,NA,NA,NA,21409.23,21409.43,NA,NA,NA,NA
644,NA,NA,NA,NA,NA,NA,21412.097,21424.163,NA,NA,NA,NA
645,NA,NA,NA,NA,NA,NA,21424.563,21424.763,NA,NA,NA,NA
646,NA,NA,NA,NA,NA,NA,21425.097,21427.763,NA,NA,NA,NA
647,NA,NA,NA,NA,NA,NA,21521.63,21522.03,NA,NA,NA,NA
648,NA,NA,NA,NA,NA,NA,21522.097,21522.163,NA,NA,NA,NA
649,NA,NA,NA,NA,NA,NA,21526.83,21528.497,NA,NA,NA,NA
650,NA,NA,NA,NA,NA,NA,21552.429,21554.763,NA,NA,NA,NA
651,NA,NA,NA,NA,NA,NA,21554.963,21555.029,NA,NA,NA,NA
652,NA,NA,NA,NA,NA,NA,21555.096,21555.163,NA,NA,NA,NA
653,NA,NA,NA,NA,NA,NA,21555.363,21580.029,NA,NA,NA,NA
654,NA,NA,NA,NA,NA,NA,21581.096,21584.363,NA,NA,NA,NA
655,NA,NA,NA,NA,NA,NA,21587.363,21588.229,NA,NA,NA,NA
656,NA,NA,NA,NA,NA,NA,21588.763,21589.229,NA,NA,NA,NA
657,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
658,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
659,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
660,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
661,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
662,NA,NA,NA,NA,NA,NA,21600,21600,NA,NA,NA,NA
663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
